Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,county1,New Booster Doses - All Programs12Plus,New Booster Doses - All Programs5Plus,New Booster Doses - All Programs65Plus,New Booster Doses - All Programs18Plus,New Booster Doses- All Programs,Bivalent NC Dose - 5 Plus,Bivalent NC Dose - 12 Plus,Bivalent NC Dose - 18 Plus,Bivalent NC Dose - 65 Plus,Bivalent NC Dose,Bivalent LTC Dose,Bivalent LTC Dose  - 5 Plus,Bivalent LTC Dose  - 12 Plus,Bivalent LTC Dose  - 18 Plus,Bivalent LTC Dose  - 65 Plus,At Least One Booster/Additional Dose - All Providers - 65Plus,Additional Doses - NC,Additional Doses - Pharmacy,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,Additional Doses - 5Plus,Additional Doses - 12Plus,Additional Doses - 18Plus,Additional Doses - 65Plus,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,county-1,Additional Booster Doses,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
24985,DAVIE COUNTY,5458,5504,3265,5330,5506,2647,2606,2536,1675,2649,2857,2857,2852,2794,1590,7597,6299,9138,6298,6217,6042,3173,9138,9109,8909,4414,9138,6299,14961,15336,15446,15494,25983,8611,23062,24354,25126,8814,23990,25322,26144,Davie,10,10,10,10,57,15436,15326,14951,7587,465,257,40760,465,257,527,465,221,329,257,170,33901,9279,42846,37262,DAVIE COUNTY,15437,7310,1831,8141,7946,8131,17476,17387,16911,6762,16215,7044,7859,7854,7660,1808,16437,16874,16938,6633,15761
206573,CUMBERLAND COUNTY,19047,19181,9557,18563,19189,6958,6906,6761,3925,6966,12223,12223,12141,11802,5632,33927,31146,45677,31138,30905,30271,14551,45673,45444,44238,17381,45677,31146,91534,93624,94123,94160,233988,39223,190239,201227,206962,42331,215423,227607,234723,Cumberland,17312,17275,17025,1995,17337,76811,76349,74509,31932,89641,70634,310252,88586,69998,89864,86210,8253,70764,68087,5926,252655,40937,335509,277878,CUMBERLAND COUNTY,76823,53266,7215,61921,59162,61820,82938,82527,79859,26863,75947,50656,58776,58719,56229,7109,75000,77220,77422,26188,71496
23838,MCDOWELL COUNTY,3877,3916,2280,3811,3916,3075,3037,2979,1788,3075,841,841,840,832,492,5749,8380,3450,8375,8317,8164,3896,3450,3445,3419,1853,3450,8380,11583,11762,11825,11858,25286,8281,22556,23475,23912,8628,23868,24873,25404,Mcdowell,0,0,0,0,28,11825,11762,11583,5749,564,339,43474,564,339,625,564,297,383,339,218,36617,9517,45756,39943,MCDOWELL COUNTY,11830,3317,700,3491,3457,3490,21288,21232,20852,7631,19987,2978,3126,3126,3100,622,20036,20373,20403,7441,19239
13176,CHEROKEE COUNTY,2692,2698,1817,2674,2698,2015,2009,1995,1412,2015,683,683,683,679,405,4721,5003,2309,5000,4992,4949,3290,2309,2309,2304,1376,2309,5003,7357,7405,7413,7455,14022,6593,12802,13082,13298,6835,13616,13912,14143,Cherokee,104,104,104,55,143,7309,7301,7253,4666,613,439,27420,613,439,719,613,234,542,439,185,23877,8723,28612,25640,CHEROKEE COUNTY,7312,2899,937,2918,2916,2918,10506,10491,10383,5664,10104,2618,2634,2634,2634,876,10009,10103,10122,5532,9745
7932,CHOWAN COUNTY,1719,1723,1161,1703,1724,1163,1159,1151,809,1164,560,560,560,552,352,2747,3080,1674,3076,3068,3033,1850,1674,1674,1654,897,1674,3080,4687,4742,4750,4780,8768,3267,7518,7839,7991,3615,8321,8657,8858,Chowan,0,0,0,0,26,4750,4742,4687,2747,174,67,13243,174,67,246,174,67,125,67,10,11164,3521,13943,12171,CHOWAN COUNTY,4754,1746,439,1847,1843,1847,6765,6747,6640,3109,6401,1694,1790,1790,1788,469,5984,6075,6076,2788,5757
115325,ORANGE COUNTY,40796,42450,13268,38101,42617,18021,16656,15106,5027,18155,24462,24429,24140,22995,8241,27249,41341,48571,41316,39133,36369,11329,48567,48018,46239,15891,48571,41341,82660,87203,89935,89993,118751,24638,100214,108362,117076,25115,103120,111484,121171,Orange,52,52,52,29,81,89883,87151,82608,27220,1374,859,142010,1374,859,1465,1374,444,945,859,351,119925,21654,148476,130842,ORANGE COUNTY,89912,23714,3479,26695,25690,26541,93011,90836,84420,21192,78032,23627,26659,26550,25606,3589,81897,87916,89472,20698,75728
17083,ALEXANDER COUNTY,2714,2727,1633,2672,2727,1766,1758,1731,1077,1766,961,961,956,941,556,4416,6346,2807,6346,6313,6227,3061,2807,2803,2757,1355,2807,6346,8996,9128,9165,9205,18048,6176,16316,16850,17196,6445,17237,17808,18158,Alexander,12,12,12,0,52,9153,9116,8984,4416,392,221,35620,392,221,475,392,162,321,221,74,30040,7667,37497,32781,ALEXANDER COUNTY,9153,2815,433,3066,3013,3062,14617,14594,14403,5850,14030,2626,2866,2865,2806,405,13823,13997,14009,5697,13469
233477,DURHAM COUNTY,70388,72305,22158,67485,72540,33768,32361,30796,9507,33979,38561,38537,38027,36689,12651,45612,79760,82065,79750,77219,74032,20142,82062,81108,78877,25292,82065,79760,153416,158834,162319,162377,245324,44726,209130,222312,236770,46069,219242,233126,250390,Durham,507,507,507,178,552,161812,158327,152909,45434,8078,5570,301307,8053,5557,8118,7979,2097,5620,5507,1559,255829,43764,321488,275950,DURHAM COUNTY,161825,54127,6602,61617,58751,61293,180655,175953,166322,37370,157136,52836,60180,60009,57403,6613,159352,167898,170970,36554,150787
70162,HENDERSON COUNTY,19162,19369,12289,18820,19379,12043,11870,11627,7727,12052,7327,7326,7292,7193,4562,24346,27787,17774,27761,27487,26851,14704,17774,17717,17449,9616,17774,27787,44342,45246,45577,45634,73075,27912,65464,68390,70406,28452,68069,71165,73466,Henderson,42,42,42,26,73,45535,45204,44300,24320,1715,996,111764,1715,996,1762,1715,1038,1072,996,768,95451,30961,117417,103234,HENDERSON COUNTY,45561,13930,4251,15132,14750,15121,56572,56239,54700,23163,52424,13366,14532,14524,14173,4215,53221,54642,54802,22929,51102
21237,PASQUOTANK COUNTY,3427,3472,1903,3332,3473,1484,1448,1378,735,1485,1988,1988,1979,1954,1168,5333,6557,4532,6555,6494,6351,3113,4532,4530,4487,2220,4532,6557,10838,11024,11087,11104,23165,7000,19813,20702,21288,7554,21604,22556,23277,Pasquotank,0,0,0,0,15,11087,11024,10838,5333,36,0,37393,36,0,52,36,24,21,0,0,31068,6841,39824,34029,PASQUOTANK COUNTY,11089,5541,1067,5844,5766,5841,17381,17288,16754,6463,16027,5246,5519,5517,5450,1010,15252,15720,15748,5990,14567
6969,PAMLICO COUNTY,1282,1287,926,1273,1287,917,913,905,660,917,370,370,369,368,266,2730,2897,1481,2897,2885,2846,1792,1481,1479,1477,938,1481,2897,4323,4364,4378,4427,7319,3317,6735,6898,7025,3405,7046,7230,7393,Pamlico,0,0,0,0,49,4378,4364,4323,2730,181,128,12261,181,128,239,181,93,177,128,75,10805,3866,12726,11540,PAMLICO COUNTY,4378,1239,305,1330,1309,1330,5824,5808,5740,3007,5626,1174,1251,1251,1234,300,5536,5590,5597,2942,5433
7320,MITCHELL COUNTY,1295,1310,759,1276,1311,1156,1141,1128,682,1157,154,154,154,148,77,1917,3099,819,3099,3088,3050,1512,819,819,801,405,819,3099,3851,3907,3918,3918,7849,2927,7011,7231,7350,3065,7503,7740,7881,Mitchell,,,,,,3918,3907,3851,1917,109,52,14242,109,52,124,109,77,75,52,52,12229,3810,14964,13195,MITCHELL COUNTY,3918,1168,299,1302,1293,1302,6455,6438,6338,2689,6226,1045,1170,1170,1163,257,6016,6098,6105,2618,5914
12221,CURRITUCK COUNTY,1758,1772,1091,1738,1772,1013,1003,987,654,1013,759,759,755,751,437,2826,3599,1964,3599,3584,3540,1839,1964,1962,1941,987,1964,3599,5571,5636,5653,5683,13701,4455,11656,12042,12289,5067,13089,13501,13767,Currituck,90,90,90,0,120,5563,5546,5481,2826,1050,659,26216,1006,631,1090,902,144,712,548,41,21675,4551,27763,23787,CURRITUCK COUNTY,5563,2106,422,2253,2208,2252,10424,10399,10287,4501,10081,1992,2131,2130,2086,420,9325,9432,9446,3994,9116
90886,BRUNSWICK COUNTY,24841,24886,18121,24689,24888,10153,10123,10066,7743,10155,14733,14733,14718,14623,10378,44933,25042,42770,25039,24971,24757,16919,42768,42681,42313,27902,42770,25042,67326,67908,68063,68118,95115,45391,87069,89620,91014,46556,90934,93720,95297,Brunswick,256,256,256,112,306,67807,67652,67070,44821,3007,2042,137478,2996,2042,3032,2970,1719,2077,2032,1274,121795,46605,142820,129086,BRUNSWICK COUNTY,67812,23699,7199,25993,25256,25978,66272,66130,65468,37638,64265,22835,24994,24991,24315,7394,63263,63853,63943,36723,62202
82953,DAVIDSON COUNTY,13965,14067,7848,13648,14080,6652,6567,6392,3946,6665,7415,7415,7398,7256,3902,21613,22091,23123,22088,21906,21404,11169,23123,23076,22730,10276,23123,22091,44423,45271,45500,45568,88987,26814,77482,81233,83114,27595,82753,86949,89313,Davidson,289,289,289,168,354,45211,44982,44134,21445,2196,1435,158409,2184,1435,2237,2130,1054,1476,1397,761,131285,31089,167609,144432,DAVIDSON COUNTY,45214,25118,5041,27139,26637,27129,59937,59662,58128,21500,55505,23880,25722,25719,25278,5042,54520,55799,55916,21011,52205
38572,FRANKLIN COUNTY,6886,6951,3412,6708,6956,2653,2616,2541,1342,2657,4299,4298,4270,4167,2070,9552,8838,13310,8834,8731,8513,3809,13309,13263,12979,5708,13310,8838,21588,22090,22239,22330,40939,11177,35423,37497,38710,11511,37439,39701,41220,Franklin,96,96,96,35,182,22143,21994,21492,9517,1379,859,65799,1361,859,1416,1279,486,911,804,299,54524,11935,69685,59978,FRANKLIN COUNTY,22148,12898,2232,14657,14169,14629,25147,24931,24171,8793,23262,12338,13994,13982,13552,2244,23086,23731,23805,8634,22281
27161,DARE COUNTY,5965,6011,3713,5906,6016,2509,2491,2466,1699,2514,3502,3502,3474,3440,2014,8225,7238,8877,7235,7203,7088,4134,8877,8867,8736,4091,8877,7238,15824,16070,16112,16146,28328,9889,25567,26599,27283,10210,26621,27715,28457,Dare,0,0,0,0,31,16112,16070,15824,8225,316,117,35367,316,117,384,316,122,202,117,0,30088,8201,37009,32745,DARE COUNTY,16115,5357,759,6075,5814,6064,21998,21948,21585,9329,20948,5035,5755,5747,5503,737,20979,21297,21326,9152,20415
150916,NEW HANOVER COUNTY,32963,33273,17825,32269,33284,13177,13039,12865,7937,13187,20097,20096,19924,19404,9888,42457,37074,59635,37058,36777,35995,17443,59634,59255,57851,24842,59635,37074,94286,96472,97132,97189,158241,43186,139143,146572,151423,44267,145518,153492,159019,New Hanover,440,440,440,172,480,96692,96032,93846,42285,3333,2158,223363,3308,2147,3388,3227,1407,2200,2093,995,191812,43147,234473,206724,NEW HANOVER COUNTY,96709,45918,7024,52948,50469,52839,102683,102069,99715,35836,96373,44135,51016,50987,48680,6998,95745,97771,98207,35193,92915
21366,BLADEN COUNTY,1831,1832,1201,1807,1832,1182,1181,1174,818,1182,650,650,650,633,383,4655,5571,2755,5568,5556,5503,3205,2755,2752,2697,1287,2755,5571,9289,9481,9509,9542,24220,6339,19491,20882,21405,6868,21898,23574,24306,Bladen,1186,1173,1089,163,1216,8323,8308,8200,4492,6626,4895,31131,6346,4743,6691,5471,783,4924,4086,473,26077,7459,32722,28574,BLADEN COUNTY,8326,4350,815,4744,4660,4743,12871,12851,12568,5270,12077,4139,4520,4520,4442,765,11697,11951,11961,5101,11266
11593,ANSON COUNTY,1673,1679,854,1657,1681,1324,1319,1314,709,1326,355,355,354,343,145,2760,4455,1472,4453,4441,4398,2148,1472,1472,1439,612,1472,4455,5847,5923,5935,5958,12432,3871,10965,11387,11643,4014,11747,12205,12501,Anson,10,10,10,0,31,5925,5913,5837,2760,172,102,23143,172,102,228,172,100,146,102,75,19608,4730,24446,21306,ANSON COUNTY,5927,2785,481,3118,3081,3117,9155,9143,8952,3433,8790,2551,2859,2858,2827,437,8458,8633,8638,3359,8312
