First Doses ~ Percent of Population Vaccinated,Demographic,Ethnicity,First Doses ~ Percent of Total,Aggregation Level,Race,Age Group,Gender,Second Doses ~ Percent of Total,Second Doses ~ Percent of Population Vaccinated,County
0.08384686744193752,Age Group K-12,Missing or Undisclosed,0.22793389174097092,County,Missing or Undisclosed,25-49,Missing or Undisclosed,0.2975136787898294,0.06125136666335354,Forsyth 
0.06865604666816244,Age Group,Missing or Undisclosed,0.11976516634050881,County,Missing or Undisclosed,50-64,Missing or Undisclosed,0.19310344827586207,0.025129010545209784,Warren 
,Ethnicity,Missing or Undisclosed,0.0012322858903265556,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00033025099075297226,,Randolph 
,Age Group,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Buncombe 
,Gender,Missing or Undisclosed,0.0016501650165016502,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Camden 
,Gender,Missing or Undisclosed,0.006149641270925863,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.007556675062972292,,Ashe 
0.0016051364365971107,Age Group K-12,Missing or Undisclosed,0.00026748696001069946,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0006131207847946045,0.0016051364365971107,Lenoir 
0.02332322807638689,Ethnicity,Hispanic,0.020259880055359065,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.02127348490386724,0.012878670531743045,Guilford 
,Gender,Missing or Undisclosed,0.0009094452384045731,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Sampson 
,Gender,Missing or Undisclosed,0.00030522235448524244,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00020827909398594117,,New Hanover 
,Age Group K-12,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Rutherford 
0.0012376237623762376,Age Group K-12,Missing or Undisclosed,0.0008082440897150939,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00026483050847457627,0.00023205445544554454,Union 
0.06558263750380312,Age Group K-12,Missing or Undisclosed,0.11955383003635917,County,Missing or Undisclosed,25-49,Missing or Undisclosed,0.16977225672877846,0.05266894290253879,Moore 
,Race,Missing or Undisclosed,0.0002706213466118207,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,9.245562130177515e-05,,Cabarrus 
0.0011890606420927466,Age Group K-12,Missing or Undisclosed,0.0002044153720359771,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0003875968992248062,0.0011890606420927466,Person 
0.0391304347826087,Ethnicity,Hispanic,0.00988359323522952,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.011673151750972763,0.00782608695652174,Scotland 
0.0003090712409210323,Age Group K-12,Missing or Undisclosed,0.00010495382031905961,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00010605578534309046,0.00015453562046051616,Alamance 
0.1119610319321667,Gender,Missing or Undisclosed,0.613119936771389,County,Missing or Undisclosed,Missing or Undisclosed,Female,0.6591349257585539,0.036839256720187626,Edgecombe 
0.031055900621118012,Age Group,Missing or Undisclosed,0.008674531575294934,County,Missing or Undisclosed,18-24,Missing or Undisclosed,0.008071025020177562,0.012422360248447204,Perquimans 
0.5352378703813009,Age Group K-12,Missing or Undisclosed,0.36659120310478654,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.41854419410745236,0.3421083697320269,Craven 
0.40259810701597376,Age Group,Missing or Undisclosed,0.33425650725029277,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.2054232378500161,0.13847530713530226,Forsyth 
0.05827044414202648,Age Group,Missing or Undisclosed,0.12746265425416758,County,Missing or Undisclosed,50-64,Missing or Undisclosed,0.13221153846153846,0.03538290238772733,Cabarrus 
0.4251505199781062,Age Group K-12,Missing or Undisclosed,0.43351472024557,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.28646264130135096,0.14217296113847838,Franklin 
0.07518713348060328,Gender,Missing or Undisclosed,0.4028440054495913,County,Missing or Undisclosed,Missing or Undisclosed,Male,0.397029420165667,0.044180983106336315,Robeson 
,Ethnicity,Missing or Undisclosed,0.0006832934745473181,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0016792611251049538,,Ashe 
0.13011917659804983,Gender,Missing or Undisclosed,0.5691943127962086,County,Missing or Undisclosed,Missing or Undisclosed,Female,0.5716675962074735,0.05552546045503792,Macon 
0.1944832402234637,Age Group,Missing or Undisclosed,0.28174001011633787,County,Missing or Undisclosed,50-64,Missing or Undisclosed,0.25556631171345595,0.09217877094972067,Gates 
,Race,Missing or Undisclosed,0.00015743073047858942,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Alamance 
0.018633540372670808,Age Group K-12,Missing or Undisclosed,0.009902546369066331,County,Missing or Undisclosed,18-24,Missing or Undisclosed,0.017726798748696558,0.010056196391600119,Mcdowell 
,Age Group K-12,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Columbus 
0.08230293663060279,Age Group K-12,Missing or Undisclosed,0.1041564792176039,County,Missing or Undisclosed,50-64,Missing or Undisclosed,0.10915934755332496,0.03361669242658424,Alleghany 
,Race,Missing or Undisclosed,0.00041279669762641903,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0005995203836930455,,Currituck 
0.39604536202384416,Age Group K-12,Missing or Undisclosed,0.436958614051973,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.20066334991708126,0.07036929339924397,Montgomery 
,Age Group K-12,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Jackson 
0.016735442457588262,Age Group K-12,Missing or Undisclosed,0.00762402088772846,County,Missing or Undisclosed,18-24,Missing or Undisclosed,0.011482254697286011,0.012608895002292526,Carteret 
,Age Group,Missing or Undisclosed,0.0010319917440660474,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0005995203836930455,,Currituck 
0.6024313372354795,Age Group,Missing or Undisclosed,0.45192524206259854,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.5103664921465969,0.36575116313972683,Haywood 
,Gender,Missing or Undisclosed,0.004287384695335845,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.007636237417563346,,Sampson 
,Gender,Missing or Undisclosed,0.00037619441727484765,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0001574555188159345,,Rowan 
,Race,Missing or Undisclosed,0.0473382637084416,County,Other,Missing or Undisclosed,Missing or Undisclosed,0.04549408935059618,,Cumberland 
0.08958698772125658,Gender,Missing or Undisclosed,0.4067477555748624,County,Missing or Undisclosed,Missing or Undisclosed,Male,0.3459752321981424,0.02851219901132196,Stanly 
0.04759011745646011,Age Group,Missing or Undisclosed,0.09619320507572657,County,Missing or Undisclosed,50-64,Missing or Undisclosed,0.14679556032939492,0.02767652220872148,Wilkes 
0.5431818181818182,Age Group,Missing or Undisclosed,0.3506112469437653,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.5407779171894604,0.32651515151515154,Alleghany 
,Age Group,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Davie 
,Age Group K-12,Missing or Undisclosed,0.00017308524448290784,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Harnett 
0.018676277850589777,Ethnicity,Hispanic,0.009514271407110666,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.010199125789218067,0.006880733944954129,Richmond 
,Race,Missing or Undisclosed,0.0002539575044442563,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Pitt 
,Race,Missing or Undisclosed,0.04139312340046734,County,Other,Missing or Undisclosed,Missing or Undisclosed,0.039760974488623306,,Wilson 
,Age Group K-12,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Onslow 
,Age Group,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Mitchell 
0.4136863823933975,Age Group K-12,Missing or Undisclosed,0.3890685640362225,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.2528885037550549,0.15053301237964237,Craven 
0.04604623152823459,Age Group K-12,Missing or Undisclosed,0.13869122366401562,County,Missing or Undisclosed,25-49,Missing or Undisclosed,0.16735594154948993,0.02811877518877102,Franklin 
0.045967803729529036,Age Group,Missing or Undisclosed,0.21638666943566987,County,Missing or Undisclosed,25-49,Missing or Undisclosed,0.2827595321482852,0.029806975626406235,Mecklenburg 
0.019095869056897894,Age Group K-12,Missing or Undisclosed,0.014458542342874003,County,Missing or Undisclosed,18-24,Missing or Undisclosed,0.017598343685300208,0.006625097427903352,Hertford 
0.02808641975308642,Ethnicity,Hispanic,0.021917148362235066,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.019142234068330505,0.012191358024691358,Lincoln 
,Race,Missing or Undisclosed,0.05851619644723093,County,Other,Missing or Undisclosed,Missing or Undisclosed,0.015416958654519973,,Transylvania 
0.3943911066195048,Age Group K-12,Missing or Undisclosed,0.3584385763490241,County,Missing or Undisclosed,75+,Missing or Undisclosed,0.3522571819425445,0.13011622031328954,Rockingham 
,Race,Missing or Undisclosed,0.03249830737982397,County,Other,Missing or Undisclosed,Missing or Undisclosed,0.011784511784511783,,Rutherford 
,Age Group K-12,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Camden 
,Ethnicity,Missing or Undisclosed,0.000690766751093714,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00045682960255824577,,Alexander 
,Gender,Missing or Undisclosed,0.002120291186656301,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.001036412630415256,,Buncombe 
0.06563876651982378,Age Group K-12,Missing or Undisclosed,0.11127707244212098,County,Missing or Undisclosed,50-64,Missing or Undisclosed,0.13247863247863248,0.027312775330396475,Northampton 
0.040268456375838924,Age Group K-12,Missing or Undisclosed,0.09672040022234575,County,Missing or Undisclosed,25-49,Missing or Undisclosed,0.2,0.020828511918537376,Swain 
,Gender,Missing or Undisclosed,0.0011684192956100817,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.001942690626517727,,Richmond 
0.25640144354700123,Age Group,Missing or Undisclosed,0.35355450236966823,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.25655326268823203,0.07905138339920949,Macon 
0.3860723440615209,Age Group,Missing or Undisclosed,0.3925571966406024,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.1660216718266254,0.0610937054970094,Stanly 
0.009107468123861567,Age Group,Missing or Undisclosed,0.005228302544440571,County,Missing or Undisclosed,18-24,Missing or Undisclosed,0.00428921568627451,0.004250151791135397,Avery 
0.6589338957166752,Age Group K-12,Missing or Undisclosed,0.3536552047148823,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.20837049742710118,0.22085666496982037,Orange 
0.012785208497246263,Age Group,Missing or Undisclosed,0.009412105415580655,County,Missing or Undisclosed,18-24,Missing or Undisclosed,0.012770897832817336,0.006490952006294256,Stanly 
0.057971014492753624,Race,Missing or Undisclosed,0.029909484454939003,County,Suppressed,Missing or Undisclosed,Missing or Undisclosed,0.026677445432497976,0.02517162471395881,Polk 
0.33782287822878226,Age Group K-12,Missing or Undisclosed,0.3824543080939947,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.19185803757828812,0.08477859778597786,Carteret 
0.35281235592438914,Age Group,Missing or Undisclosed,0.41765588756992766,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.11457214464733262,0.036883356385431075,Wilkes 
0.07353804028945825,Race,Missing or Undisclosed,0.21941256564870645,County,Black or African-American,Missing or Undisclosed,Missing or Undisclosed,0.1569362613818961,0.01910163635178304,Duplin 
,Age Group K-12,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Watauga 
,Age Group K-12,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Cherokee 
,Age Group K-12,Missing or Undisclosed,0.00026748696001069946,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Lenoir 
0.4183168316831683,Age Group K-12,Missing or Undisclosed,0.3614697120158888,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.1575875486381323,0.09308698727015559,Onslow 
0.4136863823933975,Age Group,Missing or Undisclosed,0.3890685640362225,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.2528885037550549,0.15053301237964237,Craven 
0.10713919901669569,Gender,Missing or Undisclosed,0.40939334637964775,County,Missing or Undisclosed,Missing or Undisclosed,Male,0.38275862068965516,0.02273891221960463,Warren 
,Age Group K-12,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Rowan 
0.023276904474002418,Ethnicity,Hispanic,0.029188779378316907,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.016021361815754337,0.0036275695284159614,Greene 
0.0035810205908683975,Age Group K-12,Missing or Undisclosed,0.0008045861410037212,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.001094391244870041,0.0017905102954341987,Cleveland 
,Ethnicity,Missing or Undisclosed,0.0031156114387448537,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.00022983222247759138,,Wilson 
0.03223593964334705,Age Group K-12,Missing or Undisclosed,0.012191958495460441,County,Missing or Undisclosed,18-24,Missing or Undisclosed,0.0093603744149766,0.00411522633744856,Bertie 
0.11429809358752166,Gender,Missing or Undisclosed,0.5,County,Missing or Undisclosed,Missing or Undisclosed,Male,0.4272363150867824,0.02772963604852686,Greene 
0.09739130434782609,Ethnicity,Hispanic,0.026232579927391968,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.014798206278026907,0.028695652173913042,Pasquotank 
0.14957865168539325,Gender,Missing or Undisclosed,0.5835616438356164,County,Missing or Undisclosed,Missing or Undisclosed,Female,0.6103448275862069,0.035513643659711075,Warren 
0.04998849957831787,Age Group,Missing or Undisclosed,0.13654450261780104,County,Missing or Undisclosed,25-49,Missing or Undisclosed,0.2619047619047619,0.036264663037644716,Stokes 
,Age Group,Missing or Undisclosed,0.0016049217600641967,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.002452483139178418,,Lenoir 
0.29344220464404186,Age Group,Missing or Undisclosed,0.2693523831830425,County,Missing or Undisclosed,50-64,Missing or Undisclosed,0.24865470852017935,0.1414901760653228,Pasquotank 
,Ethnicity,Missing or Undisclosed,0.0006822213125938054,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0003580379520229144,,Wilkes 
,Age Group K-12,Missing or Undisclosed,0.00030892801977139327,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0,,Martin 
0.1423312883435583,Age Group K-12,Missing or Undisclosed,0.1914191419141914,County,Missing or Undisclosed,50-64,Missing or Undisclosed,0.17543859649122806,0.049079754601226995,Tyrrell 
,Age Group,Missing or Undisclosed,0.0006132461161079313,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0011627906976744186,,Person 
0.3612565445026178,Age Group,Missing or Undisclosed,0.4024942170371115,County,Missing or Undisclosed,65-74,Missing or Undisclosed,0.17236662106703146,0.056869471023650475,Cleveland 
0.022950819672131147,Race,Missing or Undisclosed,0.0014806458436155963,County,American Indian or Alaskan Native,Missing or Undisclosed,Missing or Undisclosed,0.001628460478516848,0.014207650273224045,Henderson 
,Age Group K-12,Missing or Undisclosed,,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,,,Robeson 
0.018870941947865025,Ethnicity,Hispanic,0.016464350495325797,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.01350978770333609,0.007836238605469375,Franklin 
,Age Group,Missing or Undisclosed,0.0007318635074558595,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0005840268652358008,,Caldwell 
0.1119422523095336,Gender,Missing or Undisclosed,0.4002942356560118,County,Missing or Undisclosed,Missing or Undisclosed,Male,0.3779889638258737,0.04611586939447208,Lenoir 
,Gender,Missing or Undisclosed,0.00045924225028702635,County,Missing or Undisclosed,Missing or Undisclosed,Missing or Undisclosed,0.0003419972640218878,,Rockingham 
