Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,county1,New Booster Doses - All Programs12Plus,New Booster Doses - All Programs5Plus,New Booster Doses - All Programs65Plus,New Booster Doses - All Programs18Plus,New Booster Doses- All Programs,Bivalent NC Dose - 5 Plus,Bivalent NC Dose - 12 Plus,Bivalent NC Dose - 18 Plus,Bivalent NC Dose - 65 Plus,Bivalent NC Dose,Bivalent LTC Dose,Bivalent LTC Dose  - 5 Plus,Bivalent LTC Dose  - 12 Plus,Bivalent LTC Dose  - 18 Plus,Bivalent LTC Dose  - 65 Plus,At Least One Booster/Additional Dose - All Providers - 65Plus,Additional Doses - NC,Additional Doses - Pharmacy,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,Additional Doses - 5Plus,Additional Doses - 12Plus,Additional Doses - 18Plus,Additional Doses - 65Plus,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,county-1,Additional Booster Doses,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
24969,DAVIE COUNTY,5153,5194,3127,5041,5195,2504,2468,2406,1608,2505,2690,2690,2685,2635,1519,7572,6301,9140,6300,6219,6042,3160,9140,9111,8905,4402,9140,6301,14957,15340,15450,15498,25968,8578,23036,24333,25108,8782,23963,25300,26126,Davie,10,10,10,10,57,15440,15330,14947,7562,465,257,40760,465,257,527,465,221,329,257,170,33901,9279,42846,37262,DAVIE COUNTY,15441,7302,1824,8135,7936,8125,17464,17378,16899,6737,16196,7043,7858,7853,7657,1800,16419,16859,16921,6608,15736
206479,CUMBERLAND COUNTY,17668,17782,9001,17236,17788,6391,6348,6224,3661,6397,11391,11391,11320,11012,5340,33805,31105,45678,31097,30862,30225,14489,45674,45443,44220,17321,45678,31105,91470,93580,94083,94120,233877,39093,190064,201080,206868,42204,215234,227447,234606,Cumberland,17312,17275,17025,1995,17337,76771,76305,74445,31810,89641,70634,310252,88586,69998,89864,86210,8253,70764,68087,5926,252655,40937,335509,277878,CUMBERLAND COUNTY,76783,53162,7160,61867,59079,61766,82875,82470,79782,26791,75862,50568,58738,58682,56156,7053,74926,77163,77366,26114,71409
23838,MCDOWELL COUNTY,3656,3690,2152,3597,3690,2885,2852,2800,1682,2885,805,805,804,797,470,5742,8389,3450,8384,8325,8169,3893,3450,3445,3418,1849,3450,8389,11587,11770,11834,11867,25289,8260,22544,23474,23912,8606,23851,24874,25407,Mcdowell,0,0,0,0,28,11834,11770,11587,5742,564,339,43474,564,339,625,564,297,383,339,218,36617,9517,45756,39943,MCDOWELL COUNTY,11839,3313,692,3489,3454,3488,21293,21237,20856,7617,19974,2977,3123,3123,3096,613,20039,20376,20406,7429,19228
13176,CHEROKEE COUNTY,2598,2604,1753,2581,2604,1947,1941,1928,1366,1947,657,657,657,653,387,4711,5007,2309,5004,4996,4953,3285,2309,2309,2304,1371,2309,5007,7361,7409,7417,7459,14023,6570,12799,13080,13298,6813,13614,13911,14144,Cherokee,104,104,104,55,143,7313,7305,7257,4656,613,439,27420,613,439,719,613,234,542,439,185,23877,8723,28612,25640,CHEROKEE COUNTY,7316,2899,929,2918,2916,2918,10507,10492,10382,5650,10102,2617,2633,2633,2633,868,10008,10104,10123,5517,9743
7929,CHOWAN COUNTY,1578,1581,1070,1564,1582,1062,1059,1051,743,1063,519,519,519,513,327,2740,3085,1675,3081,3073,3038,1845,1675,1675,1654,895,1675,3085,4692,4748,4756,4786,8767,3255,7510,7835,7988,3602,8315,8655,8856,Chowan,0,0,0,0,26,4756,4748,4692,2740,174,67,13243,174,67,246,174,67,125,67,10,11164,3521,13943,12171,CHOWAN COUNTY,4760,1744,437,1846,1842,1846,6764,6747,6639,3098,6397,1691,1789,1789,1787,467,5981,6073,6074,2778,5752
115266,ORANGE COUNTY,38689,40139,12775,36199,40198,17033,15834,14409,4800,17081,23117,23106,22855,21790,7975,27153,41350,48564,41325,39127,36359,11285,48561,48008,46207,15839,48564,41350,82618,87187,89938,89995,118700,24560,100122,108294,116985,25027,103029,111420,121089,Orange,52,52,52,29,81,89886,87135,82566,27124,1374,859,142010,1374,859,1465,1374,444,945,859,351,119925,21654,148476,130842,ORANGE COUNTY,89914,23672,3457,26671,25660,26519,92953,90807,84386,21126,77983,23593,26647,26538,25584,3573,81851,87869,89393,20636,75670
17057,ALEXANDER COUNTY,2522,2532,1542,2482,2532,1647,1642,1617,1019,1647,885,885,880,865,523,4396,6343,2806,6343,6309,6221,3046,2806,2802,2756,1350,2806,6343,8989,9123,9161,9201,18025,6141,16284,16819,17170,6407,17207,17781,18135,Alexander,12,12,12,0,52,9149,9111,8977,4396,392,221,35620,392,221,475,392,162,321,221,74,30040,7667,37497,32781,ALEXANDER COUNTY,9149,2813,429,3064,3011,3060,14596,14573,14378,5816,14002,2624,2865,2864,2805,404,13793,13972,13984,5663,13439
233305,DURHAM COUNTY,66337,67930,21076,63725,67965,31437,30286,28920,8883,31468,36497,36493,36051,34805,12193,45426,79793,82061,79784,77237,74039,20083,82061,81096,78841,25165,82061,79793,153387,158840,162352,162406,245167,44545,208937,222125,236528,45879,219037,232939,250150,Durham,507,507,507,178,552,161845,158333,152880,45248,8078,5570,301307,8053,5557,8118,7979,2097,5620,5507,1559,255829,43764,321488,275950,DURHAM COUNTY,161854,54032,6540,61574,58687,61250,180458,175839,166199,37242,157026,52747,60137,59962,57334,6551,159234,167773,170771,36435,150683
70123,HENDERSON COUNTY,18235,18409,11779,17929,18414,11372,11233,11016,7366,11377,7037,7037,7002,6913,4413,24313,27812,17772,27786,27511,26864,14696,17772,17714,17443,9591,17772,27812,44349,45267,45600,45657,73047,27852,65405,68342,70365,28397,68013,71124,73430,Henderson,42,42,42,26,73,45558,45225,44307,24287,1715,996,111764,1715,996,1762,1715,1038,1072,996,768,95451,30961,117417,103234,HENDERSON COUNTY,45584,13923,4240,15131,14744,15120,56537,56212,54665,23119,52375,13357,14529,14521,14166,4203,53180,54606,54764,22881,51052
21239,PASQUOTANK COUNTY,3162,3196,1792,3079,3197,1334,1308,1246,672,1335,1862,1862,1854,1833,1120,5315,6561,4532,6559,6498,6347,3107,4532,4530,4485,2208,4532,6561,10832,11028,11091,11108,23170,6980,19806,20703,21290,7537,21598,22558,23280,Pasquotank,0,0,0,0,15,11091,11028,10832,5315,36,0,37393,36,0,52,36,24,21,0,0,31068,6841,39824,34029,PASQUOTANK COUNTY,11093,5539,1059,5844,5764,5841,17384,17293,16758,6454,16023,5241,5516,5514,5445,1001,15258,15725,15753,5979,14565
6964,PAMLICO COUNTY,1191,1194,863,1185,1194,833,831,826,603,833,361,361,360,359,260,2722,2898,1481,2898,2886,2847,1788,1481,1479,1477,934,1481,2898,4324,4365,4379,4428,7316,3308,6729,6892,7020,3395,7041,7226,7390,Pamlico,0,0,0,0,49,4379,4365,4324,2722,181,128,12261,181,128,239,181,93,177,128,75,10805,3866,12726,11540,PAMLICO COUNTY,4379,1237,304,1329,1308,1329,5822,5806,5737,2998,5623,1173,1251,1251,1234,299,5530,5585,5592,2934,5428
7317,MITCHELL COUNTY,1244,1259,730,1226,1260,1108,1093,1080,653,1109,151,151,151,146,77,1914,3104,819,3104,3093,3055,1510,819,819,801,404,819,3104,3856,3912,3923,3923,7845,2919,7009,7227,7347,3056,7499,7734,7877,Mitchell,,,,,,3923,3912,3856,1914,109,52,14242,109,52,124,109,77,75,52,52,12229,3810,14964,13195,MITCHELL COUNTY,3923,1168,298,1302,1293,1302,6451,6434,6332,2681,6222,1045,1170,1170,1163,256,6012,6095,6102,2611,5912
12219,CURRITUCK COUNTY,1654,1665,1036,1638,1665,944,936,922,617,944,721,721,718,716,419,2815,3603,1964,3603,3588,3544,1834,1964,1962,1941,981,1964,3603,5575,5640,5657,5687,13702,4438,11651,12038,12287,5048,13087,13501,13767,Currituck,90,90,90,0,120,5567,5550,5485,2815,1050,659,26216,1006,631,1090,902,144,712,548,41,21675,4551,27763,23787,CURRITUCK COUNTY,5567,2105,419,2253,2207,2252,10424,10400,10288,4485,10080,1989,2128,2127,2082,418,9325,9433,9447,3979,9114
90874,BRUNSWICK COUNTY,23463,23505,17190,23338,23505,9597,9568,9518,7351,9597,13908,13908,13895,13820,9839,44839,25051,42760,25048,24978,24762,16893,42758,42668,42299,27834,42760,25051,67317,67902,68062,68117,95102,45276,87031,89596,90999,46452,90898,93698,95278,Brunswick,256,256,256,112,306,67806,67646,67061,44727,3007,2042,137478,2996,2042,3032,2970,1719,2077,2032,1274,121795,46605,142820,129086,BRUNSWICK COUNTY,67811,23679,7164,25985,25241,25970,66261,66125,65461,37569,64249,22819,24988,24985,24302,7357,63252,63847,63934,36645,62180
82897,DAVIDSON COUNTY,13040,13126,7397,12761,13133,6179,6110,5957,3700,6186,6947,6947,6930,6804,3697,21558,22097,23124,22094,21912,21407,11141,23124,23077,22727,10249,23124,22097,44423,45278,45507,45575,88934,26712,77397,81164,83059,27492,82664,86877,89255,Davidson,289,289,289,168,354,45218,44989,44134,21390,2196,1435,158409,2184,1435,2237,2130,1054,1476,1397,761,131285,31089,167609,144432,DAVIDSON COUNTY,45221,25088,5016,27122,26609,27111,59896,59627,58084,21422,55446,23853,25706,25703,25252,5020,54477,55759,55877,20931,52147
38538,FRANKLIN COUNTY,6462,6510,3242,6297,6514,2441,2417,2346,1260,2445,4069,4069,4045,3951,1982,9521,8835,13309,8831,8727,8512,3800,13308,13260,12975,5686,13309,8835,21583,22083,22235,22326,40907,11130,35385,37466,38674,11465,37400,39669,41181,Franklin,96,96,96,35,182,22139,21987,21487,9486,1379,859,65799,1361,859,1416,1279,486,911,804,299,54524,11935,69685,59978,FRANKLIN COUNTY,22144,12878,2214,14645,14153,14616,25120,24912,24155,8765,23243,12322,13988,13976,13544,2226,23063,23703,23775,8605,22259
27152,DARE COUNTY,5554,5591,3490,5504,5595,2276,2262,2242,1559,2280,3315,3315,3292,3262,1931,8197,7251,8876,7248,7216,7099,4129,8876,8866,8734,4068,8876,7251,15833,16082,16124,16158,28322,9846,25540,26584,27274,10164,26601,27705,28452,Dare,0,0,0,0,31,16124,16082,15833,8197,316,117,35367,316,117,384,316,122,202,117,0,30088,8201,37009,32745,DARE COUNTY,16127,5351,751,6072,5809,6061,21996,21945,21580,9291,20934,5029,5754,5746,5499,730,20968,21289,21318,9116,20394
150838,NEW HANOVER COUNTY,31117,31400,17070,30479,31405,12583,12451,12290,7688,12587,18818,18817,18666,18189,9382,42323,37060,59624,37044,36763,35973,17400,59623,59241,57829,24751,59624,37060,94242,96444,97107,97164,158189,43029,139024,146471,151345,44110,145410,153415,158950,New Hanover,440,440,440,172,480,96667,96004,93802,42151,3333,2158,223363,3308,2147,3388,3227,1407,2200,2093,995,191812,43147,234473,206724,NEW HANOVER COUNTY,96684,45868,6969,52919,50430,52818,102643,102038,99677,35734,96315,44079,50983,50953,48628,6943,95696,97727,98162,35091,92852
21360,BLADEN COUNTY,1678,1679,1116,1657,1679,1073,1072,1066,749,1073,606,606,606,591,367,4637,5567,2755,5564,5552,5497,3191,2755,2752,2697,1283,2755,5567,9283,9477,9505,9538,24218,6307,19480,20876,21399,6833,21889,23570,24304,Bladen,1186,1173,1089,163,1216,8319,8304,8194,4474,6626,4895,31131,6346,4743,6691,5471,783,4924,4086,473,26077,7459,32722,28574,BLADEN COUNTY,8322,4346,799,4743,4659,4742,12870,12850,12565,5251,12072,4132,4517,4517,4439,753,11694,11948,11958,5081,11262
11589,ANSON COUNTY,1587,1592,810,1573,1594,1262,1258,1253,671,1264,330,330,329,320,139,2756,4457,1472,4455,4443,4400,2147,1472,1472,1438,609,1472,4457,5848,5925,5937,5960,12435,3866,10954,11381,11639,4008,11742,12206,12504,Anson,10,10,10,0,31,5927,5915,5838,2756,172,102,23143,172,102,228,172,100,146,102,75,19608,4730,24446,21306,ANSON COUNTY,5929,2778,480,3117,3079,3116,9159,9147,8955,3428,8792,2544,2858,2857,2825,436,8454,8630,8635,3355,8308
