Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,county1,New Booster Doses - All Programs12Plus,New Booster Doses - All Programs5Plus,New Booster Doses - All Programs65Plus,New Booster Doses - All Programs18Plus,New Booster Doses- All Programs,Bivalent NC Dose - 5 Plus,Bivalent NC Dose - 12 Plus,Bivalent NC Dose - 18 Plus,Bivalent NC Dose - 65 Plus,Bivalent NC Dose,Bivalent LTC Dose,Bivalent LTC Dose  - 5 Plus,Bivalent LTC Dose  - 12 Plus,Bivalent LTC Dose  - 18 Plus,Bivalent LTC Dose  - 65 Plus,At Least One Booster/Additional Dose - All Providers - 65Plus,Additional Doses - NC,Additional Doses - Pharmacy,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,Additional Doses - 5Plus,Additional Doses - 12Plus,Additional Doses - 18Plus,Additional Doses - 65Plus,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,county-1,Additional Booster Doses,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
24922,DAVIE COUNTY,4215,4243,2602,4136,4244,1996,1974,1932,1307,1997,2247,2247,2241,2204,1295,7532,6309,9135,6308,6225,6047,3147,9135,9106,8895,4375,9135,6309,14952,15341,15453,15501,25941,8522,22982,24281,25041,8725,23923,25265,26097,Davie,10,10,10,10,57,15443,15331,14942,7522,464,257,40760,464,257,526,464,220,329,257,170,33901,9279,42846,37262,DAVIE COUNTY,15444,7278,1801,8123,7921,8113,17448,17364,16880,6704,16181,7019,7841,7839,7637,1782,16387,16826,16871,6570,15706
206194,CUMBERLAND COUNTY,14154,14222,7349,13815,14228,4865,4841,4743,2815,4871,9357,9357,9313,9072,4534,33628,31045,45666,31037,30800,30152,14393,45662,45429,44185,17245,45666,31045,91309,93450,93955,93988,233621,38880,189705,200753,206458,42001,214881,227139,234305,Cumberland,17256,17221,16972,1990,17277,76699,76229,74337,31638,89590,70551,310252,88547,69923,89786,86173,8261,70665,68014,5922,252655,40937,335509,277878,CUMBERLAND COUNTY,76711,52999,7078,61780,58945,61681,82739,82350,79647,26662,75709,50412,58614,58586,56026,6968,74804,77057,77179,25990,71279
23842,MCDOWELL COUNTY,2935,2952,1734,2892,2952,2279,2263,2227,1346,2279,673,673,672,665,388,5723,8412,3452,8407,8348,8190,3885,3452,3447,3420,1838,3452,8412,11610,11795,11859,11892,25291,8231,22534,23474,23910,8575,23846,24874,25408,Mcdowell,0,0,0,0,28,11859,11795,11610,5723,564,339,43474,564,339,625,564,297,383,339,218,36617,9517,45756,39943,MCDOWELL COUNTY,11864,3309,686,3487,3451,3486,21296,21241,20859,7592,19973,2972,3122,3122,3094,609,20041,20381,20405,7404,19223
13182,CHEROKEE COUNTY,2198,2203,1487,2186,2203,1641,1636,1627,1144,1641,562,562,562,559,343,4700,5013,2307,5010,5002,4958,3279,2307,2307,2302,1366,2307,5013,7364,7413,7421,7462,14027,6547,12800,13081,13301,6790,13612,13910,14149,Cherokee,104,104,104,55,142,7317,7309,7260,4645,613,439,27420,613,439,719,613,234,542,439,185,23877,8723,28612,25640,CHEROKEE COUNTY,7320,2896,926,2918,2916,2918,10512,10496,10381,5630,10103,2617,2634,2634,2634,866,10008,10109,10125,5496,9744
7926,CHOWAN COUNTY,1239,1239,844,1231,1240,816,816,810,574,817,423,423,423,421,270,2729,3086,1676,3082,3074,3039,1836,1676,1676,1654,893,1676,3086,4693,4750,4758,4788,8767,3236,7504,7831,7985,3579,8313,8654,8856,Chowan,0,0,0,0,26,4758,4750,4693,2729,174,67,13243,174,67,246,174,67,125,67,10,11164,3521,13943,12171,CHOWAN COUNTY,4762,1740,431,1843,1839,1843,6767,6750,6641,3081,6399,1688,1788,1788,1786,463,5978,6071,6072,2763,5749
115081,ORANGE COUNTY,31782,32622,11053,29855,32637,13122,12451,11353,3925,13136,19501,19500,19331,18502,7128,27007,41453,48566,41430,39198,36430,11211,48563,48005,46163,15767,48566,41453,82645,87255,90045,90100,118561,24428,99873,108060,116444,24887,102813,111218,120855,Orange,52,52,52,29,81,89993,87203,82593,26978,1374,859,142010,1374,859,1465,1374,444,945,859,351,119925,21654,148476,130842,ORANGE COUNTY,90019,23612,3430,26634,25621,26480,92756,90707,84223,21013,77827,23526,26580,26499,25540,3547,81661,87723,88919,20530,75488
17031,ALEXANDER COUNTY,2089,2090,1281,2056,2090,1340,1340,1320,834,1340,750,750,749,736,447,4384,6350,2814,6350,6316,6224,3036,2814,2810,2762,1348,2814,6350,8998,9138,9176,9216,18002,6108,16249,16792,17136,6371,17177,17756,18110,Alexander,12,12,12,0,52,9164,9126,8986,4384,392,221,35620,392,221,475,392,162,321,221,74,30040,7667,37497,32781,ALEXANDER COUNTY,9164,2813,423,3065,3012,3062,14570,14548,14352,5786,13972,2620,2863,2863,2803,400,13768,13947,13952,5634,13408
232985,DURHAM COUNTY,53250,54111,17797,51255,54123,23587,23025,22010,7073,23598,30525,30524,30225,29245,10724,45296,80935,82003,80926,78361,75142,20087,82003,81021,78736,25031,82003,80935,154384,159888,163435,163489,244830,44346,208596,221830,235243,45688,218729,232652,249576,Durham,506,506,506,178,551,162929,159382,153878,45118,8078,5567,301307,8053,5554,8119,7979,2096,5617,5504,1558,255829,43764,321488,275950,DURHAM COUNTY,162938,53912,6469,61481,58580,61151,179976,175601,166019,37123,156838,52633,59958,59870,57242,6473,159034,167548,169668,36315,150459
70060,HENDERSON COUNTY,15537,15638,10201,15280,15638,9550,9475,9296,6327,9550,6088,6088,6062,5984,3874,24226,27837,17745,27811,27534,26880,14669,17745,17687,17412,9531,17745,27837,44334,45263,45598,45655,72975,27734,65315,68271,70202,28277,67912,71034,73333,Henderson,42,42,42,26,73,45556,45221,44292,24200,1715,996,111764,1715,996,1762,1715,1038,1072,996,768,95451,30961,117417,103234,HENDERSON COUNTY,45582,13906,4212,15125,14734,15115,56446,56145,54585,23027,52291,13342,14523,14516,14157,4177,53118,54548,54607,22789,50977
21230,PASQUOTANK COUNTY,2400,2415,1391,2345,2416,926,915,877,464,927,1489,1489,1485,1468,927,5285,6563,4538,6561,6499,6348,3084,4538,4536,4489,2201,4538,6563,10837,11035,11099,11116,23167,6944,19798,20693,21267,7502,21593,22550,23268,Pasquotank,0,0,0,0,15,11099,11035,10837,5285,36,0,37393,36,0,52,36,24,21,0,0,31068,6841,39824,34029,PASQUOTANK COUNTY,11101,5530,1057,5839,5757,5836,17377,17295,16757,6421,16027,5233,5511,5509,5439,999,15254,15721,15735,5945,14565
6966,PAMLICO COUNTY,926,928,680,921,928,620,619,615,451,620,308,308,307,306,229,2720,2902,1481,2902,2889,2849,1786,1481,1479,1476,934,1481,2902,4325,4368,4383,4432,7316,3304,6727,6893,7018,3391,7036,7226,7389,Pamlico,0,0,0,0,49,4383,4368,4325,2720,181,128,12261,181,128,239,181,93,177,128,75,10805,3866,12726,11540,PAMLICO COUNTY,4383,1231,303,1326,1304,1326,5824,5809,5741,2995,5624,1170,1250,1250,1232,299,5533,5588,5591,2930,5429
7307,MITCHELL COUNTY,1040,1050,624,1029,1051,916,906,898,554,917,134,134,134,131,70,1911,3111,819,3111,3100,3062,1507,819,819,801,404,819,3111,3863,3919,3930,3930,7841,2914,7000,7218,7335,3051,7494,7731,7874,Mitchell,,,,,,3930,3919,3863,1911,109,52,14242,109,52,124,109,77,75,52,52,12229,3810,14964,13195,MITCHELL COUNTY,3930,1164,297,1300,1290,1300,6450,6432,6332,2677,6221,1042,1168,1168,1161,255,6005,6087,6092,2607,5906
12219,CURRITUCK COUNTY,1311,1319,835,1299,1319,729,722,712,479,729,590,590,589,587,356,2798,3604,1961,3604,3588,3545,1826,1961,1959,1937,972,1961,3604,5571,5636,5654,5684,13704,4419,11644,12037,12280,5029,13082,13501,13766,Currituck,89,89,89,0,119,5565,5547,5482,2798,1050,659,26216,1006,631,1090,902,144,712,548,41,21675,4551,27763,23787,CURRITUCK COUNTY,5565,2098,416,2249,2203,2248,10427,10406,10292,4469,10082,1982,2124,2123,2078,414,9328,9437,9444,3964,9114
90747,BRUNSWICK COUNTY,19383,19410,14310,19290,19410,7886,7867,7828,6109,7886,11524,11524,11516,11462,8201,44598,25039,42716,25036,24966,24745,16812,42714,42621,42246,27674,42716,25039,67247,67843,68006,68061,95022,45030,86889,89461,90844,46206,90784,93597,95189,Brunswick,256,256,256,112,306,67750,67587,66991,44486,3006,2041,137478,2995,2041,3030,2969,1719,2075,2031,1274,121795,46605,142820,129086,BRUNSWICK COUNTY,67755,23653,7091,25975,25216,25960,66184,66056,65386,37396,64162,22780,24959,24956,24264,7290,63156,63750,63810,36466,62078
82718,DAVIDSON COUNTY,10424,10470,6017,10209,10475,4715,4679,4568,2890,4720,5755,5755,5745,5641,3127,21450,22070,23143,22067,21886,21379,11077,23143,23096,22740,10205,23143,22070,44406,45269,45497,45565,88768,26541,77215,80980,82825,27321,82478,86691,89060,Davidson,287,287,287,168,352,45210,44982,44119,21282,2196,1434,158409,2184,1434,2237,2130,1054,1475,1396,760,131285,31089,167609,144432,DAVIDSON COUNTY,45213,25035,4979,27094,26575,27082,59729,59490,57932,21288,55313,23796,25664,25663,25207,4978,54339,55621,55686,20803,52023
38426,FRANKLIN COUNTY,5265,5290,2721,5135,5292,1893,1882,1827,1005,1895,3397,3397,3383,3308,1716,9469,8822,13301,8818,8714,8502,3779,13300,13253,12961,5655,13301,8822,21559,22063,22214,22305,40784,11049,35262,37352,38517,11384,37282,39559,41045,Franklin,96,96,96,35,182,22118,21967,21463,9434,1379,859,65799,1361,859,1416,1279,486,911,804,299,54524,11935,69685,59978,FRANKLIN COUNTY,22123,12839,2195,14619,14120,14590,25010,24815,24078,8703,23164,12285,13956,13956,13518,2208,22975,23611,23650,8542,22173
27133,DARE COUNTY,4667,4687,3013,4625,4690,1985,1979,1961,1386,1988,2702,2702,2688,2664,1627,8156,7268,8868,7265,7233,7115,4112,8868,8858,8721,4044,8868,7268,15836,16091,16133,16167,28311,9788,25506,26562,27248,10103,26573,27690,28441,Dare,0,0,0,0,31,16133,16091,15836,8156,316,117,35367,316,117,384,316,122,202,117,0,30088,8201,37009,32745,DARE COUNTY,16136,5347,738,6070,5805,6061,21987,21934,21569,9243,20910,5024,5750,5745,5494,719,20951,21271,21296,9069,20365
150687,NEW HANOVER COUNTY,25703,25889,14470,25194,25893,10472,10384,10261,6527,10475,15418,15417,15319,14933,7943,42131,37009,59617,36993,36703,35909,17329,59616,59224,57787,24630,59617,37009,94136,96367,97049,97106,158065,42797,138770,146257,151086,43895,145173,153225,158802,New Hanover,440,440,440,172,480,96609,95927,93696,41959,3333,2155,223363,3308,2144,3388,3227,1407,2197,2090,995,191812,43147,234473,206724,NEW HANOVER COUNTY,96626,45772,6895,52858,50336,52756,102556,101976,99581,35593,96174,43977,50893,50889,48533,6860,95580,97643,97996,34942,92703
21346,BLADEN COUNTY,1315,1316,894,1300,1316,812,811,806,577,812,504,504,504,494,317,4605,5560,2752,5557,5545,5488,3170,2752,2749,2691,1272,2752,5560,9263,9461,9489,9522,24203,6268,19456,20858,21383,6798,21867,23554,24288,Bladen,1180,1167,1084,163,1210,8309,8294,8179,4442,6618,4886,31131,6340,4734,6685,5466,783,4915,4080,473,26077,7459,32722,28574,BLADEN COUNTY,8312,4334,790,4741,4657,4740,12862,12845,12557,5225,12067,4116,4512,4512,4434,741,11690,11948,11956,5054,11260
11597,ANSON COUNTY,1276,1280,664,1262,1282,1007,1004,999,542,1009,273,273,272,263,122,2737,4457,1472,4455,4442,4399,2135,1472,1472,1438,602,1472,4457,5847,5924,5937,5960,12434,3855,10949,11383,11644,3996,11729,12198,12503,Anson,10,10,10,0,31,5927,5914,5837,2737,172,102,23143,172,102,228,172,100,145,102,75,19608,4730,24446,21306,ANSON COUNTY,5929,2764,477,3110,3069,3109,9165,9153,8957,3419,8793,2531,2853,2852,2818,432,8463,8643,8646,3348,8316
