Vaccinated with Two Doses or One Dose JJ - All Programs 5Plus,county1,New Booster Doses - All Programs12Plus,New Booster Doses - All Programs5Plus,New Booster Doses - All Programs65Plus,New Booster Doses - All Programs18Plus,New Booster Doses- All Programs,Bivalent NC Dose - 5 Plus,Bivalent NC Dose - 12 Plus,Bivalent NC Dose - 18 Plus,Bivalent NC Dose - 65 Plus,Bivalent NC Dose,Bivalent LTC Dose,Bivalent LTC Dose  - 5 Plus,Bivalent LTC Dose  - 12 Plus,Bivalent LTC Dose  - 18 Plus,Bivalent LTC Dose  - 65 Plus,At Least One Booster/Additional Dose - All Providers - 65Plus,Additional Doses - NC,Additional Doses - Pharmacy,At Least One Booster/Additional Dose - NC Provider - 5Plus,At Least One Booster/Additional Dose - NC Provider - 12Plus,At Least One Booster/Additional Dose - NC Provider - 18Plus,At Least One Booster/Additional Dose - NC Provider - 65Plus,At Least One Booster/Additional Dose - Pharmacy - 5Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 12Plus,At Least One Booster/Additional Dose - Pharmacy LTC - 18Plus,At Least One Booster/Additional Dose - Pharmacy - 65Plus,At Least One Booster/Additional Dose - Pharmacy,At Least One Booster/Additional Dose - NC,At Least One Booster/Additional Dose - All Programs - 18Plus,At Least One Booster/Additional Dose - All Programs - 12Plus,At Least One Booster/Additional Dose - All Programs - 5Plus,At Least One Booster/Additional Dose - All Programs,At Least One Dose - All Programs 5Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 65Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 18Plus,Vaccinated with Two Doses or One Dose JJ - All Programs 12Plus,Vaccinated with Two Doses or One Dose JJ - All Programs,At Least One Dose - All Programs 65Plus,At Least One Dose - All Programs 18Plus,At Least One Dose - All Programs 12Plus,At Least One Dose - All Programs,County,Tiberius at Least One Booster/Additional Dose - 5Plus,Tiberius at Least One Booster/Additional Dose - 12Plus,Tiberius at Least One Booster/Additional Dose - 18Plus,Tiberius at Least One Booster/Additional Dose - 65Plus,Tiberius at Least One Booster/Additional Dose,Additional Doses - 5Plus,Additional Doses - 12Plus,Additional Doses - 18Plus,Additional Doses - 65Plus,At Least One Dose - Tiberius 5Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 5Plus,Population 5 Plus,At Least One Dose - Tiberius 12Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 12Plus,At Least One Dose - Tiberius,At Least One Dose - Tiberius 18Plus,At Least One Dose - Tiberius 65Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius,Vaccinated with Two Doses or One Dose JJ - Tiberius 18Plus,Vaccinated with Two Doses or One Dose JJ - Tiberius 65Plus,Population 18 Plus,Population 65 Plus,Population,Population 12 Plus,county-1,Additional Booster Doses,At Least One Dose - Federal 18Plus,At Least One Dose - Federal 65Plus,At Least One Dose - Federal,At Least One Dose - Federal 12Plus,At Least One Dose - Federal 5Plus,At Least One Dose - NC,At Least One Dose - NC 5Plus,At Least One Dose - NC 12Plus,At Least One Dose - NC 65Plus,At Least One Dose - NC 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal 18Plus,Vaccinated with Two Doses or One Dose JJ - Federal,Vaccinated with Two Doses or One Dose JJ - Federal 5Plus,Vaccinated with Two Doses or One Dose JJ - Federal 12Plus,Vaccinated with Two Doses or One Dose JJ - Federal 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 12Plus,Vaccinated with Two Doses or One Dose JJ - NC 5Plus,Vaccinated with Two Doses or One Dose JJ - NC,Vaccinated with Two Doses or One Dose JJ - NC 65Plus,Vaccinated with Two Doses or One Dose JJ - NC 18Plus
24980,DAVIE COUNTY,5365,5411,3216,5239,5413,2602,2561,2491,1652,2604,2809,2809,2804,2748,1564,7594,6299,9140,6298,6217,6042,3172,9140,9111,8910,4412,9140,6299,14962,15338,15448,15496,25976,8605,23054,24347,25121,8810,23980,25313,26138,Davie,10,10,10,10,57,15438,15328,14952,7584,465,257,40760,465,257,527,465,221,329,257,170,33901,9279,42846,37262,DAVIE COUNTY,15439,7306,1830,8138,7943,8128,17473,17383,16905,6759,16209,7043,7859,7854,7660,1807,16430,16869,16933,6628,15754
206535,CUMBERLAND COUNTY,18606,18735,9375,18138,18743,6767,6717,6578,3829,6775,11968,11968,11889,11560,5546,33901,31138,45678,31130,30898,30261,14541,45674,45444,44231,17365,45678,31138,91517,93617,94116,94153,233962,39183,190182,201175,206924,42293,215378,227566,234690,Cumberland,17312,17275,17025,1995,17337,76804,76342,74492,31906,89641,70634,310252,88586,69998,89864,86210,8253,70764,68087,5926,252655,40937,335509,277878,CUMBERLAND COUNTY,76816,53232,7194,61901,59134,61801,82925,82520,79846,26846,75936,50625,58759,58703,56203,7089,74974,77198,77401,26168,71470
23829,MCDOWELL COUNTY,3789,3825,2230,3724,3825,2995,2960,2903,1745,2995,830,830,829,821,485,5744,8378,3450,8373,8315,8160,3892,3450,3445,3419,1852,3450,8378,11579,11760,11823,11856,25281,8272,22540,23467,23903,8618,23855,24868,25399,Mcdowell,0,0,0,0,28,11823,11760,11579,5744,564,339,43474,564,339,625,564,297,383,339,218,36617,9517,45756,39943,MCDOWELL COUNTY,11828,3316,699,3490,3456,3489,21284,21228,20848,7622,19975,2978,3126,3126,3100,621,20028,20364,20394,7433,19223
13176,CHEROKEE COUNTY,2666,2672,1798,2648,2672,1996,1990,1976,1399,1996,676,676,676,672,399,4718,5004,2309,5001,4993,4950,3288,2309,2309,2304,1375,2309,5004,7358,7406,7414,7456,14022,6584,12802,13082,13298,6826,13616,13912,14143,Cherokee,104,104,104,55,143,7310,7302,7254,4663,613,439,27420,613,439,719,613,234,542,439,185,23877,8723,28612,25640,CHEROKEE COUNTY,7313,2899,934,2918,2916,2918,10506,10491,10383,5658,10104,2618,2634,2634,2634,873,10009,10103,10122,5526,9745
7932,CHOWAN COUNTY,1675,1679,1135,1659,1680,1135,1131,1123,794,1136,544,544,544,536,341,2745,3081,1674,3077,3069,3034,1848,1674,1674,1654,897,1674,3081,4688,4743,4751,4781,8768,3265,7518,7839,7991,3612,8321,8657,8858,Chowan,0,0,0,0,26,4751,4743,4688,2745,174,67,13243,174,67,246,174,67,125,67,10,11164,3521,13943,12171,CHOWAN COUNTY,4755,1746,439,1847,1843,1847,6765,6747,6640,3106,6401,1694,1790,1790,1788,469,5984,6075,6076,2786,5757
115300,ORANGE COUNTY,40128,41729,13089,37485,41846,17706,16378,14861,4937,17798,24048,24023,23750,22624,8152,27215,41331,48569,41306,39116,36357,11306,48565,48015,46228,15880,48569,41331,82637,87183,89923,89981,118736,24615,100194,108340,117040,25090,103108,111467,121143,Orange,52,52,52,29,81,89871,87131,82585,27186,1374,859,142010,1374,859,1465,1374,444,945,859,351,119925,21654,148476,130842,ORANGE COUNTY,89900,23703,3474,26689,25681,26535,92989,90827,84412,21172,78031,23613,26652,26544,25598,3585,81883,87897,89443,20679,75722
17070,ALEXANDER COUNTY,2633,2645,1589,2594,2645,1718,1711,1687,1049,1718,927,927,922,907,540,4406,6343,2807,6343,6310,6222,3054,2807,2803,2757,1352,2807,6343,8991,9125,9162,9202,18038,6164,16302,16837,17183,6433,17224,17798,18148,Alexander,12,12,12,0,52,9150,9113,8979,4406,392,221,35620,392,221,475,392,162,321,221,74,30040,7667,37497,32781,ALEXANDER COUNTY,9150,2815,433,3066,3013,3062,14607,14584,14393,5838,14017,2626,2866,2865,2806,405,13810,13984,13996,5685,13455
233399,DURHAM COUNTY,69130,70949,21825,66296,71110,33077,31744,30229,9332,33223,37887,37872,37386,36067,12493,45554,79778,82066,79768,77237,74041,20119,82063,81103,78866,25257,82066,79778,153414,158847,162338,162396,245250,44657,209037,222224,236665,46001,219160,233052,250286,Durham,507,507,507,178,552,161831,158340,152907,45376,8078,5570,301307,8053,5557,8118,7979,2097,5620,5507,1559,255829,43764,321488,275950,DURHAM COUNTY,161844,54096,6584,61603,58730,61278,180565,175894,166269,37320,157085,52796,60160,59987,57372,6594,159295,167842,170885,36504,150734
70152,HENDERSON COUNTY,18904,19105,12154,18565,19114,11881,11714,11472,7648,11889,7225,7224,7190,7093,4506,24335,27791,17774,27765,27491,26850,14705,17774,17717,17448,9604,17774,27791,44340,45250,45581,45638,73069,27895,65440,68371,70395,28436,68050,71151,73455,Henderson,42,42,42,26,73,45539,45208,44298,24309,1715,996,111764,1715,996,1762,1715,1038,1072,996,768,95451,30961,117417,103234,HENDERSON COUNTY,45565,13928,4245,15132,14746,15121,56561,56233,54690,23153,52407,13361,14530,14522,14168,4209,53207,54634,54793,22918,51083
21237,PASQUOTANK COUNTY,3320,3363,1856,3230,3364,1432,1399,1332,710,1433,1931,1931,1921,1898,1146,5323,6557,4532,6555,6494,6348,3108,4532,4530,4485,2215,4532,6557,10833,11024,11087,11104,23167,6989,19810,20703,21288,7544,21599,22556,23279,Pasquotank,0,0,0,0,15,11087,11024,10833,5323,36,0,37393,36,0,52,36,24,21,0,0,31068,6841,39824,34029,PASQUOTANK COUNTY,11089,5539,1063,5844,5765,5841,17383,17290,16755,6457,16024,5245,5519,5517,5449,1006,15254,15720,15748,5983,14565
6967,PAMLICO COUNTY,1248,1252,898,1239,1252,885,882,874,634,885,367,367,366,365,264,2727,2896,1481,2896,2884,2845,1789,1481,1479,1477,938,1481,2896,4322,4363,4377,4426,7317,3313,6733,6896,7023,3401,7044,7228,7391,Pamlico,0,0,0,0,49,4377,4363,4322,2727,181,128,12261,181,128,239,181,93,177,128,75,10805,3866,12726,11540,PAMLICO COUNTY,4377,1239,305,1330,1309,1330,5822,5806,5738,3003,5624,1174,1251,1251,1234,300,5534,5588,5595,2938,5431
7319,MITCHELL COUNTY,1276,1291,748,1257,1292,1137,1122,1109,671,1138,154,154,154,148,77,1918,3100,819,3100,3089,3051,1513,819,819,801,405,819,3100,3852,3908,3919,3919,7847,2925,7011,7230,7349,3063,7501,7737,7879,Mitchell,,,,,,3919,3908,3852,1918,109,52,14242,109,52,124,109,77,75,52,52,12229,3810,14964,13195,MITCHELL COUNTY,3919,1168,298,1302,1293,1302,6453,6436,6335,2688,6224,1045,1170,1170,1163,256,6015,6097,6104,2617,5914
12219,CURRITUCK COUNTY,1724,1737,1066,1704,1737,987,978,962,636,987,750,750,746,742,430,2817,3601,1964,3601,3586,3542,1835,1964,1962,1941,982,1964,3601,5573,5638,5655,5685,13698,4447,11653,12040,12287,5057,13084,13498,13764,Currituck,90,90,90,0,120,5565,5548,5483,2817,1050,659,26216,1006,631,1090,902,144,712,548,41,21675,4551,27763,23787,CURRITUCK COUNTY,5565,2105,420,2253,2208,2252,10421,10396,10284,4493,10077,1992,2131,2130,2086,419,9323,9430,9444,3987,9113
90882,BRUNSWICK COUNTY,24286,24330,17727,24139,24332,9967,9937,9882,7608,9969,14363,14363,14349,14257,10119,44914,25047,42769,25044,24976,24761,16917,42767,42680,42310,27885,42769,25047,67327,67912,68067,68122,95115,45362,87056,89613,91008,46530,90926,93717,95294,Brunswick,256,256,256,112,306,67811,67656,67071,44802,3007,2042,137478,2996,2042,3032,2970,1719,2077,2032,1274,121795,46605,142820,129086,BRUNSWICK COUNTY,67816,23696,7187,25992,25253,25977,66270,66131,65468,37624,64260,22829,24992,24989,24311,7381,63260,63851,63939,36707,62195
82921,DAVIDSON COUNTY,13617,13713,7678,13317,13722,6491,6412,6249,3867,6500,7222,7222,7205,7068,3811,21594,22097,23122,22094,21911,21407,11161,23122,23075,22729,10265,23122,22097,44425,45275,45505,45573,88953,26770,77439,81200,83081,27549,82702,86908,89277,Davidson,289,289,289,168,354,45216,44986,44136,21426,2196,1435,158409,2184,1435,2237,2130,1054,1476,1397,761,131285,31089,167609,144432,DAVIDSON COUNTY,45219,25104,5029,27130,26624,27120,59910,59637,58100,21466,55468,23873,25721,25718,25274,5032,54491,55768,55884,20977,52169
38567,FRANKLIN COUNTY,6717,6777,3339,6540,6782,2572,2538,2463,1306,2576,4206,4205,4179,4077,2033,9550,8842,13308,8838,8734,8517,3811,13307,13261,12976,5704,13308,8842,21589,22091,22241,22332,40936,11167,35417,37496,38705,11501,37433,39700,41215,Franklin,96,96,96,35,182,22145,21995,21493,9515,1379,859,65799,1361,859,1416,1279,486,911,804,299,54524,11935,69685,59978,FRANKLIN COUNTY,22150,12891,2225,14652,14164,14623,25147,24934,24175,8790,23263,12334,13990,13978,13550,2238,23087,23730,23804,8630,22279
27161,DARE COUNTY,5855,5900,3668,5798,5905,2485,2467,2442,1689,2490,3415,3415,3388,3356,1979,8219,7241,8876,7238,7206,7090,4131,8876,8866,8734,4088,8876,7241,15824,16072,16114,16148,28330,9878,25564,26597,27283,10199,26621,27715,28459,Dare,0,0,0,0,31,16114,16072,15824,8219,316,117,35367,316,117,384,316,122,202,117,0,30088,8201,37009,32745,DARE COUNTY,16117,5356,758,6074,5812,6063,22001,21951,21587,9319,20949,5033,5754,5746,5501,736,20979,21298,21327,9142,20414
150885,NEW HANOVER COUNTY,32214,32514,17528,31542,32523,12945,12808,12640,7841,12953,19570,19569,19406,18902,9687,42409,37068,59631,37052,36771,35984,17421,59630,59249,57842,24816,59631,37068,94266,96460,97122,97179,158212,43128,139090,146530,151391,44210,145462,153454,158983,New Hanover,440,440,440,172,480,96682,96020,93826,42237,3333,2158,223363,3308,2147,3388,3227,1407,2200,2093,995,191812,43147,234473,206724,NEW HANOVER COUNTY,96699,45897,7007,52937,50456,52830,102658,102049,99690,35796,96338,44114,51005,50975,48662,6981,95721,97752,98186,35152,92883
21362,BLADEN COUNTY,1775,1776,1172,1752,1776,1145,1144,1137,795,1145,631,631,631,615,377,4648,5570,2755,5567,5555,5501,3201,2755,2752,2697,1284,2755,5570,9287,9480,9508,9541,24215,6324,19483,20878,21401,6854,21889,23568,24301,Bladen,1186,1173,1089,163,1216,8322,8307,8198,4485,6626,4895,31131,6346,4743,6691,5471,783,4924,4086,473,26077,7459,32722,28574,BLADEN COUNTY,8325,4348,809,4744,4660,4743,12866,12846,12562,5262,12070,4135,4519,4519,4441,758,11694,11948,11958,5093,11262
11592,ANSON COUNTY,1642,1648,834,1626,1650,1301,1296,1291,691,1303,347,347,346,335,143,2759,4455,1472,4453,4441,4398,2148,1472,1472,1439,611,1472,4455,5847,5923,5935,5958,12430,3869,10964,11385,11642,4012,11744,12202,12499,Anson,10,10,10,0,31,5925,5913,5837,2759,172,102,23143,172,102,228,172,100,146,102,75,19608,4730,24446,21306,ANSON COUNTY,5927,2783,480,3117,3079,3116,9154,9142,8951,3432,8789,2549,2858,2857,2825,436,8458,8633,8638,3358,8313
