state,county,date,cases_daily,deaths_daily,pct_pos,cases_confirmed_cum,deaths_confirmed_cum
North Carolina,Yancey,2021-07-08,0,0,0.048,1655,24
North Carolina,Madison,2021-07-08,0,0,0.048,1624,21
North Carolina,Martin,2021-07-08,2,0,0.034,2339,21
North Carolina,Wake,2021-07-08,47,1,0.034,89821,742
North Carolina,Davie,2021-07-08,7,0,0.034,4199,25
North Carolina,Washington,2021-07-08,0,0,0.048,1149,20
North Carolina,Burke,2021-07-08,0,0,0.048,10178,152
North Carolina,Davidson,2021-07-08,0,0,0.048,17065,179
North Carolina,McDowell,2021-07-08,0,0,0.048,5323,44
North Carolina,Chatham,2021-07-08,0,0,0.048,4771,48
North Carolina,Wilson,2021-07-08,16,0,0.034,9972,152
North Carolina,Buncombe,2021-07-08,9,0,0.034,18143,329
North Carolina,Haywood,2021-07-08,0,0,0.048,4505,74
North Carolina,Catawba,2021-07-08,3,0,0.034,19872,315
North Carolina,Pitt,2021-07-08,35,0,0.034,20630,53
North Carolina,Johnston,2021-07-08,32,0,0.034,22394,219
North Carolina,Swain,2021-07-08,0,0,0.048,1246,6
North Carolina,Beaufort,2021-07-08,4,0,0.034,4850,115
North Carolina,Hyde,2021-07-08,0,0,0.048,683,
North Carolina,Greene,2021-07-08,0,0,0.048,2441,32
North Carolina,Rutherford,2021-07-08,3,0,0.034,7482,292
North Carolina,Lee,2021-07-08,6,0,0.034,6186,54
North Carolina,Cleveland,2021-07-08,21,0,0.034,11765,222
North Carolina,Jackson,2021-07-08,0,0,0.048,3675,37
North Carolina,Harnett,2021-07-08,12,0,0.034,12117,166
North Carolina,Graham,2021-07-08,2,0,0.034,686,6
North Carolina,Henderson,2021-07-08,11,0,0.034,10350,138
North Carolina,Moore,2021-07-08,8,0,0.034,9182,160
North Carolina,Montgomery,2021-07-08,0,0,0.048,3414,73
North Carolina,Stanly,2021-07-08,0,0,0.048,7953,85
North Carolina,Transylvania,2021-07-08,1,0,0.034,2422,23
North Carolina,Polk,2021-07-08,1,0,0.034,1520,16
North Carolina,Lenoir,2021-07-08,3,0,0.034,6294,150
North Carolina,Craven,2021-07-08,7,0,0.034,9497,118
North Carolina,Macon,2021-07-08,1,0,0.034,3196,17
North Carolina,Cherokee,2021-07-08,1,0,0.034,2675,7
North Carolina,Pamlico,2021-07-08,1,0,0.034,1136,2
North Carolina,Sampson,2021-07-08,5,0,0.034,8199,104
North Carolina,Cumberland,2021-07-08,41,2,0.034,30516,322
North Carolina,Clay,2021-07-08,0,0,0.048,918,8
North Carolina,Jones,2021-07-08,0,0,0.048,942,35
North Carolina,Carteret,2021-07-08,0,0,0.048,5269,37
North Carolina,Union,2021-07-08,22,0,0.034,25022,215
North Carolina,Anson,2021-07-08,2,0,0.034,2642,38
North Carolina,Hoke,2021-07-08,9,0,0.034,4938,33
North Carolina,Duplin,2021-07-08,4,0,0.034,6408,106
North Carolina,Richmond,2021-07-08,2,0,0.034,4856,84
North Carolina,Scotland,2021-07-08,1,0,0.034,3918,75
North Carolina,Onslow,2021-07-08,33,0,0.034,17973,139
North Carolina,Robeson,2021-07-08,28,0,0.034,17055,268
North Carolina,Bladen,2021-07-08,5,2,0.034,3539,37
North Carolina,Pender,2021-07-08,2,0,0.034,5592,75
North Carolina,Columbus,2021-07-08,5,0,0.034,6490,136
North Carolina,New Hanover,2021-07-08,3,0,0.034,19608,160
North Carolina,Brunswick,2021-07-08,11,0,0.034,9397,140
North Carolina,Iredell,2021-07-08,9,0,0.034,19347,215
North Carolina,Rowan,2021-07-08,15,0,0.034,17318,344
North Carolina,Lincoln,2021-07-08,6,0,0.034,10315,60
North Carolina,Mecklenburg,2021-07-08,53,1,0.034,115041,974
North Carolina,Cabarrus,2021-07-08,10,0,0.034,22459,252
North Carolina,Gaston,2021-07-08,16,2,0.034,27254,465
North Carolina,Rockingham,2021-07-09,8,1,0.031,8122,154
North Carolina,Guilford,2021-07-09,0,0,0.034,48822,723
North Carolina,Alamance,2021-07-09,0,0,0.034,19112,248
North Carolina,Alexander,2021-07-09,2,0,0.031,4465,64
North Carolina,Randolph,2021-07-09,0,0,0.034,15391,219
North Carolina,Wayne,2021-07-09,6,0,0.031,11560,239
North Carolina,Ashe,2021-07-09,2,0,0.031,2259,24
North Carolina,Alleghany,2021-07-09,1,0,0.031,1104,0
North Carolina,Currituck,2021-07-09,0,0,0.031,1590,
North Carolina,Camden,2021-07-09,0,0,0.034,699,0
North Carolina,Surry,2021-07-09,8,0,0.031,8448,124
North Carolina,Gates,2021-07-09,0,0,0.034,765,4
North Carolina,Hertford,2021-07-09,0,0,0.034,2129,46
North Carolina,Northampton,2021-07-09,0,0,0.031,1968,41
North Carolina,Stokes,2021-07-09,4,0,0.031,4243,67
North Carolina,Warren,2021-07-09,0,0,0.034,1825,7
North Carolina,Vance,2021-07-09,0,0,0.034,5007,64
North Carolina,Granville,2021-07-09,0,0,0.034,6154,60
North Carolina,Caswell,2021-07-09,0,0,0.034,2213,21
North Carolina,Person,2021-07-09,5,0,0.031,3534,70
North Carolina,Pasquotank,2021-07-09,5,1,0.031,3471,55
North Carolina,Halifax,2021-07-09,4,0,0.031,5705,97
North Carolina,Wilkes,2021-07-09,2,0,0.031,6961,104
North Carolina,Watauga,2021-07-09,0,0,0.034,5046,
North Carolina,Perquimans,2021-07-09,0,0,0.034,1041,13
North Carolina,Chowan,2021-07-09,0,0,0.034,1507,15
North Carolina,Avery,2021-07-09,0,0,0.034,2178,
North Carolina,Yadkin,2021-07-09,1,0,0.031,4143,25
North Carolina,Dare,2021-07-09,3,0,0.031,2234,2
North Carolina,Forsyth,2021-07-09,14,0,0.031,37088,409
North Carolina,Franklin,2021-07-09,0,0,0.034,7059,36
North Carolina,Bertie,2021-07-09,1,0,0.031,1803,21
North Carolina,Orange,2021-07-09,7,0,0.031,8663,84
North Carolina,Durham,2021-07-09,23,0,0.031,25936,227
North Carolina,Nash,2021-07-09,7,0,0.031,11761,189
North Carolina,Mitchell,2021-07-09,0,0,0.034,1504,5
North Carolina,Edgecombe,2021-07-09,2,0,0.031,5727,89
North Carolina,Caldwell,2021-07-09,1,0,0.031,9544,88
North Carolina,Tyrrell,2021-07-09,0,0,0.034,329,0
North Carolina,Yancey,2021-07-09,0,0,0.034,1655,24
North Carolina,Madison,2021-07-09,0,0,0.034,1624,21
North Carolina,Martin,2021-07-09,0,0,0.034,2339,21
North Carolina,Wake,2021-07-09,46,0,0.031,89867,742
North Carolina,Davie,2021-07-09,1,0,0.031,4200,25
North Carolina,Washington,2021-07-09,0,0,0.034,1149,20
North Carolina,Burke,2021-07-09,1,0,0.031,10179,152
North Carolina,Davidson,2021-07-09,0,0,0.031,17065,179
North Carolina,McDowell,2021-07-09,0,0,0.034,5323,44
North Carolina,Chatham,2021-07-09,6,0,0.031,4777,48
North Carolina,Wilson,2021-07-09,8,0,0.031,9980,152
North Carolina,Buncombe,2021-07-09,14,0,0.031,18157,329
North Carolina,Haywood,2021-07-09,3,0,0.031,4508,74
North Carolina,Catawba,2021-07-09,9,0,0.031,19881,315
North Carolina,Pitt,2021-07-09,18,0,0.031,20648,53
North Carolina,Johnston,2021-07-09,34,0,0.031,22428,219
North Carolina,Swain,2021-07-09,1,0,0.031,1247,6
North Carolina,Beaufort,2021-07-09,3,0,0.031,4853,115
North Carolina,Hyde,2021-07-09,0,0,0.034,683,
North Carolina,Greene,2021-07-09,0,0,0.034,2441,32
North Carolina,Rutherford,2021-07-09,0,0,0.034,7482,292
North Carolina,Lee,2021-07-09,2,0,0.031,6188,54
North Carolina,Cleveland,2021-07-09,1,0,0.031,11766,222
North Carolina,Jackson,2021-07-09,0,0,0.034,3675,37
North Carolina,Harnett,2021-07-09,13,0,0.031,12130,166
North Carolina,Graham,2021-07-09,4,0,0.031,690,6
North Carolina,Henderson,2021-07-09,0,0,0.034,10350,138
North Carolina,Moore,2021-07-09,1,0,0.031,9183,160
North Carolina,Montgomery,2021-07-09,1,0,0.031,3415,73
North Carolina,Stanly,2021-07-09,0,0,0.034,7953,85
North Carolina,Transylvania,2021-07-09,6,0,0.031,2428,23
North Carolina,Polk,2021-07-09,2,0,0.031,1522,16
North Carolina,Lenoir,2021-07-09,2,0,0.031,6296,150
North Carolina,Craven,2021-07-09,7,0,0.031,9504,118
North Carolina,Macon,2021-07-09,2,0,0.031,3198,17
North Carolina,Cherokee,2021-07-09,7,0,0.031,2682,7
North Carolina,Pamlico,2021-07-09,0,0,0.034,1136,2
North Carolina,Sampson,2021-07-09,0,0,0.034,8199,104
North Carolina,Cumberland,2021-07-09,43,0,0.031,30559,322
North Carolina,Clay,2021-07-09,1,0,0.031,919,8
North Carolina,Jones,2021-07-09,1,0,0.031,943,35
North Carolina,Carteret,2021-07-09,0,0,0.031,5269,37
North Carolina,Union,2021-07-09,12,0,0.031,25034,215
North Carolina,Anson,2021-07-09,3,0,0.031,2645,38
North Carolina,Hoke,2021-07-09,4,0,0.031,4942,33
North Carolina,Duplin,2021-07-09,1,0,0.031,6409,106
North Carolina,Richmond,2021-07-09,1,0,0.031,4857,84
North Carolina,Scotland,2021-07-09,5,0,0.031,3923,75
North Carolina,Onslow,2021-07-09,28,0,0.031,18001,139
North Carolina,Robeson,2021-07-09,32,0,0.031,17087,268
North Carolina,Bladen,2021-07-09,5,0,0.031,3544,37
North Carolina,Pender,2021-07-09,5,0,0.031,5597,75
North Carolina,Columbus,2021-07-09,1,0,0.031,6491,136
North Carolina,New Hanover,2021-07-09,9,0,0.031,19617,160
North Carolina,Brunswick,2021-07-09,9,0,0.031,9406,140
North Carolina,Iredell,2021-07-09,10,0,0.031,19357,215
North Carolina,Rowan,2021-07-09,8,0,0.031,17326,344
North Carolina,Lincoln,2021-07-09,3,0,0.031,10318,60
North Carolina,Mecklenburg,2021-07-09,61,1,0.031,115102,975
North Carolina,Cabarrus,2021-07-09,11,0,0.031,22470,252
North Carolina,Gaston,2021-07-09,5,1,0.031,27259,466
North Carolina,Rockingham,2021-07-10,0,0,0.031,8122,154
North Carolina,Guilford,2021-07-10,0,2,0.031,48822,725
North Carolina,Alamance,2021-07-10,0,0,0.031,19112,248
North Carolina,Alexander,2021-07-10,0,0,0.031,4465,64
North Carolina,Randolph,2021-07-10,0,0,0.031,15391,219
North Carolina,Wayne,2021-07-10,0,0,0.031,11560,239
North Carolina,Ashe,2021-07-10,0,0,0.031,2259,24
North Carolina,Alleghany,2021-07-10,0,0,0.031,1104,0
North Carolina,Currituck,2021-07-10,0,0,0.031,1590,
North Carolina,Camden,2021-07-10,0,0,0.031,699,0
North Carolina,Surry,2021-07-10,0,0,0.031,8448,124
North Carolina,Gates,2021-07-10,0,0,0.031,765,4
North Carolina,Hertford,2021-07-10,0,0,0.031,2129,46
North Carolina,Northampton,2021-07-10,0,0,0.031,1968,41
North Carolina,Stokes,2021-07-10,0,0,0.031,4243,67
North Carolina,Warren,2021-07-10,0,0,0.031,1825,7
North Carolina,Vance,2021-07-10,0,0,0.031,5007,64
North Carolina,Granville,2021-07-10,0,0,0.031,6154,60
North Carolina,Caswell,2021-07-10,0,0,0.031,2213,21
North Carolina,Person,2021-07-10,0,0,0.031,3534,70
North Carolina,Pasquotank,2021-07-10,0,0,0.031,3471,55
North Carolina,Halifax,2021-07-10,0,0,0.031,5705,97
North Carolina,Wilkes,2021-07-10,0,0,0.031,6961,104
North Carolina,Watauga,2021-07-10,0,0,0.031,5046,
North Carolina,Perquimans,2021-07-10,0,0,0.031,1041,13
North Carolina,Chowan,2021-07-10,0,0,0.031,1507,15
North Carolina,Avery,2021-07-10,0,0,0.031,2178,
North Carolina,Yadkin,2021-07-10,0,0,0.031,4143,25
North Carolina,Dare,2021-07-10,0,0,0.031,2234,2
North Carolina,Forsyth,2021-07-10,0,0,0.031,37088,409
North Carolina,Franklin,2021-07-10,0,0,0.031,7059,36
North Carolina,Bertie,2021-07-10,0,0,0.031,1803,21
North Carolina,Orange,2021-07-10,0,0,0.031,8663,84
North Carolina,Durham,2021-07-10,0,0,0.031,25936,227
North Carolina,Nash,2021-07-10,0,0,0.031,11761,189
North Carolina,Mitchell,2021-07-10,0,0,0.031,1504,5
North Carolina,Edgecombe,2021-07-10,0,0,0.031,5727,89
North Carolina,Caldwell,2021-07-10,0,0,0.031,9544,88
North Carolina,Tyrrell,2021-07-10,0,0,0.031,329,0
North Carolina,Yancey,2021-07-10,0,0,0.031,1655,24
North Carolina,Madison,2021-07-10,0,0,0.031,1624,21
North Carolina,Martin,2021-07-10,0,0,0.031,2339,21
North Carolina,Wake,2021-07-10,0,0,0.031,89867,742
North Carolina,Davie,2021-07-10,0,0,0.031,4200,25
North Carolina,Washington,2021-07-10,0,0,0.031,1149,20
North Carolina,Burke,2021-07-10,0,0,0.031,10179,152
North Carolina,Davidson,2021-07-10,0,0,0.031,17065,179
North Carolina,McDowell,2021-07-10,0,0,0.031,5323,44
North Carolina,Chatham,2021-07-10,0,0,0.031,4777,48
North Carolina,Wilson,2021-07-10,0,0,0.031,9980,152
North Carolina,Buncombe,2021-07-10,0,0,0.031,18157,329
North Carolina,Haywood,2021-07-10,0,0,0.031,4508,74
North Carolina,Catawba,2021-07-10,0,0,0.031,19881,315
North Carolina,Pitt,2021-07-10,0,0,0.031,20648,53
North Carolina,Johnston,2021-07-10,0,0,0.031,22428,219
North Carolina,Swain,2021-07-10,0,0,0.031,1247,6
North Carolina,Beaufort,2021-07-10,0,0,0.031,4853,115
North Carolina,Hyde,2021-07-10,0,0,0.031,683,
North Carolina,Greene,2021-07-10,0,0,0.031,2441,32
North Carolina,Rutherford,2021-07-10,0,0,0.031,7482,292
North Carolina,Lee,2021-07-10,0,0,0.031,6188,54
North Carolina,Cleveland,2021-07-10,0,0,0.031,11766,222
North Carolina,Jackson,2021-07-10,0,0,0.031,3675,37
North Carolina,Harnett,2021-07-10,0,0,0.031,12130,166
North Carolina,Graham,2021-07-10,0,0,0.031,690,6
North Carolina,Henderson,2021-07-10,0,0,0.031,10350,138
North Carolina,Moore,2021-07-10,0,0,0.031,9183,160
North Carolina,Montgomery,2021-07-10,0,0,0.031,3415,73
North Carolina,Stanly,2021-07-10,0,0,0.031,7953,85
North Carolina,Transylvania,2021-07-10,0,0,0.031,2428,23
North Carolina,Polk,2021-07-10,0,0,0.031,1522,16
North Carolina,Lenoir,2021-07-10,0,0,0.031,6296,150
North Carolina,Craven,2021-07-10,0,0,0.031,9504,118
North Carolina,Macon,2021-07-10,0,0,0.031,3198,17
North Carolina,Cherokee,2021-07-10,0,0,0.031,2682,7
North Carolina,Pamlico,2021-07-10,0,0,0.031,1136,2
North Carolina,Sampson,2021-07-10,0,0,0.031,8199,104
North Carolina,Cumberland,2021-07-10,0,0,0.031,30559,322
North Carolina,Clay,2021-07-10,0,0,0.031,919,8
North Carolina,Jones,2021-07-10,0,0,0.031,943,35
North Carolina,Carteret,2021-07-10,0,0,0.031,5269,37
North Carolina,Union,2021-07-10,0,0,0.031,25034,215
North Carolina,Anson,2021-07-10,0,0,0.031,2645,38
North Carolina,Hoke,2021-07-10,0,0,0.031,4942,33
North Carolina,Duplin,2021-07-10,0,0,0.031,6409,106
North Carolina,Richmond,2021-07-10,0,0,0.031,4857,84
North Carolina,Scotland,2021-07-10,0,0,0.031,3923,75
North Carolina,Onslow,2021-07-10,0,0,0.031,18001,139
North Carolina,Robeson,2021-07-10,0,0,0.031,17087,268
North Carolina,Bladen,2021-07-10,0,0,0.031,3544,37
North Carolina,Pender,2021-07-10,0,0,0.031,5597,75
North Carolina,Columbus,2021-07-10,0,0,0.031,6491,136
North Carolina,New Hanover,2021-07-10,0,0,0.031,19617,160
North Carolina,Brunswick,2021-07-10,0,0,0.031,9406,140
North Carolina,Iredell,2021-07-10,0,0,0.031,19357,215
North Carolina,Rowan,2021-07-10,0,0,0.031,17326,344
North Carolina,Lincoln,2021-07-10,0,0,0.031,10318,60
North Carolina,Mecklenburg,2021-07-10,0,0,0.031,115102,975
North Carolina,Cabarrus,2021-07-10,0,0,0.031,22470,252
North Carolina,Gaston,2021-07-10,0,0,0.031,27259,466
North Carolina,Rockingham,2021-07-11,0,0,0.031,8122,154
North Carolina,Guilford,2021-07-11,0,0,0.031,48822,725
North Carolina,Alamance,2021-07-11,0,0,0.031,19112,248
North Carolina,Alexander,2021-07-11,0,0,0.031,4465,64
North Carolina,Randolph,2021-07-11,0,0,0.031,15391,219
North Carolina,Wayne,2021-07-11,0,0,0.031,11560,239
North Carolina,Ashe,2021-07-11,0,0,0.031,2259,24
North Carolina,Alleghany,2021-07-11,0,0,0.031,1104,0
North Carolina,Currituck,2021-07-11,0,0,0.031,1590,
North Carolina,Camden,2021-07-11,0,0,0.031,699,0
North Carolina,Surry,2021-07-11,0,0,0.031,8448,124
North Carolina,Gates,2021-07-11,0,0,0.031,765,4
North Carolina,Hertford,2021-07-11,0,0,0.031,2129,46
North Carolina,Northampton,2021-07-11,0,0,0.031,1968,41
North Carolina,Stokes,2021-07-11,0,0,0.031,4243,67
North Carolina,Warren,2021-07-11,0,0,0.031,1825,7
North Carolina,Vance,2021-07-11,0,0,0.031,5007,64
North Carolina,Granville,2021-07-11,0,0,0.031,6154,60
North Carolina,Caswell,2021-07-11,0,0,0.031,2213,21
North Carolina,Person,2021-07-11,0,0,0.031,3534,70
North Carolina,Pasquotank,2021-07-11,0,0,0.031,3471,55
North Carolina,Halifax,2021-07-11,0,0,0.031,5705,97
North Carolina,Wilkes,2021-07-11,0,0,0.031,6961,104
North Carolina,Watauga,2021-07-11,0,0,0.031,5046,
North Carolina,Perquimans,2021-07-11,0,0,0.031,1041,13
North Carolina,Chowan,2021-07-11,0,0,0.031,1507,15
North Carolina,Avery,2021-07-11,0,0,0.031,2178,
North Carolina,Yadkin,2021-07-11,0,0,0.031,4143,25
North Carolina,Dare,2021-07-11,0,0,0.031,2234,2
North Carolina,Forsyth,2021-07-11,0,0,0.031,37088,409
North Carolina,Franklin,2021-07-11,0,0,0.031,7059,36
North Carolina,Bertie,2021-07-11,0,0,0.031,1803,21
North Carolina,Orange,2021-07-11,0,0,0.031,8663,84
North Carolina,Durham,2021-07-11,0,0,0.031,25936,227
North Carolina,Nash,2021-07-11,0,0,0.031,11761,189
North Carolina,Mitchell,2021-07-11,0,0,0.031,1504,5
North Carolina,Edgecombe,2021-07-11,0,0,0.031,5727,89
North Carolina,Caldwell,2021-07-11,0,0,0.031,9544,88
North Carolina,Tyrrell,2021-07-11,0,0,0.031,329,0
North Carolina,Yancey,2021-07-11,0,0,0.031,1655,24
North Carolina,Madison,2021-07-11,0,0,0.031,1624,21
North Carolina,Martin,2021-07-11,0,0,0.031,2339,21
North Carolina,Wake,2021-07-11,0,0,0.031,89867,742
North Carolina,Davie,2021-07-11,0,0,0.031,4200,25
North Carolina,Washington,2021-07-11,0,0,0.031,1149,20
North Carolina,Burke,2021-07-11,0,0,0.031,10179,152
North Carolina,Davidson,2021-07-11,0,0,0.031,17065,179
North Carolina,McDowell,2021-07-11,0,0,0.031,5323,44
North Carolina,Chatham,2021-07-11,0,0,0.031,4777,48
North Carolina,Wilson,2021-07-11,0,0,0.031,9980,152
North Carolina,Buncombe,2021-07-11,0,0,0.031,18157,329
North Carolina,Haywood,2021-07-11,0,0,0.031,4508,74
North Carolina,Catawba,2021-07-11,0,0,0.031,19881,315
North Carolina,Pitt,2021-07-11,0,0,0.031,20648,53
North Carolina,Johnston,2021-07-11,0,0,0.031,22428,219
North Carolina,Swain,2021-07-11,0,0,0.031,1247,6
North Carolina,Beaufort,2021-07-11,0,0,0.031,4853,115
North Carolina,Hyde,2021-07-11,0,0,0.031,683,
North Carolina,Greene,2021-07-11,0,0,0.031,2441,32
North Carolina,Rutherford,2021-07-11,0,0,0.031,7482,292
North Carolina,Lee,2021-07-11,0,0,0.031,6188,54
North Carolina,Cleveland,2021-07-11,0,0,0.031,11766,222
North Carolina,Jackson,2021-07-11,0,0,0.031,3675,37
North Carolina,Harnett,2021-07-11,0,0,0.031,12130,166
North Carolina,Graham,2021-07-11,0,0,0.031,690,6
North Carolina,Henderson,2021-07-11,0,0,0.031,10350,138
North Carolina,Moore,2021-07-11,0,0,0.031,9183,160
North Carolina,Montgomery,2021-07-11,0,0,0.031,3415,73
North Carolina,Stanly,2021-07-11,0,0,0.031,7953,85
North Carolina,Transylvania,2021-07-11,0,0,0.031,2428,23
North Carolina,Polk,2021-07-11,0,0,0.031,1522,16
North Carolina,Lenoir,2021-07-11,0,0,0.031,6296,150
North Carolina,Craven,2021-07-11,0,0,0.031,9504,118
North Carolina,Macon,2021-07-11,0,0,0.031,3198,17
North Carolina,Cherokee,2021-07-11,0,0,0.031,2682,7
North Carolina,Pamlico,2021-07-11,0,0,0.031,1136,2
North Carolina,Sampson,2021-07-11,0,0,0.031,8199,104
North Carolina,Cumberland,2021-07-11,0,0,0.031,30559,322
North Carolina,Clay,2021-07-11,0,0,0.031,919,8
North Carolina,Jones,2021-07-11,0,0,0.031,943,35
North Carolina,Carteret,2021-07-11,0,0,0.031,5269,37
North Carolina,Union,2021-07-11,0,0,0.031,25034,215
North Carolina,Anson,2021-07-11,0,0,0.031,2645,38
North Carolina,Hoke,2021-07-11,0,0,0.031,4942,33
North Carolina,Duplin,2021-07-11,0,0,0.031,6409,106
North Carolina,Richmond,2021-07-11,0,0,0.031,4857,84
North Carolina,Scotland,2021-07-11,0,0,0.031,3923,75
North Carolina,Onslow,2021-07-11,0,0,0.031,18001,139
North Carolina,Robeson,2021-07-11,0,0,0.031,17087,268
North Carolina,Bladen,2021-07-11,0,0,0.031,3544,37
North Carolina,Pender,2021-07-11,0,0,0.031,5597,75
North Carolina,Columbus,2021-07-11,0,0,0.031,6491,136
North Carolina,New Hanover,2021-07-11,0,0,0.031,19617,160
North Carolina,Brunswick,2021-07-11,0,0,0.031,9406,140
North Carolina,Iredell,2021-07-11,0,0,0.031,19357,215
North Carolina,Rowan,2021-07-11,0,0,0.031,17326,344
North Carolina,Lincoln,2021-07-11,0,0,0.031,10318,60
North Carolina,Mecklenburg,2021-07-11,0,0,0.031,115102,975
North Carolina,Cabarrus,2021-07-11,0,0,0.031,22470,252
North Carolina,Gaston,2021-07-11,0,0,0.031,27259,466
North Carolina,Rockingham,2021-07-12,33,4,0.045,8155,158
North Carolina,Guilford,2021-07-12,59,0,0.045,48881,725
North Carolina,Alamance,2021-07-12,28,0,0.045,19140,248
North Carolina,Alexander,2021-07-12,7,0,0.045,4472,64
North Carolina,Randolph,2021-07-12,11,0,0.045,15402,219
North Carolina,Wayne,2021-07-12,45,0,0.045,11605,239
North Carolina,Ashe,2021-07-12,3,0,0.045,2262,24
North Carolina,Alleghany,2021-07-12,0,0,0.031,1104,0
North Carolina,Currituck,2021-07-12,4,0,0.045,1594,
North Carolina,Camden,2021-07-12,0,0,0.031,699,0
North Carolina,Surry,2021-07-12,14,0,0.045,8462,124
North Carolina,Gates,2021-07-12,1,0,0.045,766,4
North Carolina,Hertford,2021-07-12,2,0,0.045,2131,46
North Carolina,Northampton,2021-07-12,4,0,0.045,1972,41
North Carolina,Stokes,2021-07-12,11,0,0.045,4254,67
North Carolina,Warren,2021-07-12,1,0,0.045,1826,7
North Carolina,Vance,2021-07-12,2,0,0.045,5009,64
North Carolina,Granville,2021-07-12,5,0,0.045,6159,60
North Carolina,Caswell,2021-07-12,3,0,0.045,2216,21
North Carolina,Person,2021-07-12,11,0,0.045,3545,70
North Carolina,Pasquotank,2021-07-12,0,0,0.031,3471,55
North Carolina,Halifax,2021-07-12,4,0,0.045,5709,97
North Carolina,Wilkes,2021-07-12,9,0,0.045,6970,104
North Carolina,Watauga,2021-07-12,1,0,0.045,5047,
North Carolina,Perquimans,2021-07-12,1,0,0.045,1042,13
North Carolina,Chowan,2021-07-12,9,0,0.045,1516,15
North Carolina,Avery,2021-07-12,0,0,0.031,2178,
North Carolina,Yadkin,2021-07-12,6,0,0.045,4149,25
North Carolina,Dare,2021-07-12,17,0,0.045,2251,2
North Carolina,Forsyth,2021-07-12,30,0,0.045,37118,409
North Carolina,Franklin,2021-07-12,1,0,0.045,7060,36
North Carolina,Bertie,2021-07-12,0,0,0.031,1803,21
North Carolina,Orange,2021-07-12,12,0,0.045,8675,84
North Carolina,Durham,2021-07-12,41,0,0.045,25977,227
North Carolina,Nash,2021-07-12,7,0,0.045,11768,189
North Carolina,Mitchell,2021-07-12,0,0,0.031,1504,5
North Carolina,Edgecombe,2021-07-12,3,0,0.045,5730,89
North Carolina,Caldwell,2021-07-12,0,0,0.031,9544,88
North Carolina,Tyrrell,2021-07-12,1,0,0.045,330,0
North Carolina,Yancey,2021-07-12,0,0,0.031,1655,24
North Carolina,Madison,2021-07-12,9,0,0.045,1633,21
North Carolina,Martin,2021-07-12,5,0,0.045,2344,21
North Carolina,Wake,2021-07-12,127,0,0.045,89994,742
North Carolina,Davie,2021-07-12,8,0,0.045,4208,25
North Carolina,Washington,2021-07-12,1,0,0.045,1150,20
North Carolina,Burke,2021-07-12,12,0,0.045,10191,152
North Carolina,Davidson,2021-07-12,14,0,0.045,17079,179
North Carolina,McDowell,2021-07-12,16,0,0.045,5339,44
North Carolina,Chatham,2021-07-12,20,0,0.045,4797,48
North Carolina,Wilson,2021-07-12,6,0,0.045,9986,152
North Carolina,Buncombe,2021-07-12,35,1,0.045,18192,330
North Carolina,Haywood,2021-07-12,7,0,0.045,4515,74
North Carolina,Catawba,2021-07-12,25,0,0.045,19906,315
North Carolina,Pitt,2021-07-12,42,0,0.045,20690,53
North Carolina,Johnston,2021-07-12,90,0,0.045,22518,219
North Carolina,Swain,2021-07-12,1,0,0.045,1248,6
North Carolina,Beaufort,2021-07-12,4,0,0.045,4857,115
North Carolina,Hyde,2021-07-12,0,0,0.031,683,
North Carolina,Greene,2021-07-12,9,0,0.045,2450,32
North Carolina,Rutherford,2021-07-12,12,0,0.045,7494,292
North Carolina,Lee,2021-07-12,13,0,0.045,6201,54
North Carolina,Cleveland,2021-07-12,25,0,0.045,11791,222
North Carolina,Jackson,2021-07-12,0,0,0.031,3675,37
North Carolina,Harnett,2021-07-12,33,0,0.045,12163,166
North Carolina,Graham,2021-07-12,4,0,0.045,694,6
North Carolina,Henderson,2021-07-12,8,0,0.045,10358,138
North Carolina,Moore,2021-07-12,12,0,0.045,9195,160
North Carolina,Montgomery,2021-07-12,3,0,0.045,3418,73
North Carolina,Stanly,2021-07-12,10,0,0.045,7963,85
North Carolina,Transylvania,2021-07-12,3,0,0.045,2431,23
North Carolina,Polk,2021-07-12,2,0,0.045,1524,16
North Carolina,Lenoir,2021-07-12,9,0,0.045,6305,150
North Carolina,Craven,2021-07-12,7,1,0.045,9511,119
North Carolina,Macon,2021-07-12,3,0,0.045,3201,17
North Carolina,Cherokee,2021-07-12,1,0,0.045,2683,7
North Carolina,Pamlico,2021-07-12,0,0,0.031,1136,2
North Carolina,Sampson,2021-07-12,7,0,0.045,8206,104
North Carolina,Cumberland,2021-07-12,157,0,0.045,30716,322
North Carolina,Clay,2021-07-12,3,0,0.045,922,8
North Carolina,Jones,2021-07-12,1,0,0.045,944,35
North Carolina,Carteret,2021-07-12,5,1,0.045,5274,38
North Carolina,Union,2021-07-12,55,0,0.045,25089,215
North Carolina,Anson,2021-07-12,4,0,0.045,2649,38
North Carolina,Hoke,2021-07-12,15,0,0.045,4957,33
North Carolina,Duplin,2021-07-12,20,0,0.045,6429,106
North Carolina,Richmond,2021-07-12,35,0,0.045,4892,84
North Carolina,Scotland,2021-07-12,9,0,0.045,3932,75
North Carolina,Onslow,2021-07-12,34,0,0.045,18035,139
North Carolina,Robeson,2021-07-12,71,0,0.045,17158,268
North Carolina,Bladen,2021-07-12,8,1,0.045,3552,38
North Carolina,Pender,2021-07-12,8,0,0.045,5605,75
