OBJECTID,COUNTYFP10,GEOID10,TotalVax,TotalPop,PctTotal,NAME10,Pop18Up,Pop16Up,GeoName,FIPS,SVI,UpdateDTS
1149,147,37147000400,810,7183,11.5318906605923,Pitt,6982,7024,"Census Tract 4, Pitt County, North Carolina",37147000400,0.3484,202105071931
1150,147,37147001500,684,3328,26.0076045627376,Pitt,2507,2630,"Census Tract 15, Pitt County, North Carolina",37147001500,0.7955,202105071931
1151,147,37147000502,1963,7964,28.8379609225797,Pitt,6762,6807,"Census Tract 5.02, Pitt County, North Carolina",37147000502,0.2656,202105071931
1154,147,37147000602,1048,6043,21.1546225272507,Pitt,4917,4954,"Census Tract 6.02, Pitt County, North Carolina",37147000602,0.683,202105071931
1155,147,37147000201,1076,4314,26.3080684596577,Pitt,4011,4090,"Census Tract 2.01, Pitt County, North Carolina",37147000201,0.5058,202105071931
1207,147,37147001800,1736,6599,33.6825766395033,Pitt,4835,5154,"Census Tract 18, Pitt County, North Carolina",37147001800,0.839,202105071931
1208,147,37147000800,702,3270,28.0127693535515,Pitt,2421,2506,"Census Tract 8, Pitt County, North Carolina",37147000800,0.9611,202105071931
1209,147,37147001900,658,2485,31.0084825636192,Pitt,2006,2122,"Census Tract 19, Pitt County, North Carolina",37147001900,0.6377,202105071931
1233,147,37147002002,1076,5186,24.1363840287124,Pitt,4202,4458,"Census Tract 20.02, Pitt County, North Carolina",37147002002,0.6506,202105071931
1290,147,37147001001,617,2137,36.857825567503,Pitt,1635,1674,"Census Tract 10.01, Pitt County, North Carolina",37147001001,0.4123,202105071931
1817,149,37149920200,1054,4833,27.0951156812339,Polk,3840,3890,"Census Tract 9202, Polk County, North Carolina",37149920200,0.5215,202105071931
1831,149,37149920104,1152,3214,43.2270168855535,Polk,2568,2665,"Census Tract 9201.04, Polk County, North Carolina",37149920104,0.5914,202105071931
1858,149,37149920103,689,3162,24.7485632183908,Polk,2678,2784,"Census Tract 9201.03, Polk County, North Carolina",37149920103,0.2323,202105071931
1859,149,37149920101,587,3422,20.3325251125736,Polk,2792,2887,"Census Tract 9201.01, Polk County, North Carolina",37149920101,0.2758,202105071931
1876,149,37149920304,1076,2864,40.9125475285171,Polk,2596,2630,"Census Tract 9203.04, Polk County, North Carolina",37149920304,0.4271,202105071931
1885,149,37149920301,379,1102,37.8243512974052,Polk,992,1002,"Census Tract 9203.01, Polk County, North Carolina",37149920301,0.5701,202105071931
2164,149,37149920303,601,1960,34.5998848589522,Polk,1717,1737,"Census Tract 9203.03, Polk County, North Carolina",37149920303,0.2462,202105071931
1348,151,37151031200,1054,4940,26.7376966007103,Randolph,3825,3942,"Census Tract 312, Randolph County, North Carolina",37151031200,0.8658,202105071931
1378,151,37151030503,1102,5499,24.326710816777,Randolph,4384,4530,"Census Tract 305.03, Randolph County, North Carolina",37151030503,0.3434,202105071931
1379,151,37151031505,783,3272,28.4004352557127,Randolph,2610,2757,"Census Tract 315.05, Randolph County, North Carolina",37151031505,0.4979,202105071931
1420,151,37151030201,927,3317,34.6153846153846,Randolph,2644,2678,"Census Tract 302.01, Randolph County, North Carolina",37151030201,0.5724,202105071931
1435,151,37151030302,644,2735,30.3058823529412,Randolph,2042,2125,"Census Tract 303.02, Randolph County, North Carolina",37151030302,0.9949,202105071931
1499,151,37151030100,893,4695,23.0451612903226,Randolph,3750,3875,"Census Tract 301, Randolph County, North Carolina",37151030100,0.9116,202105071931
1500,151,37151030502,1425,4306,40.5982905982906,Randolph,3358,3510,"Census Tract 305.02, Randolph County, North Carolina",37151030502,0.3124,202105071931
1501,151,37151031501,1213,5631,27.0336527746824,Randolph,4404,4487,"Census Tract 315.01, Randolph County, North Carolina",37151031501,0.292,202105071931
1502,151,37151031504,1472,5078,35.9287283378082,Randolph,3847,4097,"Census Tract 315.04, Randolph County, North Carolina",37151031504,0.1647,202105071931
1534,151,37151030802,1323,6319,26.2083993660856,Randolph,4809,5048,"Census Tract 308.02, Randolph County, North Carolina",37151030802,0.4155,202105071931
1535,151,37151030900,762,4009,23.4678164459501,Randolph,3172,3247,"Census Tract 309, Randolph County, North Carolina",37151030900,0.5428,202105071931
1587,151,37151030202,1406,4694,37.744966442953,Randolph,3555,3725,"Census Tract 302.02, Randolph County, North Carolina",37151030202,0.7996,202105071931
1591,151,37151030801,1560,7326,26.6849127608621,Randolph,5738,5846,"Census Tract 308.01, Randolph County, North Carolina",37151030801,0.4766,202105071931
1592,151,37151031400,1871,8349,30.6269438533312,Randolph,5902,6109,"Census Tract 314, Randolph County, North Carolina",37151031400,0.7552,202105071931
1594,151,37151031503,606,3217,22.2958057395144,Randolph,2639,2718,"Census Tract 315.03, Randolph County, North Carolina",37151031503,0.5803,202105071931
1654,151,37151030301,1288,6291,26.4966056367003,Randolph,4788,4861,"Census Tract 303.01, Randolph County, North Carolina",37151030301,0.9153,202105071931
1655,151,37151030400,751,4256,23.7959442332066,Randolph,3047,3156,"Census Tract 304, Randolph County, North Carolina",37151030400,0.981,202105071931
1656,151,37151030600,1665,7531,27.6394422310757,Randolph,5858,6024,"Census Tract 306, Randolph County, North Carolina",37151030600,0.5969,202105071931
1657,151,37151031100,954,6360,20.1350780920219,Randolph,4593,4738,"Census Tract 311, Randolph County, North Carolina",37151031100,0.4901,202105071931
1658,151,37151030700,1085,6503,20.7973931378187,Randolph,4871,5217,"Census Tract 307, Randolph County, North Carolina",37151030700,0.6849,202105071931
1659,151,37151031000,1410,7449,23.3289212442091,Randolph,5653,6044,"Census Tract 310, Randolph County, North Carolina",37151031000,0.7515,202105071931
1709,151,37151031303,830,4369,22.5420966865834,Randolph,3427,3682,"Census Tract 313.03, Randolph County, North Carolina",37151031303,0.3133,202105071931
1718,151,37151030504,1024,5972,20.7329418910711,Randolph,4854,4939,"Census Tract 305.04, Randolph County, North Carolina",37151030504,0.1152,202105071931
1736,151,37151031601,930,4120,28.677150786309,Randolph,3084,3243,"Census Tract 316.01, Randolph County, North Carolina",37151031601,0.5484,202105071931
1750,151,37151031602,297,1307,27.2977941176471,Randolph,1064,1088,"Census Tract 316.02, Randolph County, North Carolina",37151031602,0.8075,202105071931
1756,151,37151031304,836,4971,21.1271165024008,Randolph,3781,3957,"Census Tract 313.04, Randolph County, North Carolina",37151031304,0.5757,202105071931
1780,151,37151031306,1519,6919,25.9126577959741,Randolph,5621,5862,"Census Tract 313.06, Randolph County, North Carolina",37151031306,0.1282,202105071931
1785,151,37151031305,710,3683,22.4116161616162,Randolph,3107,3168,"Census Tract 313.05, Randolph County, North Carolina",37151031305,0.459,202105071931
7,153,37153970800,1176,4589,30.3954510209356,Richmond,3721,3869,"Census Tract 9708, Richmond County, North Carolina",37153970800,0.6414,202105071931
22,153,37153970400,1349,3862,43.8984705499512,Richmond,2967,3073,"Census Tract 9704, Richmond County, North Carolina",37153970400,0.4035,202105071931
37,153,37153970700,538,2778,24.4656662119145,Richmond,2118,2199,"Census Tract 9707, Richmond County, North Carolina",37153970700,0.9315,202105071931
46,153,37153970100,709,4315,20.6645292917517,Richmond,3324,3431,"Census Tract 9701, Richmond County, North Carolina",37153970100,0.8056,202105071931
47,153,37153970200,895,5095,21.9416523657759,Richmond,3965,4079,"Census Tract 9702, Richmond County, North Carolina",37153970200,0.7487,202105071931
48,153,37153971000,876,4516,25.8026509572901,Richmond,3273,3395,"Census Tract 9710, Richmond County, North Carolina",37153971000,0.8769,202105071931
49,153,37153971100,847,4426,24.4092219020173,Richmond,3300,3470,"Census Tract 9711, Richmond County, North Carolina",37153971100,0.9204,202105071931
50,153,37153970300,1152,4027,33.6645236703682,Richmond,3400,3422,"Census Tract 9703, Richmond County, North Carolina",37153970300,0.7052,202105071931
51,153,37153970600,881,4054,29.4648829431438,Richmond,2889,2990,"Census Tract 9706, Richmond County, North Carolina",37153970600,0.9977,202105071931
52,153,37153970500,702,2406,36.9668246445498,Richmond,1824,1899,"Census Tract 9705, Richmond County, North Carolina",37153970500,0.7348,202105071931
103,153,37153970900,1510,4929,36.3068045203174,Richmond,3959,4159,"Census Tract 9709, Richmond County, North Carolina",37153970900,0.6085,202105071931
337,155,37155961302,912,5617,23.7933733368119,Robeson,3675,3833,"Census Tract 9613.02, Robeson County, North Carolina",37155961302,0.9519,202105071931
380,155,37155960102,807,5099,20.1951951951952,Robeson,3888,3996,"Census Tract 9601.02, Robeson County, North Carolina",37155960102,0.9361,202105071931
383,155,37155960501,358,3517,13.147264047007,Robeson,2575,2723,"Census Tract 9605.01, Robeson County, North Carolina",37155960501,0.8191,202105071931
415,155,37155960300,1060,6428,21.1450229403551,Robeson,4770,5013,"Census Tract 9603, Robeson County, North Carolina",37155960300,0.9935,202105071931
416,155,37155960201,583,4940,14.219512195122,Robeson,3936,4100,"Census Tract 9602.01, Robeson County, North Carolina",37155960201,0.7765,202105071931
418,155,37155961301,1467,4840,37.5,Robeson,3801,3912,"Census Tract 9613.01, Robeson County, North Carolina",37155961301,0.5664,202105071931
520,155,37155960600,775,6794,14.96138996139,Robeson,4789,5180,"Census Tract 9606, Robeson County, North Carolina",37155960600,0.8788,202105071931
521,155,37155961700,1017,5035,25.2796420581655,Robeson,3902,4023,"Census Tract 9617, Robeson County, North Carolina",37155961700,0.8445,202105071931
522,155,37155961400,716,4060,21.7960426179604,Robeson,3191,3285,"Census Tract 9614, Robeson County, North Carolina",37155961400,0.6145,202105071931
523,155,37155961000,452,1991,27.6452599388379,Robeson,1568,1635,"Census Tract 9610, Robeson County, North Carolina",37155961000,0.7885,202105071931
524,155,37155960900,634,2082,38.4242424242424,Robeson,1623,1650,"Census Tract 9609, Robeson County, North Carolina",37155960900,0.5039,202105071931
525,155,37155961200,595,3236,22.1354166666667,Robeson,2568,2688,"Census Tract 9612, Robeson County, North Carolina",37155961200,0.9075,202105071931
526,155,37155960701,917,6120,20.2921000221288,Robeson,4313,4519,"Census Tract 9607.01, Robeson County, North Carolina",37155960701,0.9394,202105071931
530,155,37155960801,672,3352,25.3584905660377,Robeson,2574,2650,"Census Tract 9608.01, Robeson County, North Carolina",37155960801,0.9861,202105071931
531,155,37155961601,540,4313,17.9223365416528,Robeson,2853,3013,"Census Tract 9616.01, Robeson County, North Carolina",37155961601,0.7654,202105071931
532,155,37155960503,297,1838,20.0269723533378,Robeson,1450,1483,"Census Tract 9605.03, Robeson County, North Carolina",37155960503,0.6423,202105071931
714,155,37155961500,873,5041,20.9101796407186,Robeson,3926,4175,"Census Tract 9615, Robeson County, North Carolina",37155961500,0.6081,202105071931
715,155,37155960202,371,4379,11.0548271752086,Robeson,3290,3356,"Census Tract 9602.02, Robeson County, North Carolina",37155960202,0.9158,202105071931
716,155,37155960101,428,4123,14.6174863387978,Robeson,2807,2928,"Census Tract 9601.01, Robeson County, North Carolina",37155960101,0.8815,202105071931
717,155,37155960402,458,4044,14.4161158325464,Robeson,2985,3177,"Census Tract 9604.02, Robeson County, North Carolina",37155960402,0.7737,202105071931
744,155,37155960802,254,1475,24.1215574548908,Robeson,1001,1053,"Census Tract 9608.02, Robeson County, North Carolina",37155960802,0.9093,202105071931
765,155,37155960502,504,4683,12.933025404157,Robeson,3834,3897,"Census Tract 9605.02, Robeson County, North Carolina",37155960502,0.8894,202105071931
770,155,37155960401,810,7197,13.9462809917355,Robeson,5576,5808,"Census Tract 9604.01, Robeson County, North Carolina",37155960401,0.733,202105071931
772,155,37155961900,625,4939,15.8669713125159,Robeson,3825,3939,"Census Tract 9619, Robeson County, North Carolina",37155961900,0.9287,202105071931
775,155,37155961602,615,4030,18.4629240468328,Robeson,3203,3331,"Census Tract 9616.02, Robeson County, North Carolina",37155961602,0.7816,202105071931
776,155,37155962001,444,3506,16.0520607375271,Robeson,2704,2766,"Census Tract 9620.01, Robeson County, North Carolina",37155962001,0.9547,202105071931
782,155,37155961801,527,5687,12.6896219600289,Robeson,3994,4153,"Census Tract 9618.01, Robeson County, North Carolina",37155961801,0.9403,202105071931
783,155,37155962002,359,3310,13.7706175680859,Robeson,2463,2607,"Census Tract 9620.02, Robeson County, North Carolina",37155962002,0.9412,202105071931
784,155,37155961802,755,5418,17.2099384545247,Robeson,4321,4387,"Census Tract 9618.02, Robeson County, North Carolina",37155961802,0.777,202105071931
793,155,37155960702,440,3265,18.1593066446554,Robeson,2324,2423,"Census Tract 9607.02, Robeson County, North Carolina",37155960702,0.8473,202105071931
795,155,37155961100,223,2237,14.8468708388815,Robeson,1462,1502,"Census Tract 9611, Robeson County, North Carolina",37155961100,0.9338,202105071931
1827,157,37157040300,1158,3649,37.6340591485213,Rockingham,2920,3077,"Census Tract 403, Rockingham County, North Carolina",37157040300,0.5835,202105071931
1883,157,37157040602,1126,4364,30.042689434365,Rockingham,3529,3748,"Census Tract 406.02, Rockingham County, North Carolina",37157040602,0.3873,202105071931
1937,157,37157041602,1338,4614,35.1273300078761,Rockingham,3706,3809,"Census Tract 416.02, Rockingham County, North Carolina",37157041602,0.4054,202105071931
1953,157,37157040501,849,3541,30.1920341394026,Rockingham,2747,2812,"Census Tract 405.01, Rockingham County, North Carolina",37157040501,0.8584,202105071931
2017,157,37157041002,1562,5700,33.8608280945155,Rockingham,4487,4613,"Census Tract 410.02, Rockingham County, North Carolina",37157041002,0.4202,202105071931
2022,157,37157041001,1460,5898,31.5062580923608,Rockingham,4395,4634,"Census Tract 410.01, Rockingham County, North Carolina",37157041001,0.5488,202105071931
2023,157,37157040400,1143,6087,22.6920786182251,Rockingham,5004,5037,"Census Tract 404, Rockingham County, North Carolina",37157040400,0.8926,202105071931
2027,157,37157040502,735,2937,31.0257492612917,Rockingham,2307,2369,"Census Tract 405.02, Rockingham County, North Carolina",37157040502,0.5525,202105071931
2028,157,37157041100,1887,6785,33.7567084078712,Rockingham,5455,5590,"Census Tract 411, Rockingham County, North Carolina",37157041100,0.329,202105071931
2029,157,37157041500,2376,7188,40.594566888775,Rockingham,5700,5853,"Census Tract 415, Rockingham County, North Carolina",37157041500,0.6432,202105071931
2081,157,37157040700,977,4454,26.1789924973205,Rockingham,3622,3732,"Census Tract 407, Rockingham County, North Carolina",37157040700,0.5507,202105071931
2085,157,37157040900,568,2631,26.2355658198614,Rockingham,2142,2165,"Census Tract 409, Rockingham County, North Carolina",37157040900,0.8306,202105071931
2117,157,37157041300,1507,6150,29.8120672601385,Rockingham,4919,5055,"Census Tract 413, Rockingham County, North Carolina",37157041300,0.7335,202105071931
2143,157,37157040601,762,4058,23.5330450895615,Rockingham,3143,3238,"Census Tract 406.01, Rockingham County, North Carolina",37157040601,0.6284,202105071931
2144,157,37157041200,1104,4841,27.1386430678466,Rockingham,4006,4068,"Census Tract 412, Rockingham County, North Carolina",37157041200,0.9088,202105071931
2159,157,37157040101,847,3877,27.1387375841077,Rockingham,3003,3121,"Census Tract 401.01, Rockingham County, North Carolina",37157040101,0.5928,202105071931
2165,157,37157041400,633,2953,26.8106734434562,Rockingham,2257,2361,"Census Tract 414, Rockingham County, North Carolina",37157041400,0.901,202105071931
2172,157,37157041601,903,3333,31.095041322314,Rockingham,2849,2904,"Census Tract 416.01, Rockingham County, North Carolina",37157041601,0.2781,202105071931
2180,157,37157040800,425,1583,30.4223335719399,Rockingham,1355,1397,"Census Tract 408, Rockingham County, North Carolina",37157040800,0.3559,202105071931
2183,157,37157040200,695,3754,23.1358189081225,Rockingham,2829,3004,"Census Tract 402, Rockingham County, North Carolina",37157040200,0.8422,202105071931
2190,157,37157040102,564,2680,26.3921385119326,Rockingham,2046,2137,"Census Tract 401.02, Rockingham County, North Carolina",37157040102,0.4345,202105071931
814,159,37159050201,941,4236,28.1063321385902,Rowan,3204,3348,"Census Tract 502.01, Rowan County, North Carolina",37159050201,0.7709,202105071931
815,159,37159051303,1589,5850,33.4878819810327,Rowan,4688,4745,"Census Tract 513.03, Rowan County, North Carolina",37159051303,0.7973,202105071931
827,159,37159050901,1105,4706,29.0789473684211,Rowan,3699,3800,"Census Tract 509.01, Rowan County, North Carolina",37159050901,0.1694,202105071931
859,159,37159051400,1069,8273,16.2610282932765,Rowan,6408,6574,"Census Tract 514, Rowan County, North Carolina",37159051400,0.5289,202105071931
860,159,37159050202,1201,5346,29.995004995005,Rowan,3881,4004,"Census Tract 502.02, Rowan County, North Carolina",37159050202,0.8677,202105071931
861,159,37159050300,808,3526,28.6931818181818,Rowan,2780,2816,"Census Tract 503, Rowan County, North Carolina",37159050300,0.7112,202105071931
862,159,37159050903,1319,5977,27.8505067567568,Rowan,4589,4736,"Census Tract 509.03, Rowan County, North Carolina",37159050903,0.3679,202105071931
882,159,37159051700,1415,8022,22.0233463035019,Rowan,6231,6425,"Census Tract 517, Rowan County, North Carolina",37159051700,0.5826,202105071931
883,159,37159051101,1252,5905,24.816650148662,Rowan,4888,5045,"Census Tract 511.01, Rowan County, North Carolina",37159051101,0.1583,202105071931
884,159,37159051102,720,3452,26.6075388026608,Rowan,2578,2706,"Census Tract 511.02, Rowan County, North Carolina",37159051102,0.7589,202105071931
885,159,37159051204,777,3687,26.2145748987854,Rowan,2798,2964,"Census Tract 512.04, Rowan County, North Carolina",37159051204,0.6622,202105071931
965,159,37159051902,1181,6131,23.2251720747296,Rowan,4872,5085,"Census Tract 519.02, Rowan County, North Carolina",37159051902,0.4924,202105071931
966,159,37159051002,1078,5810,24.567000911577,Rowan,4173,4388,"Census Tract 510.02, Rowan County, North Carolina",37159051002,0.454,202105071931
981,159,37159051901,997,4505,27.3450356555129,Rowan,3501,3646,"Census Tract 519.01, Rowan County, North Carolina",37159051901,0.4808,202105071931
1085,159,37159051201,1084,5942,22.5223353417827,Rowan,4629,4813,"Census Tract 512.01, Rowan County, North Carolina",37159051201,0.6483,202105071931
1086,159,37159051302,1465,4604,37.7480030919866,Rowan,3771,3881,"Census Tract 513.02, Rowan County, North Carolina",37159051302,0.372,202105071931
1087,159,37159051202,895,3445,32.4628219078709,Rowan,2627,2757,"Census Tract 512.02, Rowan County, North Carolina",37159051202,0.6941,202105071931
1180,159,37159051301,602,2199,33.59375,Rowan,1697,1792,"Census Tract 513.01, Rowan County, North Carolina",37159051301,0.4627,202105071931
1181,159,37159050700,653,3222,25.9435836313071,Rowan,2399,2517,"Census Tract 507, Rowan County, North Carolina",37159050700,0.8269,202105071931
1182,159,37159050500,1028,3704,30.9359012940114,Rowan,3279,3323,"Census Tract 505, Rowan County, North Carolina",37159050500,0.5493,202105071931
1183,159,37159051502,571,3440,19.8401667824878,Rowan,2710,2878,"Census Tract 515.02, Rowan County, North Carolina",37159051502,0.6224,202105071931
1197,159,37159051802,966,4625,25.5285412262156,Rowan,3713,3784,"Census Tract 518.02, Rowan County, North Carolina",37159051802,0.3295,202105071931
1221,159,37159051001,1169,7759,18.3458882611425,Rowan,6159,6372,"Census Tract 510.01, Rowan County, North Carolina",37159051001,0.6141,202105071931
1222,159,37159050800,365,2633,15.8145580589255,Rowan,2241,2308,"Census Tract 508, Rowan County, North Carolina",37159050800,0.8959,202105071931
1258,159,37159051801,588,4870,15.3244722439406,Rowan,3617,3837,"Census Tract 518.01, Rowan County, North Carolina",37159051801,0.6136,202105071931
1259,159,37159051501,521,3951,18.0589254766031,Rowan,2835,2885,"Census Tract 515.01, Rowan County, North Carolina",37159051501,0.8052,202105071931
1260,159,37159052000,472,2371,24.855186940495,Rowan,1827,1899,"Census Tract 520, Rowan County, North Carolina",37159052000,0.7626,202105071931
1284,159,37159050400,255,2870,11.2781954887218,Rowan,2145,2261,"Census Tract 504, Rowan County, North Carolina",37159050400,0.9079,202105071931
1299,159,37159050904,399,2451,19.4729136163982,Rowan,1967,2049,"Census Tract 509.04, Rowan County, North Carolina",37159050904,0.5794,202105071931
1633,159,37159051600,1109,6784,21.7792615868028,Rowan,4950,5092,"Census Tract 516, Rowan County, North Carolina",37159051600,0.6307,202105071931
823,161,37161960100,1287,7420,21.6484440706476,Rutherford,5743,5945,"Census Tract 9601, Rutherford County, North Carolina",37161960100,0.5733,202105071931
863,161,37161961101,723,5768,14.6563957024123,Rutherford,4875,4933,"Census Tract 9611.01, Rutherford County, North Carolina",37161961101,0.7298,202105071931
886,161,37161960200,1457,7052,24.5162375904425,Rutherford,5749,5943,"Census Tract 9602, Rutherford County, North Carolina",37161960200,0.4169,202105071931
887,161,37161960700,1204,4027,37.5311720698254,Rutherford,3137,3208,"Census Tract 9607, Rutherford County, North Carolina",37161960700,0.6428,202105071931
888,161,37161961000,1237,6521,22.4990905783921,Rutherford,5219,5498,"Census Tract 9610, Rutherford County, North Carolina",37161961000,0.6071,202105071931
889,161,37161960600,902,3821,28.3024788202071,Rutherford,3097,3187,"Census Tract 9606, Rutherford County, North Carolina",37161960600,0.7279,202105071931
890,161,37161960500,1711,7282,27.623506619309,Rutherford,6018,6194,"Census Tract 9605, Rutherford County, North Carolina",37161960500,0.7696,202105071931
891,161,37161960400,746,3685,24.4429882044561,Rutherford,2981,3052,"Census Tract 9604, Rutherford County, North Carolina",37161960400,0.3161,202105071931
899,161,37161960900,1031,5725,23.7667127708621,Rutherford,4230,4338,"Census Tract 9609, Rutherford County, North Carolina",37161960900,0.8237,202105071931
902,161,37161961102,423,3248,17.0702179176755,Rutherford,2420,2478,"Census Tract 9611.02, Rutherford County, North Carolina",37161961102,0.5854,202105071931
1261,161,37161960300,1046,2772,42.8512904547317,Rutherford,2388,2441,"Census Tract 9603, Rutherford County, North Carolina",37161960300,0.1374,202105071931
1262,161,37161960800,799,4649,22.6473922902494,Rutherford,3343,3528,"Census Tract 9608, Rutherford County, North Carolina",37161960800,0.9056,202105071931
1276,161,37161961200,815,4629,21.8850698174006,Rutherford,3605,3724,"Census Tract 9612, Rutherford County, North Carolina",37161961200,0.5618,202105071931
3,163,37163970200,1548,6796,27.8818443804035,Sampson,5397,5552,"Census Tract 9702, Sampson County, North Carolina",37163970200,0.7126,202105071931
4,163,37163971000,1246,5060,30.9642147117296,Sampson,3802,4024,"Census Tract 9710, Sampson County, North Carolina",37163971000,0.845,202105071931
13,163,37163970400,944,4570,25.0331477061787,Sampson,3695,3771,"Census Tract 9704, Sampson County, North Carolina",37163970400,0.5187,202105071931
14,163,37163970301,1373,6071,29.3689839572193,Sampson,4542,4675,"Census Tract 9703.01, Sampson County, North Carolina",37163970301,0.6529,202105071931
34,163,37163970100,1308,7110,24.3938828795226,Sampson,5046,5362,"Census Tract 9701, Sampson County, North Carolina",37163970100,0.9375,202105071931
35,163,37163970600,1340,4681,35.4872881355932,Sampson,3652,3776,"Census Tract 9706, Sampson County, North Carolina",37163970600,0.8852,202105071931
36,163,37163970302,1116,5350,27.0611057225994,Sampson,3992,4124,"Census Tract 9703.02, Sampson County, North Carolina",37163970302,0.7959,202105071931
79,163,37163970700,1650,7316,29.21388101983,Sampson,5473,5648,"Census Tract 9707, Sampson County, North Carolina",37163970700,0.975,202105071931
101,163,37163970900,597,3538,23.559589581689,Sampson,2497,2534,"Census Tract 9709, Sampson County, North Carolina",37163970900,0.9713,202105071931
113,163,37163970500,1210,5949,26.0215053763441,Sampson,4512,4650,"Census Tract 9705, Sampson County, North Carolina",37163970500,0.932,202105071931
114,163,37163970800,1654,6944,30.550424824529,Sampson,5221,5414,"Census Tract 9708, Sampson County, North Carolina",37163970800,0.9759,202105071931
1815,165,37165010300,840,4575,23.7825594563986,Scotland,3458,3532,"Census Tract 103, Scotland County, North Carolina",37165010300,0.9815,202105071931
1982,165,37165010200,620,4123,20.4148831083306,Scotland,2916,3037,"Census Tract 102, Scotland County, North Carolina",37165010200,0.9921,202105071931
1983,165,37165010400,770,4495,20.125457396759,Scotland,3785,3826,"Census Tract 104, Scotland County, North Carolina",37165010400,0.7853,202105071931
1984,165,37165010102,1375,4861,37.042025862069,Scotland,3602,3712,"Census Tract 101.02, Scotland County, North Carolina",37165010102,0.9667,202105071931
1985,165,37165010101,1181,3410,42.8519593613933,Scotland,2672,2756,"Census Tract 101.01, Scotland County, North Carolina",37165010101,0.5863,202105071931
2106,165,37165010600,1308,6584,24.2491657397108,Scotland,5259,5394,"Census Tract 106, Scotland County, North Carolina",37165010600,0.7668,202105071931
2107,165,37165010500,1265,7028,22.9874613846993,Scotland,5338,5503,"Census Tract 105, Scotland County, North Carolina",37165010500,0.7293,202105071931
857,167,37167931201,1247,5821,27.2330203101114,Stanly,4414,4579,"Census Tract 9312.01, Stanly County, North Carolina",37167931201,0.8515,202105071931
979,167,37167930900,984,5915,21.0661528580604,Stanly,4539,4671,"Census Tract 9309, Stanly County, North Carolina",37167930900,0.2166,202105071931
1071,167,37167930700,857,5065,21.3449564134496,Stanly,3916,4015,"Census Tract 9307, Stanly County, North Carolina",37167930700,0.5442,202105071931
1072,167,37167931100,1079,5656,23.5332606324973,Stanly,4387,4585,"Census Tract 9311, Stanly County, North Carolina",37167931100,0.4776,202105071931
1073,167,37167930102,639,3856,20.4283887468031,Stanly,3005,3128,"Census Tract 9301.02, Stanly County, North Carolina",37167930102,0.3568,202105071931
1082,167,37167931202,527,3173,21.6605014385532,Stanly,2298,2433,"Census Tract 9312.02, Stanly County, North Carolina",37167931202,0.6765,202105071931
1083,167,37167930802,806,4735,21.4589989350373,Stanly,3620,3756,"Census Tract 9308.02, Stanly County, North Carolina",37167930802,0.2508,202105071931
1084,167,37167930801,921,4664,23.984375,Stanly,3673,3840,"Census Tract 9308.01, Stanly County, North Carolina",37167930801,0.423,202105071931
1168,167,37167930200,1120,4458,29.5670538542767,Stanly,3768,3788,"Census Tract 9302, Stanly County, North Carolina",37167930200,0.6557,202105071931
1169,167,37167930300,960,4222,26.7782426778243,Stanly,3468,3585,"Census Tract 9303, Stanly County, North Carolina",37167930300,0.6048,202105071931
1269,167,37167931000,1104,5922,22.3165554881747,Stanly,4838,4947,"Census Tract 9310, Stanly County, North Carolina",37167931000,0.5738,202105071931
1282,167,37167930500,555,3357,22.3880597014925,Stanly,2429,2479,"Census Tract 9305, Stanly County, North Carolina",37167930500,0.8149,202105071931
1283,167,37167930101,641,4744,16.2032355915066,Stanly,3844,3956,"Census Tract 9301.01, Stanly County, North Carolina",37167930101,0.4743,202105071931
1380,169,37169070503,1565,6063,31.4636107760354,Stokes,4779,4974,"Census Tract 705.03, Stokes County, North Carolina",37169070503,0.1333,202105071931
1422,169,37169070400,1087,5706,23.6716027874564,Stokes,4321,4592,"Census Tract 704, Stokes County, North Carolina",37169070400,0.4276,202105071931
1527,169,37169070300,1019,4359,26.9648055041016,Stokes,3728,3779,"Census Tract 703, Stokes County, North Carolina",37169070300,0.5109,202105071931
1536,169,37169070700,1163,5344,25.684628975265,Stokes,4431,4528,"Census Tract 707, Stokes County, North Carolina",37169070700,0.6872,202105071931
1711,169,37169070100,1199,6039,23.8797052380004,Stokes,4916,5021,"Census Tract 701, Stokes County, North Carolina",37169070100,0.3207,202105071931
1737,169,37169070200,718,3273,25.697924123121,Stokes,2727,2794,"Census Tract 702, Stokes County, North Carolina",37169070200,0.36,202105071931
1738,169,37169070501,1547,6374,29.2162417374882,Stokes,5230,5295,"Census Tract 705.01, Stokes County, North Carolina",37169070501,0.6677,202105071931
1739,169,37169070504,683,3430,23.973323973324,Stokes,2721,2849,"Census Tract 705.04, Stokes County, North Carolina",37169070504,0.4262,202105071931
1769,169,37169070600,1093,5193,26.0424112461282,Stokes,4114,4197,"Census Tract 706, Stokes County, North Carolina",37169070600,0.137,202105071931
389,171,37171930301,908,2110,49.8627127951675,Surry,1778,1821,"Census Tract 9303.01, Surry County, North Carolina",37171930301,0.5123,202105071931
410,171,37171930801,1087,5038,25.4626376200515,Surry,4078,4269,"Census Tract 9308.01, Surry County, North Carolina",37171930801,0.4521,202105071931
447,171,37171931002,1456,5025,36.6197183098592,Surry,3757,3976,"Census Tract 9310.02, Surry County, North Carolina",37171931002,0.6724,202105071931
