OBJECTID,COUNTYFP10,GEOID10,TotalVax,TotalPop,PctTotal,NAME10,Pop18Up,Pop16Up,UpdateDTS
604,097,37097061405,1047,3762,32.3547589616811,Iredell,3135,3236,202105041931
605,097,37097060902,774,4151,22.7714033539276,Iredell,3243,3399,202105041931
606,097,37097060702,878,4553,24.1939928354919,Iredell,3514,3629,202105041931
727,097,37097061404,735,2692,33.1978319783198,Iredell,2107,2214,202105041931
796,097,37097061103,457,3129,18.7065083913221,Iredell,2407,2443,202105041931
797,097,37097060901,605,3959,18.7888198757764,Iredell,3062,3220,202105041931
1846,099,37099950300,1532,6198,30.0039169604387,Jackson,4780,5106,202105041931
1948,099,37099950700,689,2927,28.2956878850103,Jackson,2399,2435,202105041931
1954,099,37099950200,455,2190,23.1552162849873,Jackson,1903,1965,202105041931
1992,099,37099950500,1563,5659,33.3760409993594,Jackson,4668,4683,202105041931
1993,099,37099950400,1358,4619,36.088227478076,Jackson,3704,3763,202105041931
1994,099,37099950600,1861,10688,18.81508442018,Jackson,9756,9891,202105041931
2109,099,37099940200,435,6063,8.91028267103646,Jackson,4675,4882,202105041931
2152,099,37099950800,432,2244,22.9787234042553,Jackson,1842,1880,202105041931
2153,099,37099950900,724,2350,35.2311435523114,Jackson,2001,2055,202105041931
6,101,37101041400,1534,7159,26.8181818181818,Johnston,5518,5720,202105041931
17,101,37101040700,885,3901,27.6908635794743,Johnston,3157,3196,202105041931
102,101,37101040600,600,3821,20.4778156996587,Johnston,2833,2930,202105041931
152,101,37101040301,713,4899,20,Johnston,3392,3565,202105041931
153,101,37101041102,2998,14095,27.8107606679035,Johnston,10260,10780,202105041931
154,101,37101040203,3574,19761,24.9041878614731,Johnston,13832,14351,202105041931
159,101,37101040202,1285,7060,23.8537219231483,Johnston,5150,5387,202105041931
160,101,37101040902,1317,7895,21.2487899322362,Johnston,5858,6198,202105041931
161,101,37101040302,947,5573,22.9020556227328,Johnston,3991,4135,202105041931
162,101,37101041002,2122,8918,30.514811619212,Johnston,6736,6954,202105041931
165,101,37101041103,3363,15881,27.0272442337057,Johnston,11994,12443,202105041931
171,101,37101040100,1272,7209,23.4340456890199,Johnston,5332,5428,202105041931
178,101,37101040201,1162,6361,22.7619980411361,Johnston,4706,5105,202105041931
182,101,37101040901,2369,11817,25.3314798973482,Johnston,9050,9352,202105041931
183,101,37101041202,789,5241,19.7052947052947,Johnston,3834,4004,202105041931
184,101,37101041501,1485,7603,25.00842034355,Johnston,5718,5938,202105041931
185,101,37101041502,1543,8365,23.4142640364188,Johnston,6367,6590,202105041931
209,101,37101040400,781,4422,23.1065088757396,Johnston,3285,3380,202105041931
210,101,37101041101,1560,8118,24.928092042186,Johnston,6100,6258,202105041931
213,101,37101041300,1095,6502,21.1104684788895,Johnston,5022,5187,202105041931
214,101,37101041201,971,4153,30.1459174169513,Johnston,3163,3221,202105041931
215,101,37101041001,1870,9273,27.2,Johnston,6710,6875,202105041931
216,101,37101041503,1497,8363,22.3934181002244,Johnston,6279,6685,202105041931
240,101,37101040800,924,3807,29.6724470134875,Johnston,3029,3114,202105041931
241,101,37101040500,1162,6673,22.0159151193634,Johnston,5050,5278,202105041931
1901,103,37103920100,893,3472,30.0067204301075,Jones,2914,2976,202105041931
2167,103,37103920200,609,2885,24.8876174908051,Jones,2373,2447,202105041931
2177,103,37103920300,744,3237,28.5057471264368,Jones,2494,2610,202105041931
1836,105,37105030701,1166,5007,29.0845597405837,Lee,3843,4009,202105041931
1870,105,37105030602,1251,5058,29.807005003574,Lee,4090,4197,202105041931
1873,105,37105030401,661,4011,20.984126984127,Lee,2980,3150,202105041931
1959,105,37105030101,1058,5490,25.5001205109665,Lee,3997,4149,202105041931
1960,105,37105030402,1356,7509,25.0925240562546,Lee,5342,5404,202105041931
1961,105,37105030702,995,4394,28.4204512996287,Lee,3362,3501,202105041931
2036,105,37105030200,382,3304,17.2694394213382,Lee,2094,2212,202105041931
2037,105,37105030102,1875,5486,41.3359788359788,Lee,4423,4536,202105041931
2038,105,37105030601,1066,3141,41.4463452566096,Lee,2550,2572,202105041931
2039,105,37105030501,1458,4736,36.9394476817836,Lee,3836,3947,202105041931
2100,105,37105030300,496,3015,22.8150873965041,Lee,2126,2174,202105041931
2101,105,37105030503,1328,7292,23.314606741573,Lee,5526,5696,202105041931
2120,105,37105030502,482,2038,29.69808995687,Lee,1561,1623,202105041931
363,107,37107011300,1030,4967,26.7671517671518,Lenoir,3653,3848,202105041931
444,107,37107010800,1828,5108,42.9814248765577,Lenoir,4103,4253,202105041931
445,107,37107010100,1145,4085,32.3629169022046,Lenoir,3422,3538,202105041931
446,107,37107011001,1312,4778,33.7883080092712,Lenoir,3809,3883,202105041931
458,107,37107011100,1286,5847,26.6087316366646,Lenoir,4766,4833,202105041931
628,107,37107010200,517,2452,26.4450127877238,Lenoir,1822,1955,202105041931
631,107,37107010900,968,3225,37.9459035672285,Lenoir,2519,2551,202105041931
722,107,37107011400,1102,3709,37.1920350995613,Lenoir,2944,2963,202105041931
730,107,37107010700,472,2043,26.427771556551,Lenoir,1747,1786,202105041931
731,107,37107011200,1324,7464,23.3303964757709,Lenoir,5410,5675,202105041931
732,107,37107010300,144,1437,14.604462474645,Lenoir,972,986,202105041931
737,107,37107010600,1292,3649,43.4577867473932,Lenoir,2895,2973,202105041931
738,107,37107010400,116,740,17.2619047619048,Lenoir,622,672,202105041931
739,107,37107011002,968,3777,32.9812606473595,Lenoir,2880,2935,202105041931
773,107,37107010500,574,3475,21.992337164751,Lenoir,2411,2610,202105041931
1874,109,37109071001,882,5715,19.5435408818967,Lincoln,4287,4513,202105041931
1981,109,37109071101,1279,6052,25.8592802264456,Lincoln,4834,4946,202105041931
2053,109,37109070400,942,5538,20.3192407247627,Lincoln,4331,4636,202105041931
2054,109,37109070300,1003,4097,28.2455646296818,Lincoln,3407,3551,202105041931
2055,109,37109070100,1105,5125,27.089973032606,Lincoln,3913,4079,202105041931
2056,109,37109070902,1269,6567,23.7863167760075,Lincoln,5164,5335,202105041931
2057,109,37109071102,1322,5841,28.8268643698212,Lincoln,4525,4586,202105041931
2058,109,37109071202,1179,3311,43.4094256259205,Lincoln,2689,2716,202105041931
2059,109,37109071203,1372,5173,33.5945151811949,Lincoln,3977,4084,202105041931
2105,109,37109070800,1056,6848,18.1568088033012,Lincoln,5662,5816,202105041931
2123,109,37109070600,733,4113,21.7765894236482,Lincoln,3215,3366,202105041931
2124,109,37109070700,601,3685,20.977312390925,Lincoln,2762,2865,202105041931
2125,109,37109070500,830,4807,20.9384460141271,Lincoln,3793,3964,202105041931
2126,109,37109070201,702,5051,17.3034261769781,Lincoln,3859,4057,202105041931
2127,109,37109071002,433,2676,19.780721790772,Lincoln,2153,2189,202105041931
2128,109,37109070202,826,3235,30.1680058436815,Lincoln,2596,2738,202105041931
2129,109,37109070901,578,3246,23.1292517006803,Lincoln,2458,2499,202105041931
2130,109,37109071201,582,1839,37.3795761078998,Lincoln,1530,1557,202105041931
1829,111,37111970100,1035,5505,23.4428086070215,McDowell,4373,4415,202105041931
1830,111,37111970901,1144,7063,18.9278623428193,McDowell,5843,6044,202105041931
1939,111,37111970600,747,3704,24.974924774323,McDowell,2940,2991,202105041931
1940,111,37111970700,886,4410,24.1614398691028,McDowell,3523,3667,202105041931
1941,111,37111970500,888,4101,26.8683812405446,McDowell,3274,3305,202105041931
2031,111,37111970800,836,4495,21.7425227568271,McDowell,3712,3845,202105041931
2095,111,37111970300,730,3012,30.8277027027027,McDowell,2335,2368,202105041931
2096,111,37111970902,914,5152,22.6069750185506,McDowell,3844,4043,202105041931
2150,111,37111970400,471,3045,18.8174190970835,McDowell,2385,2503,202105041931
2174,111,37111970200,885,4740,22.6458546571136,McDowell,3740,3908,202105041931
984,113,37113970501,709,1363,55.3042121684867,Macon,1266,1282,202105041931
1051,113,37113970302,1378,4292,40.6609619356742,Macon,3328,3389,202105041931
1094,113,37113970600,1742,5601,37.0087104312726,Macon,4517,4707,202105041931
1095,113,37113970502,831,2128,44.0148305084746,Macon,1869,1888,202105041931
1156,113,37113970700,1641,6617,29.9070530344451,Macon,5397,5487,202105041931
1244,113,37113970200,1130,3828,36.2760834670947,Macon,2972,3115,202105041931
1245,113,37113970400,1189,4225,33.055323881012,Macon,3532,3597,202105041931
1246,113,37113970301,1211,3969,36.1708482676225,Macon,3270,3348,202105041931
1268,113,37113970100,912,2790,39.3782383419689,Macon,2268,2316,202105041931
967,115,37115010500,1113,4250,30.5517430688993,Madison,3601,3643,202105041931
1238,115,37115010600,1644,7781,24.6735704637551,Madison,6479,6663,202105041931
1239,115,37115010700,666,3266,25.8942457231726,Madison,2494,2572,202105041931
1278,115,37115010100,702,2553,33.9458413926499,Madison,2029,2068,202105041931
1279,115,37115010400,411,1474,34.2214820982515,Madison,1166,1201,202105041931
1298,115,37115010200,484,2175,26.0916442048518,Madison,1806,1855,202105041931
1349,117,37117970500,1318,5306,30.729773840056,Martin,4172,4289,202105041931
1412,117,37117970400,543,2093,28.6846275752773,Martin,1842,1893,202105041931
1413,117,37117970300,982,3774,32.8428093645485,Martin,2964,2990,202105041931
1431,117,37117970600,585,3263,22.1758908263836,Martin,2541,2638,202105041931
1445,117,37117970200,1192,3905,35.203780271707,Martin,3198,3386,202105041931
1622,117,37117970100,974,4508,27.1384786848704,Martin,3444,3589,202105041931
313,119,37119003015,1730,4972,42.7160493827161,Mecklenburg,3935,4050,202105041931
314,119,37119005523,801,5843,16.0682046138415,Mecklenburg,4985,4985,202105041931
315,119,37119003008,1819,5643,39.7595628415301,Mecklenburg,4440,4575,202105041931
320,119,37119003007,2772,6951,54.3849323131254,Mecklenburg,4845,5097,202105041931
321,119,37119005832,1042,3279,43.561872909699,Mecklenburg,2186,2392,202105041931
344,119,37119005713,1256,4551,34.9568605622043,Mecklenburg,3475,3593,202105041931
345,119,37119002200,2144,5149,53.4930139720559,Mecklenburg,3914,4008,202105041931
346,119,37119005515,823,2488,43.4989429175476,Mecklenburg,1844,1892,202105041931
347,119,37119005612,987,5188,23.3830845771144,Mecklenburg,4156,4221,202105041931
348,119,37119003006,1420,4788,37.8666666666667,Mecklenburg,3644,3750,202105041931
349,119,37119006212,852,3661,32.5190839694656,Mecklenburg,2541,2620,202105041931
350,119,37119006108,768,4529,22.9253731343284,Mecklenburg,3151,3350,202105041931
351,119,37119001508,1107,6893,21.453488372093,Mecklenburg,4935,5160,202105041931
352,119,37119004303,614,2911,25.6688963210702,Mecklenburg,2307,2392,202105041931
353,119,37119005000,406,2155,24.3551289742052,Mecklenburg,1635,1667,202105041931
354,119,37119005835,799,2930,35.1208791208791,Mecklenburg,2185,2275,202105041931
355,119,37119006203,1705,5168,38.349077822762,Mecklenburg,4246,4446,202105041931
356,119,37119005512,832,4759,21.5488215488215,Mecklenburg,3653,3861,202105041931
357,119,37119006405,2272,5142,53.5849056603774,Mecklenburg,4118,4240,202105041931
358,119,37119005200,393,1825,27.0103092783505,Mecklenburg,1449,1455,202105041931
359,119,37119005620,1503,10828,18.7429854096521,Mecklenburg,7502,8019,202105041931
360,119,37119002906,1524,4806,38.2050639257959,Mecklenburg,3820,3989,202105041931
367,119,37119005617,557,1864,37.2077488309953,Mecklenburg,1371,1497,202105041931
368,119,37119005618,720,3616,25.2454417952314,Mecklenburg,2721,2852,202105041931
369,119,37119005825,1319,5301,32.1550463188688,Mecklenburg,4087,4102,202105041931
370,119,37119001510,595,3247,23.1517509727626,Mecklenburg,2487,2570,202105041931
372,119,37119003500,1127,2615,48.5775862068965,Mecklenburg,2272,2320,202105041931
373,119,37119005308,153,2717,8.18181818181818,Mecklenburg,1748,1870,202105041931
374,119,37119000300,679,1115,64.1776937618148,Mecklenburg,1058,1058,202105041931
375,119,37119002905,1283,3604,47.9626168224299,Mecklenburg,2493,2675,202105041931
377,119,37119003400,2218,5667,48.9300683873814,Mecklenburg,4371,4533,202105041931
378,119,37119003018,874,2922,36.9712351945854,Mecklenburg,2277,2364,202105041931
379,119,37119005848,1640,5710,39.3852065321806,Mecklenburg,3979,4164,202105041931
387,119,37119003600,827,4053,25.8195441773337,Mecklenburg,3103,3203,202105041931
426,119,37119002004,1358,5448,32.503590234562,Mecklenburg,4145,4178,202105041931
428,119,37119002702,2069,6095,43.9558104950074,Mecklenburg,4574,4707,202105041931
429,119,37119001606,713,4569,19.4649194649195,Mecklenburg,3565,3663,202105041931
430,119,37119001923,496,4594,14.027149321267,Mecklenburg,3342,3536,202105041931
434,119,37119005706,1696,7675,27.0580727504786,Mecklenburg,5895,6268,202105041931
435,119,37119005716,900,4950,23.7529691211401,Mecklenburg,3716,3789,202105041931
453,119,37119001919,551,4354,16.9590643274854,Mecklenburg,3193,3249,202105041931
454,119,37119005513,1206,4413,33.8004484304933,Mecklenburg,3432,3568,202105041931
455,119,37119005717,1231,6677,23.2571320612129,Mecklenburg,5161,5293,202105041931
461,119,37119005621,1344,4105,41.2776412776413,Mecklenburg,3104,3256,202105041931
547,119,37119005710,745,4877,19.5897975282672,Mecklenburg,3693,3803,202105041931
550,119,37119001509,552,3699,20.5280773521755,Mecklenburg,2593,2689,202105041931
551,119,37119003109,262,4503,7.73545910835548,Mecklenburg,3265,3387,202105041931
553,119,37119001802,763,2990,30.3621169916435,Mecklenburg,2513,2513,202105041931
554,119,37119001609,396,3443,15.0799695354151,Mecklenburg,2560,2626,202105041931
555,119,37119001607,342,3277,14.6216331765712,Mecklenburg,2242,2339,202105041931
556,119,37119001915,686,7190,12.4772644598036,Mecklenburg,5310,5498,202105041931
557,119,37119006006,1066,8228,16.7847583057786,Mecklenburg,6193,6351,202105041931
558,119,37119006109,698,4150,18.5539606592238,Mecklenburg,3567,3762,202105041931
559,119,37119001920,554,5936,13.5518590998043,Mecklenburg,3794,4088,202105041931
560,119,37119003017,1445,3929,46.4182460648892,Mecklenburg,3054,3113,202105041931
562,119,37119001507,341,5216,8.97368421052632,Mecklenburg,3634,3800,202105041931
563,119,37119001917,496,4620,14.8458545345705,Mecklenburg,3252,3341,202105041931
564,119,37119005910,775,6185,17.4235611510791,Mecklenburg,4233,4448,202105041931
565,119,37119005524,1313,9612,16.9244650683166,Mecklenburg,7623,7758,202105041931
569,119,37119002500,734,1932,41.9908466819222,Mecklenburg,1696,1748,202105041931
570,119,37119005404,830,4877,20.4182041820418,Mecklenburg,3905,4065,202105041931
571,119,37119001914,665,3271,26.6961059815335,Mecklenburg,2470,2491,202105041931
572,119,37119005510,713,5509,16.9681104236078,Mecklenburg,3998,4202,202105041931
573,119,37119006107,1024,6144,20.1297424808335,Mecklenburg,4837,5087,202105041931
574,119,37119005838,2049,9261,28.9243365330322,Mecklenburg,6895,7084,202105041931
575,119,37119006104,1571,8897,23.5956743766897,Mecklenburg,6409,6658,202105041931
581,119,37119003902,615,4725,17.2558922558923,Mecklenburg,3441,3564,202105041931
582,119,37119004302,476,5460,12.3476005188067,Mecklenburg,3723,3855,202105041931
583,119,37119001916,706,4624,20.4815781839281,Mecklenburg,3279,3447,202105041931
584,119,37119001922,702,4710,20.2538949798038,Mecklenburg,3280,3466,202105041931
585,119,37119005619,805,4880,23.6139630390144,Mecklenburg,3262,3409,202105041931
591,119,37119001702,709,5881,15.9756647138351,Mecklenburg,4373,4438,202105041931
592,119,37119005831,1018,4706,24.8050682261209,Mecklenburg,4093,4104,202105041931
593,119,37119005839,706,2681,32.7762302692665,Mecklenburg,2126,2154,202105041931
594,119,37119005830,832,3923,25.5528255528256,Mecklenburg,3173,3256,202105041931
656,119,37119005815,1201,3943,37.67252195734,Mecklenburg,3043,3188,202105041931
657,119,37119005615,489,2200,28.7140340575455,Mecklenburg,1617,1703,202105041931
663,119,37119002100,819,2786,35.9368143922773,Mecklenburg,2203,2279,202105041931
664,119,37119002701,1068,2447,49.1939198526025,Mecklenburg,2134,2171,202105041931
665,119,37119001801,262,1348,24.169741697417,Mecklenburg,1067,1084,202105041931
666,119,37119001605,252,1738,17.2248803827751,Mecklenburg,1448,1463,202105041931
667,119,37119006407,816,4007,28.4717376133985,Mecklenburg,2680,2866,202105041931
670,119,37119005846,1381,4046,44.8231093800714,Mecklenburg,2808,3081,202105041931
675,119,37119005616,302,1657,25.9896729776248,Mecklenburg,1125,1162,202105041931
676,119,37119005613,580,3260,22.5242718446602,Mecklenburg,2397,2575,202105041931
677,119,37119005840,636,2289,38.0610412926391,Mecklenburg,1571,1671,202105041931
681,119,37119000600,613,2962,25.3096614368291,Mecklenburg,2415,2422,202105041931
682,119,37119002400,1106,3484,36.5740740740741,Mecklenburg,2979,3024,202105041931
683,119,37119005609,261,3320,8.35467349551857,Mecklenburg,3093,3124,202105041931
684,119,37119005845,1350,4443,42.5062972292191,Mecklenburg,3034,3176,202105041931
689,119,37119002904,2419,6778,46.3943229766015,Mecklenburg,5073,5214,202105041931
690,119,37119001918,464,4450,12.5813449023861,Mecklenburg,3587,3688,202105041931
691,119,37119001921,349,3017,15.4767184035477,Mecklenburg,2176,2255,202105041931
700,119,37119002800,1651,4000,57.4061196105702,Mecklenburg,2759,2876,202105041931
701,119,37119001701,615,4434,18.6646433990895,Mecklenburg,3158,3295,202105041931
702,119,37119005829,436,2077,26.9302038295244,Mecklenburg,1611,1619,202105041931
705,119,37119005307,263,4184,8.55841197526847,Mecklenburg,3001,3073,202105041931
723,119,37119005827,353,2843,15.0212765957447,Mecklenburg,2320,2350,202105041931
724,119,37119005305,649,4279,18.302312464749,Mecklenburg,3405,3546,202105041931
725,119,37119005306,248,2135,13.8161559888579,Mecklenburg,1715,1795,202105041931
755,119,37119005604,259,5819,4.51298135563687,Mecklenburg,5716,5739,202105041931
768,119,37119001608,432,4442,13.1787675411836,Mecklenburg,3191,3278,202105041931
778,119,37119002600,437,1067,44.9588477366255,Mecklenburg,965,972,202105041931
788,119,37119004900,130,669,23.5081374321881,Mecklenburg,526,553,202105041931
800,119,37119980100,,0,,Mecklenburg,0,0,202105041931
802,119,37119980300,,28,,Mecklenburg,28,28,202105041931
804,119,37119005909,1893,10393,23.6005485600299,Mecklenburg,7644,8021,202105041931
805,119,37119006209,1026,5145,25.0978473581213,Mecklenburg,4044,4088,202105041931
806,119,37119005509,1555,6855,28.2573141922588,Mecklenburg,5458,5503,202105041931
816,119,37119002002,2393,6209,49.8853450072962,Mecklenburg,4725,4797,202105041931
817,119,37119001100,1034,2991,42.3596886521917,Mecklenburg,2437,2441,202105041931
818,119,37119005847,1680,4874,44.1756508019984,Mecklenburg,3684,3803,202105041931
819,119,37119006302,3354,8558,51.9195046439628,Mecklenburg,6248,6460,202105041931
820,119,37119006404,2429,6184,56.7258290518449,Mecklenburg,4086,4282,202105041931
829,119,37119001505,603,3581,22.1609702315325,Mecklenburg,2590,2721,202105041931
830,119,37119005912,1035,6821,18.8627665390924,Mecklenburg,5410,5487,202105041931
831,119,37119005823,3367,9214,48.9034132171387,Mecklenburg,6569,6885,202105041931
832,119,37119005812,1290,7032,22.2644114601312,Mecklenburg,5766,5794,202105041931
833,119,37119006010,1036,7342,17.9269769856377,Mecklenburg,5514,5779,202105041931
834,119,37119002003,1986,6164,39.1407173827355,Mecklenburg,4817,5074,202105041931
835,119,37119005508,1063,4156,31.3847062297018,Mecklenburg,3223,3387,202105041931
836,119,37119000800,554,2975,25.7554625755463,Mecklenburg,2104,2151,202105041931
837,119,37119005511,661,4292,18.9724454649828,Mecklenburg,3429,3484,202105041931
838,119,37119005614,1451,8460,22.7679271928448,Mecklenburg,6208,6373,202105041931
839,119,37119003012,1503,4590,42.9919908466819,Mecklenburg,3374,3496,202105041931
840,119,37119006204,2963,7828,44.9620637329287,Mecklenburg,6310,6590,202105041931
841,119,37119005844,2652,9246,39.3471810089021,Mecklenburg,6420,6740,202105041931
842,119,37119005911,2605,7181,45.8707518929389,Mecklenburg,5445,5679,202105041931
843,119,37119006303,1575,6270,33.5749307183969,Mecklenburg,4580,4691,202105041931
844,119,37119006304,1973,7047,37.9277201076509,Mecklenburg,4826,5202,202105041931
845,119,37119003300,1251,3538,39.0327613104524,Mecklenburg,3096,3205,202105041931
846,119,37119005917,1129,6281,21.8333011023013,Mecklenburg,5023,5171,202105041931
847,119,37119005516,461,2122,31.881051175657,Mecklenburg,1377,1446,202105041931
865,119,37119003016,1294,5164,34.8693074642953,Mecklenburg,3479,3711,202105041931
866,119,37119003102,1130,4444,29.7838692672641,Mecklenburg,3794,3794,202105041931
867,119,37119000700,470,1001,49.7881355932203,Mecklenburg,927,944,202105041931
868,119,37119000100,1747,5897,30.3035559410234,Mecklenburg,5765,5765,202105041931
869,119,37119006215,1244,5220,31.2405826217981,Mecklenburg,3829,3982,202105041931
870,119,37119005842,1870,6591,36.3389040031092,Mecklenburg,4992,5146,202105041931
871,119,37119005605,775,6529,13.318439594432,Mecklenburg,5771,5819,202105041931
904,119,37119003103,1599,4922,36.8688033202675,Mecklenburg,4269,4337,202105041931
905,119,37119005816,1412,4577,38.2448537378115,Mecklenburg,3571,3692,202105041931
906,119,37119001200,1379,5055,32.5696740670761,Mecklenburg,4168,4234,202105041931
908,119,37119005811,1498,4575,38.7982387982388,Mecklenburg,3819,3861,202105041931
909,119,37119006106,1003,5143,23.705979673836,Mecklenburg,4165,4231,202105041931
910,119,37119005521,1267,7195,20.9802947507866,Mecklenburg,5885,6039,202105041931
911,119,37119005519,1255,5333,30.3213336554723,Mecklenburg,3898,4139,202105041931
912,119,37119005711,2058,6175,38.5899118694918,Mecklenburg,5126,5333,202105041931
913,119,37119005714,1638,5562,36.8007189395641,Mecklenburg,4326,4451,202105041931
915,119,37119004500,406,2724,20.3406813627255,Mecklenburg,1867,1996,202105041931
916,119,37119005836,875,3638,30.5516759776536,Mecklenburg,2805,2864,202105041931
917,119,37119005837,1678,8125,27.5896086813548,Mecklenburg,5903,6082,202105041931
918,119,37119005908,620,1590,46.1309523809524,Mecklenburg,1310,1344,202105041931
919,119,37119001911,963,5920,19.5374315276932,Mecklenburg,4612,4929,202105041931
920,119,37119005517,1328,3971,42.8940568475452,Mecklenburg,3021,3096,202105041931
921,119,37119005520,1292,5003,35.4263778448039,Mecklenburg,3488,3647,202105041931
945,119,37119005918,870,4067,27.8578290105668,Mecklenburg,3004,3123,202105041931
946,119,37119006406,1400,6252,30.8437981934347,Mecklenburg,4270,4539,202105041931
948,119,37119005817,1378,4508,39.4277539341917,Mecklenburg,3355,3495,202105041931
987,119,37119000500,1111,5438,21.9478467009087,Mecklenburg,5062,5062,202105041931
988,119,37119003011,2749,6522,53.7333854573886,Mecklenburg,4979,5116,202105041931
989,119,37119003105,1364,3797,42.3470971747904,Mecklenburg,3152,3221,202105041931
990,119,37119003806,1188,9733,14.5267791636097,Mecklenburg,8102,8178,202105041931
991,119,37119003204,1322,3578,44.1992644600468,Mecklenburg,2982,2991,202105041931
993,119,37119003108,440,3735,15.7086754730453,Mecklenburg,2725,2801,202105041931
994,119,37119005824,743,4195,24.6107982775754,Mecklenburg,2937,3019,202105041931
995,119,37119005916,283,3029,12.6395712371594,Mecklenburg,2139,2239,202105041931
996,119,37119005914,1194,7685,20.3026696140112,Mecklenburg,5682,5881,202105041931
997,119,37119005907,1674,7055,32.8235294117647,Mecklenburg,4890,5100,202105041931
998,119,37119005906,1239,4898,33.2260659694288,Mecklenburg,3608,3729,202105041931
999,119,37119004100,1045,4106,28.6301369863014,Mecklenburg,3619,3650,202105041931
1000,119,37119001400,1021,3243,36.0522598870056,Mecklenburg,2822,2832,202105041931
1001,119,37119004305,834,6658,16.577221228384,Mecklenburg,4822,5031,202105041931
1002,119,37119006008,772,4314,22.1966647498562,Mecklenburg,3325,3478,202105041931
1005,119,37119005709,1104,4344,30.2051983584131,Mecklenburg,3614,3655,202105041931
1006,119,37119005514,1602,6751,28.0806310254163,Mecklenburg,5637,5705,202105041931
1007,119,37119005518,1096,5359,27.0017245627002,Mecklenburg,3892,4059,202105041931
1008,119,37119005522,689,4765,16.4674952198853,Mecklenburg,4104,4184,202105041931
1010,119,37119001912,705,8311,11.5801576872536,Mecklenburg,5897,6088,202105041931
1012,119,37119004000,623,4691,17.0498084291188,Mecklenburg,3613,3654,202105041931
1013,119,37119003700,781,3876,24.5211930926217,Mecklenburg,3148,3185,202105041931
1014,119,37119004400,617,4097,17.925624636839,Mecklenburg,3224,3442,202105041931
1015,119,37119005828,1329,3945,42.2172808132147,Mecklenburg,3006,3148,202105041931
1016,119,37119005834,1050,4929,28.3553875236295,Mecklenburg,3521,3703,202105041931
1017,119,37119005843,869,3218,36.2839248434238,Mecklenburg,2250,2395,202105041931
1022,119,37119003802,564,3543,21.1950394588501,Mecklenburg,2615,2661,202105041931
1023,119,37119006007,1520,8324,24.4137487953742,Mecklenburg,5832,6226,202105041931
1024,119,37119006213,2004,6749,40.5421808618248,Mecklenburg,4888,4943,202105041931
1025,119,37119006211,1749,6216,39.3830218419275,Mecklenburg,4251,4441,202105041931
1026,119,37119006210,1405,4498,41.6543136673584,Mecklenburg,3303,3373,202105041931
1031,119,37119001504,886,6940,17.4203696421549,Mecklenburg,4836,5086,202105041931
1032,119,37119001300,909,4084,25.5050505050505,Mecklenburg,3510,3564,202105041931
1099,119,37119005100,371,2247,20.0215866162979,Mecklenburg,1823,1853,202105041931
1100,119,37119000400,774,3490,22.6514486391572,Mecklenburg,3406,3417,202105041931
1101,119,37119003807,672,4826,19.3270060396894,Mecklenburg,3388,3477,202105041931
1102,119,37119003805,437,3196,16.0425844346549,Mecklenburg,2724,2724,202105041931
1103,119,37119001000,1243,3031,46.8879668049793,Mecklenburg,2596,2651,202105041931
1104,119,37119005913,1163,6559,21.3433657551844,Mecklenburg,5154,5449,202105041931
1105,119,37119006005,554,3380,22.6214781543487,Mecklenburg,2293,2449,202105041931
1106,119,37119004304,414,4737,12.8094059405941,Mecklenburg,3066,3232,202105041931
1107,119,37119006009,527,3984,17.6195252423938,Mecklenburg,2800,2991,202105041931
1108,119,37119006208,767,3190,28.780487804878,Mecklenburg,2599,2665,202105041931
1111,119,37119005712,1017,4268,29.4100636205899,Mecklenburg,3347,3458,202105041931
1112,119,37119006103,1128,3627,37.8904937856903,Mecklenburg,2820,2977,202105041931
1114,119,37119006105,574,3132,24.0267894516534,Mecklenburg,2256,2389,202105041931
1115,119,37119001603,1133,4366,30.8467193030221,Mecklenburg,3591,3673,202105041931
1116,119,37119005610,444,3043,17.4596932756587,Mecklenburg,2496,2543,202105041931
1117,119,37119005611,474,2914,20.6356116673923,Mecklenburg,2174,2297,202105041931
1118,119,37119003201,501,2829,22.7727272727273,Mecklenburg,2139,2200,202105041931
1119,119,37119005826,625,3106,24.7133254250692,Mecklenburg,2425,2529,202105041931
1120,119,37119005833,2249,5289,50.5620503597122,Mecklenburg,4323,4448,202105041931
1125,119,37119003106,908,4360,27.9384615384615,Mecklenburg,3090,3250,202105041931
1126,119,37119002300,283,3431,14.2211055276382,Mecklenburg,1842,1990,202105041931
1127,119,37119003013,1948,5054,47.9448683238986,Mecklenburg,4024,4063,202105041931
1128,119,37119001910,548,5917,11.9598428633784,Mecklenburg,4450,4582,202105041931
1129,119,37119005841,1856,6810,34.795650543682,Mecklenburg,5013,5334,202105041931
1130,119,37119006214,1056,4027,32.3727774371551,Mecklenburg,3125,3262,202105041931
1131,119,37119006403,2226,4985,51.8881118881119,Mecklenburg,4148,4290,202105041931
1137,119,37119002903,1698,4209,47.5230898404702,Mecklenburg,3487,3573,202105041931
1138,119,37119005915,398,2494,18.2820395039045,Mecklenburg,2163,2177,202105041931
1198,119,37119004800,596,3233,22.9054573405073,Mecklenburg,2537,2602,202105041931
1200,119,37119005403,656,4590,18.4269662921348,Mecklenburg,3443,3560,202105041931
1201,119,37119004600,509,2668,24.3191591017678,Mecklenburg,2085,2093,202105041931
