state,county,date,cases_confirmed_cum,cases_daily,deaths_confirmed_cum,deaths_daily
North Carolina,Johnston,3/16/2020,2,0,0,0
North Carolina,Johnston,3/17/2020,2,0,0,0
North Carolina,Johnston,3/18/2020,2,0,0,0
North Carolina,Jones,1/22/2020,0,0,0,0
North Carolina,Jones,1/23/2020,0,0,0,0
North Carolina,Jones,1/24/2020,0,0,0,0
North Carolina,Jones,1/25/2020,0,0,0,0
North Carolina,Jones,1/26/2020,0,0,0,0
North Carolina,Jones,1/27/2020,0,0,0,0
North Carolina,Jones,1/28/2020,0,0,0,0
North Carolina,Jones,1/29/2020,0,0,0,0
North Carolina,Jones,1/30/2020,0,0,0,0
North Carolina,Jones,1/31/2020,0,0,0,0
North Carolina,Jones,2/1/2020,0,0,0,0
North Carolina,Jones,2/2/2020,0,0,0,0
North Carolina,Jones,2/3/2020,0,0,0,0
North Carolina,Jones,2/4/2020,0,0,0,0
North Carolina,Jones,2/5/2020,0,0,0,0
North Carolina,Jones,2/6/2020,0,0,0,0
North Carolina,Jones,2/7/2020,0,0,0,0
North Carolina,Jones,2/8/2020,0,0,0,0
North Carolina,Jones,2/9/2020,0,0,0,0
North Carolina,Jones,2/10/2020,0,0,0,0
North Carolina,Jones,2/11/2020,0,0,0,0
North Carolina,Jones,2/12/2020,0,0,0,0
North Carolina,Jones,2/13/2020,0,0,0,0
North Carolina,Jones,2/14/2020,0,0,0,0
North Carolina,Jones,2/15/2020,0,0,0,0
North Carolina,Jones,2/16/2020,0,0,0,0
North Carolina,Jones,2/17/2020,0,0,0,0
North Carolina,Jones,2/18/2020,0,0,0,0
North Carolina,Jones,2/19/2020,0,0,0,0
North Carolina,Jones,2/20/2020,0,0,0,0
North Carolina,Jones,2/21/2020,0,0,0,0
North Carolina,Jones,2/22/2020,0,0,0,0
North Carolina,Jones,2/23/2020,0,0,0,0
North Carolina,Jones,2/24/2020,0,0,0,0
North Carolina,Jones,2/25/2020,0,0,0,0
North Carolina,Jones,2/26/2020,0,0,0,0
North Carolina,Jones,2/27/2020,0,0,0,0
North Carolina,Jones,2/28/2020,0,0,0,0
North Carolina,Jones,2/29/2020,0,0,0,0
North Carolina,Jones,3/1/2020,0,0,0,0
North Carolina,Jones,3/2/2020,0,0,0,0
North Carolina,Jones,3/3/2020,0,0,0,0
North Carolina,Jones,3/4/2020,0,0,0,0
North Carolina,Jones,3/5/2020,0,0,0,0
North Carolina,Jones,3/6/2020,0,0,0,0
North Carolina,Jones,3/7/2020,0,0,0,0
North Carolina,Jones,3/8/2020,0,0,0,0
North Carolina,Jones,3/9/2020,0,0,0,0
North Carolina,Jones,3/10/2020,0,0,0,0
North Carolina,Jones,3/11/2020,0,0,0,0
North Carolina,Jones,3/12/2020,0,0,0,0
North Carolina,Jones,3/13/2020,0,0,0,0
North Carolina,Jones,3/14/2020,0,0,0,0
North Carolina,Jones,3/15/2020,0,0,0,0
North Carolina,Jones,3/16/2020,0,0,0,0
North Carolina,Jones,3/17/2020,0,0,0,0
North Carolina,Jones,3/18/2020,0,0,0,0
North Carolina,Lee,1/22/2020,0,0,0,0
North Carolina,Lee,1/23/2020,0,0,0,0
North Carolina,Lee,1/24/2020,0,0,0,0
North Carolina,Lee,1/25/2020,0,0,0,0
North Carolina,Lee,1/26/2020,0,0,0,0
North Carolina,Lee,1/27/2020,0,0,0,0
North Carolina,Lee,1/28/2020,0,0,0,0
North Carolina,Lee,1/29/2020,0,0,0,0
North Carolina,Lee,1/30/2020,0,0,0,0
North Carolina,Lee,1/31/2020,0,0,0,0
North Carolina,Lee,2/1/2020,0,0,0,0
North Carolina,Lee,2/2/2020,0,0,0,0
North Carolina,Lee,2/3/2020,0,0,0,0
North Carolina,Lee,2/4/2020,0,0,0,0
North Carolina,Lee,2/5/2020,0,0,0,0
North Carolina,Lee,2/6/2020,0,0,0,0
North Carolina,Lee,2/7/2020,0,0,0,0
North Carolina,Lee,2/8/2020,0,0,0,0
North Carolina,Lee,2/9/2020,0,0,0,0
North Carolina,Lee,2/10/2020,0,0,0,0
North Carolina,Lee,2/11/2020,0,0,0,0
North Carolina,Lee,2/12/2020,0,0,0,0
North Carolina,Lee,2/13/2020,0,0,0,0
North Carolina,Lee,2/14/2020,0,0,0,0
North Carolina,Lee,2/15/2020,0,0,0,0
North Carolina,Lee,2/16/2020,0,0,0,0
North Carolina,Lee,2/17/2020,0,0,0,0
North Carolina,Lee,2/18/2020,0,0,0,0
North Carolina,Lee,2/19/2020,0,0,0,0
North Carolina,Lee,2/20/2020,0,0,0,0
North Carolina,Lee,2/21/2020,0,0,0,0
North Carolina,Lee,2/22/2020,0,0,0,0
North Carolina,Lee,2/23/2020,0,0,0,0
North Carolina,Lee,2/24/2020,0,0,0,0
North Carolina,Lee,2/25/2020,0,0,0,0
North Carolina,Lee,2/26/2020,0,0,0,0
North Carolina,Lee,2/27/2020,0,0,0,0
North Carolina,Lee,2/28/2020,0,0,0,0
North Carolina,Lee,2/29/2020,0,0,0,0
North Carolina,Lee,3/1/2020,0,0,0,0
North Carolina,Lee,3/2/2020,0,0,0,0
North Carolina,Lee,3/3/2020,0,0,0,0
North Carolina,Lee,3/4/2020,0,0,0,0
North Carolina,Lee,3/5/2020,0,0,0,0
North Carolina,Lee,3/6/2020,0,0,0,0
North Carolina,Lee,3/7/2020,0,0,0,0
North Carolina,Lee,3/8/2020,0,0,0,0
North Carolina,Lee,3/9/2020,0,0,0,0
North Carolina,Lee,3/10/2020,0,0,0,0
North Carolina,Lee,3/11/2020,0,0,0,0
North Carolina,Lee,3/12/2020,0,0,0,0
North Carolina,Lee,3/13/2020,0,0,0,0
North Carolina,Lee,3/14/2020,0,0,0,0
North Carolina,Lee,3/15/2020,0,0,0,0
North Carolina,Lee,3/16/2020,0,0,0,0
North Carolina,Lee,3/17/2020,0,0,0,0
North Carolina,Lee,3/18/2020,0,0,0,0
North Carolina,Lenoir,1/22/2020,0,0,0,0
North Carolina,Lenoir,1/23/2020,0,0,0,0
North Carolina,Lenoir,1/24/2020,0,0,0,0
North Carolina,Lenoir,1/25/2020,0,0,0,0
North Carolina,Lenoir,1/26/2020,0,0,0,0
North Carolina,Lenoir,1/27/2020,0,0,0,0
North Carolina,Lenoir,1/28/2020,0,0,0,0
North Carolina,Lenoir,1/29/2020,0,0,0,0
North Carolina,Lenoir,1/30/2020,0,0,0,0
North Carolina,Lenoir,1/31/2020,0,0,0,0
North Carolina,Lenoir,2/1/2020,0,0,0,0
North Carolina,Lenoir,2/2/2020,0,0,0,0
North Carolina,Lenoir,2/3/2020,0,0,0,0
North Carolina,Lenoir,2/4/2020,0,0,0,0
North Carolina,Lenoir,2/5/2020,0,0,0,0
North Carolina,Lenoir,2/6/2020,0,0,0,0
North Carolina,Lenoir,2/7/2020,0,0,0,0
North Carolina,Lenoir,2/8/2020,0,0,0,0
North Carolina,Lenoir,2/9/2020,0,0,0,0
North Carolina,Lenoir,2/10/2020,0,0,0,0
North Carolina,Lenoir,2/11/2020,0,0,0,0
North Carolina,Lenoir,2/12/2020,0,0,0,0
North Carolina,Lenoir,2/13/2020,0,0,0,0
North Carolina,Lenoir,2/14/2020,0,0,0,0
North Carolina,Lenoir,2/15/2020,0,0,0,0
North Carolina,Lenoir,2/16/2020,0,0,0,0
North Carolina,Lenoir,2/17/2020,0,0,0,0
North Carolina,Lenoir,2/18/2020,0,0,0,0
North Carolina,Lenoir,2/19/2020,0,0,0,0
North Carolina,Lenoir,2/20/2020,0,0,0,0
North Carolina,Lenoir,2/21/2020,0,0,0,0
North Carolina,Lenoir,2/22/2020,0,0,0,0
North Carolina,Lenoir,2/23/2020,0,0,0,0
North Carolina,Lenoir,2/24/2020,0,0,0,0
North Carolina,Lenoir,2/25/2020,0,0,0,0
North Carolina,Lenoir,2/26/2020,0,0,0,0
North Carolina,Lenoir,2/27/2020,0,0,0,0
North Carolina,Lenoir,2/28/2020,0,0,0,0
North Carolina,Lenoir,2/29/2020,0,0,0,0
North Carolina,Lenoir,3/1/2020,0,0,0,0
North Carolina,Lenoir,3/2/2020,0,0,0,0
North Carolina,Lenoir,3/3/2020,0,0,0,0
North Carolina,Lenoir,3/4/2020,0,0,0,0
North Carolina,Lenoir,3/5/2020,0,0,0,0
North Carolina,Lenoir,3/6/2020,0,0,0,0
North Carolina,Lenoir,3/7/2020,0,0,0,0
North Carolina,Lenoir,3/8/2020,0,0,0,0
North Carolina,Lenoir,3/9/2020,0,0,0,0
North Carolina,Lenoir,3/10/2020,0,0,0,0
North Carolina,Lenoir,3/11/2020,0,0,0,0
North Carolina,Lenoir,3/12/2020,0,0,0,0
North Carolina,Lenoir,3/13/2020,0,0,0,0
North Carolina,Lenoir,3/14/2020,0,0,0,0
North Carolina,Lenoir,3/15/2020,0,0,0,0
North Carolina,Lenoir,3/16/2020,0,0,0,0
North Carolina,Lenoir,3/17/2020,0,0,0,0
North Carolina,Lenoir,3/18/2020,0,0,0,0
North Carolina,Lincoln,1/22/2020,0,0,0,0
North Carolina,Lincoln,1/23/2020,0,0,0,0
North Carolina,Lincoln,1/24/2020,0,0,0,0
North Carolina,Lincoln,1/25/2020,0,0,0,0
North Carolina,Lincoln,1/26/2020,0,0,0,0
North Carolina,Lincoln,1/27/2020,0,0,0,0
North Carolina,Lincoln,1/28/2020,0,0,0,0
North Carolina,Lincoln,1/29/2020,0,0,0,0
North Carolina,Lincoln,1/30/2020,0,0,0,0
North Carolina,Lincoln,1/31/2020,0,0,0,0
North Carolina,Lincoln,2/1/2020,0,0,0,0
North Carolina,Lincoln,2/2/2020,0,0,0,0
North Carolina,Lincoln,2/3/2020,0,0,0,0
North Carolina,Lincoln,2/4/2020,0,0,0,0
North Carolina,Lincoln,2/5/2020,0,0,0,0
North Carolina,Lincoln,2/6/2020,0,0,0,0
North Carolina,Lincoln,2/7/2020,0,0,0,0
North Carolina,Lincoln,2/8/2020,0,0,0,0
North Carolina,Lincoln,2/9/2020,0,0,0,0
North Carolina,Lincoln,2/10/2020,0,0,0,0
North Carolina,Lincoln,2/11/2020,0,0,0,0
North Carolina,Lincoln,2/12/2020,0,0,0,0
North Carolina,Lincoln,2/13/2020,0,0,0,0
North Carolina,Lincoln,2/14/2020,0,0,0,0
North Carolina,Lincoln,2/15/2020,0,0,0,0
North Carolina,Lincoln,2/16/2020,0,0,0,0
North Carolina,Lincoln,2/17/2020,0,0,0,0
North Carolina,Lincoln,2/18/2020,0,0,0,0
North Carolina,Lincoln,2/19/2020,0,0,0,0
North Carolina,Lincoln,2/20/2020,0,0,0,0
North Carolina,Lincoln,2/21/2020,0,0,0,0
North Carolina,Lincoln,2/22/2020,0,0,0,0
North Carolina,Lincoln,2/23/2020,0,0,0,0
North Carolina,Lincoln,2/24/2020,0,0,0,0
North Carolina,Lincoln,2/25/2020,0,0,0,0
North Carolina,Lincoln,2/26/2020,0,0,0,0
North Carolina,Lincoln,2/27/2020,0,0,0,0
North Carolina,Lincoln,2/28/2020,0,0,0,0
North Carolina,Lincoln,2/29/2020,0,0,0,0
North Carolina,Lincoln,3/1/2020,0,0,0,0
North Carolina,Lincoln,3/2/2020,0,0,0,0
North Carolina,Lincoln,3/3/2020,0,0,0,0
North Carolina,Lincoln,3/4/2020,0,0,0,0
North Carolina,Lincoln,3/5/2020,0,0,0,0
North Carolina,Lincoln,3/6/2020,0,0,0,0
North Carolina,Lincoln,3/7/2020,0,0,0,0
North Carolina,Lincoln,3/8/2020,0,0,0,0
North Carolina,Lincoln,3/9/2020,0,0,0,0
North Carolina,Lincoln,3/10/2020,0,0,0,0
North Carolina,Lincoln,3/11/2020,0,0,0,0
North Carolina,Lincoln,3/12/2020,0,0,0,0
North Carolina,Lincoln,3/13/2020,0,0,0,0
North Carolina,Lincoln,3/14/2020,0,0,0,0
North Carolina,Lincoln,3/15/2020,0,0,0,0
North Carolina,Lincoln,3/16/2020,0,0,0,0
North Carolina,Lincoln,3/17/2020,1,1,0,0
North Carolina,Lincoln,3/18/2020,1,0,0,0
North Carolina,Macon,1/22/2020,0,0,0,0
North Carolina,Macon,1/23/2020,0,0,0,0
North Carolina,Macon,1/24/2020,0,0,0,0
North Carolina,Macon,1/25/2020,0,0,0,0
North Carolina,Macon,1/26/2020,0,0,0,0
North Carolina,Macon,1/27/2020,0,0,0,0
North Carolina,Macon,1/28/2020,0,0,0,0
North Carolina,Macon,1/29/2020,0,0,0,0
North Carolina,Macon,1/30/2020,0,0,0,0
North Carolina,Macon,1/31/2020,0,0,0,0
North Carolina,Macon,2/1/2020,0,0,0,0
North Carolina,Macon,2/2/2020,0,0,0,0
North Carolina,Macon,2/3/2020,0,0,0,0
North Carolina,Macon,2/4/2020,0,0,0,0
North Carolina,Macon,2/5/2020,0,0,0,0
North Carolina,Macon,2/6/2020,0,0,0,0
North Carolina,Macon,2/7/2020,0,0,0,0
North Carolina,Macon,2/8/2020,0,0,0,0
North Carolina,Macon,2/9/2020,0,0,0,0
North Carolina,Macon,2/10/2020,0,0,0,0
North Carolina,Macon,2/11/2020,0,0,0,0
North Carolina,Macon,2/12/2020,0,0,0,0
North Carolina,Macon,2/13/2020,0,0,0,0
North Carolina,Macon,2/14/2020,0,0,0,0
North Carolina,Macon,2/15/2020,0,0,0,0
North Carolina,Macon,2/16/2020,0,0,0,0
North Carolina,Macon,2/17/2020,0,0,0,0
North Carolina,Macon,2/18/2020,0,0,0,0
North Carolina,Macon,2/19/2020,0,0,0,0
North Carolina,Macon,2/20/2020,0,0,0,0
North Carolina,Macon,2/21/2020,0,0,0,0
North Carolina,Macon,2/22/2020,0,0,0,0
North Carolina,Macon,2/23/2020,0,0,0,0
North Carolina,Macon,2/24/2020,0,0,0,0
North Carolina,Macon,2/25/2020,0,0,0,0
North Carolina,Macon,2/26/2020,0,0,0,0
North Carolina,Macon,2/27/2020,0,0,0,0
North Carolina,Macon,2/28/2020,0,0,0,0
North Carolina,Macon,2/29/2020,0,0,0,0
North Carolina,Macon,3/1/2020,0,0,0,0
North Carolina,Macon,3/2/2020,0,0,0,0
North Carolina,Macon,3/3/2020,0,0,0,0
North Carolina,Macon,3/4/2020,0,0,0,0
North Carolina,Macon,3/5/2020,0,0,0,0
North Carolina,Macon,3/6/2020,0,0,0,0
North Carolina,Macon,3/7/2020,0,0,0,0
North Carolina,Macon,3/8/2020,0,0,0,0
North Carolina,Macon,3/9/2020,0,0,0,0
North Carolina,Macon,3/10/2020,0,0,0,0
North Carolina,Macon,3/11/2020,0,0,0,0
North Carolina,Macon,3/12/2020,0,0,0,0
North Carolina,Macon,3/13/2020,0,0,0,0
North Carolina,Macon,3/14/2020,0,0,0,0
North Carolina,Macon,3/15/2020,0,0,0,0
North Carolina,Macon,3/16/2020,0,0,0,0
North Carolina,Macon,3/17/2020,0,0,0,0
North Carolina,Macon,3/18/2020,0,0,0,0
North Carolina,Madison,1/22/2020,0,0,0,0
North Carolina,Madison,1/23/2020,0,0,0,0
North Carolina,Madison,1/24/2020,0,0,0,0
North Carolina,Madison,1/25/2020,0,0,0,0
North Carolina,Madison,1/26/2020,0,0,0,0
North Carolina,Madison,1/27/2020,0,0,0,0
North Carolina,Madison,1/28/2020,0,0,0,0
North Carolina,Madison,1/29/2020,0,0,0,0
North Carolina,Madison,1/30/2020,0,0,0,0
North Carolina,Madison,1/31/2020,0,0,0,0
North Carolina,Madison,2/1/2020,0,0,0,0
North Carolina,Madison,2/2/2020,0,0,0,0
North Carolina,Madison,2/3/2020,0,0,0,0
North Carolina,Madison,2/4/2020,0,0,0,0
North Carolina,Madison,2/5/2020,0,0,0,0
North Carolina,Madison,2/6/2020,0,0,0,0
North Carolina,Madison,2/7/2020,0,0,0,0
North Carolina,Madison,2/8/2020,0,0,0,0
North Carolina,Madison,2/9/2020,0,0,0,0
North Carolina,Madison,2/10/2020,0,0,0,0
North Carolina,Madison,2/11/2020,0,0,0,0
North Carolina,Madison,2/12/2020,0,0,0,0
North Carolina,Madison,2/13/2020,0,0,0,0
North Carolina,Madison,2/14/2020,0,0,0,0
North Carolina,Madison,2/15/2020,0,0,0,0
North Carolina,Madison,2/16/2020,0,0,0,0
North Carolina,Madison,2/17/2020,0,0,0,0
North Carolina,Madison,2/18/2020,0,0,0,0
North Carolina,Madison,2/19/2020,0,0,0,0
North Carolina,Madison,2/20/2020,0,0,0,0
North Carolina,Madison,2/21/2020,0,0,0,0
North Carolina,Madison,2/22/2020,0,0,0,0
North Carolina,Madison,2/23/2020,0,0,0,0
North Carolina,Madison,2/24/2020,0,0,0,0
North Carolina,Madison,2/25/2020,0,0,0,0
North Carolina,Madison,2/26/2020,0,0,0,0
North Carolina,Madison,2/27/2020,0,0,0,0
North Carolina,Madison,2/28/2020,0,0,0,0
North Carolina,Madison,2/29/2020,0,0,0,0
North Carolina,Madison,3/1/2020,0,0,0,0
North Carolina,Madison,3/2/2020,0,0,0,0
North Carolina,Madison,3/3/2020,0,0,0,0
North Carolina,Madison,3/4/2020,0,0,0,0
North Carolina,Madison,3/5/2020,0,0,0,0
North Carolina,Madison,3/6/2020,0,0,0,0
North Carolina,Madison,3/7/2020,0,0,0,0
North Carolina,Madison,3/8/2020,0,0,0,0
North Carolina,Madison,3/9/2020,0,0,0,0
North Carolina,Madison,3/10/2020,0,0,0,0
North Carolina,Madison,3/11/2020,0,0,0,0
North Carolina,Madison,3/12/2020,0,0,0,0
North Carolina,Madison,3/13/2020,0,0,0,0
North Carolina,Madison,3/14/2020,0,0,0,0
North Carolina,Madison,3/15/2020,0,0,0,0
North Carolina,Madison,3/16/2020,0,0,0,0
North Carolina,Madison,3/17/2020,0,0,0,0
North Carolina,Madison,3/18/2020,0,0,0,0
North Carolina,Martin,1/22/2020,0,0,0,0
North Carolina,Martin,1/23/2020,0,0,0,0
North Carolina,Martin,1/24/2020,0,0,0,0
North Carolina,Martin,1/25/2020,0,0,0,0
North Carolina,Martin,1/26/2020,0,0,0,0
North Carolina,Martin,1/27/2020,0,0,0,0
North Carolina,Martin,1/28/2020,0,0,0,0
North Carolina,Martin,1/29/2020,0,0,0,0
North Carolina,Martin,1/30/2020,0,0,0,0
North Carolina,Martin,1/31/2020,0,0,0,0
North Carolina,Martin,2/1/2020,0,0,0,0
North Carolina,Martin,2/2/2020,0,0,0,0
North Carolina,Martin,2/3/2020,0,0,0,0
North Carolina,Martin,2/4/2020,0,0,0,0
North Carolina,Martin,2/5/2020,0,0,0,0
North Carolina,Martin,2/6/2020,0,0,0,0
North Carolina,Martin,2/7/2020,0,0,0,0
North Carolina,Martin,2/8/2020,0,0,0,0
North Carolina,Martin,2/9/2020,0,0,0,0
North Carolina,Martin,2/10/2020,0,0,0,0
North Carolina,Martin,2/11/2020,0,0,0,0
North Carolina,Martin,2/12/2020,0,0,0,0
North Carolina,Martin,2/13/2020,0,0,0,0
North Carolina,Martin,2/14/2020,0,0,0,0
North Carolina,Martin,2/15/2020,0,0,0,0
North Carolina,Martin,2/16/2020,0,0,0,0
North Carolina,Martin,2/17/2020,0,0,0,0
North Carolina,Martin,2/18/2020,0,0,0,0
North Carolina,Martin,2/19/2020,0,0,0,0
North Carolina,Martin,2/20/2020,0,0,0,0
North Carolina,Martin,2/21/2020,0,0,0,0
North Carolina,Martin,2/22/2020,0,0,0,0
North Carolina,Martin,2/23/2020,0,0,0,0
North Carolina,Martin,2/24/2020,0,0,0,0
North Carolina,Martin,2/25/2020,0,0,0,0
North Carolina,Martin,2/26/2020,0,0,0,0
North Carolina,Martin,2/27/2020,0,0,0,0
North Carolina,Martin,2/28/2020,0,0,0,0
North Carolina,Martin,2/29/2020,0,0,0,0
North Carolina,Martin,3/1/2020,0,0,0,0
North Carolina,Martin,3/2/2020,0,0,0,0
North Carolina,Martin,3/3/2020,0,0,0,0
North Carolina,Martin,3/4/2020,0,0,0,0
North Carolina,Martin,3/5/2020,0,0,0,0
North Carolina,Martin,3/6/2020,0,0,0,0
North Carolina,Martin,3/7/2020,0,0,0,0
North Carolina,Martin,3/8/2020,0,0,0,0
North Carolina,Martin,3/9/2020,0,0,0,0
North Carolina,Martin,3/10/2020,0,0,0,0
North Carolina,Martin,3/11/2020,0,0,0,0
North Carolina,Martin,3/12/2020,0,0,0,0
North Carolina,Martin,3/13/2020,0,0,0,0
North Carolina,Martin,3/14/2020,0,0,0,0
North Carolina,Martin,3/15/2020,0,0,0,0
North Carolina,Martin,3/16/2020,0,0,0,0
North Carolina,Martin,3/17/2020,0,0,0,0
North Carolina,Martin,3/18/2020,0,0,0,0
North Carolina,McDowell,1/22/2020,0,0,0,0
North Carolina,McDowell,1/23/2020,0,0,0,0
North Carolina,McDowell,1/24/2020,0,0,0,0
North Carolina,McDowell,1/25/2020,0,0,0,0
North Carolina,McDowell,1/26/2020,0,0,0,0
North Carolina,McDowell,1/27/2020,0,0,0,0
North Carolina,McDowell,1/28/2020,0,0,0,0
North Carolina,McDowell,1/29/2020,0,0,0,0
North Carolina,McDowell,1/30/2020,0,0,0,0
North Carolina,McDowell,1/31/2020,0,0,0,0
North Carolina,McDowell,2/1/2020,0,0,0,0
North Carolina,McDowell,2/2/2020,0,0,0,0
North Carolina,McDowell,2/3/2020,0,0,0,0
North Carolina,McDowell,2/4/2020,0,0,0,0
North Carolina,McDowell,2/5/2020,0,0,0,0
North Carolina,McDowell,2/6/2020,0,0,0,0
North Carolina,McDowell,2/7/2020,0,0,0,0
North Carolina,McDowell,2/8/2020,0,0,0,0
North Carolina,McDowell,2/9/2020,0,0,0,0
North Carolina,McDowell,2/10/2020,0,0,0,0
North Carolina,McDowell,2/11/2020,0,0,0,0
North Carolina,McDowell,2/12/2020,0,0,0,0
North Carolina,McDowell,2/13/2020,0,0,0,0
North Carolina,McDowell,2/14/2020,0,0,0,0
North Carolina,McDowell,2/15/2020,0,0,0,0
North Carolina,McDowell,2/16/2020,0,0,0,0
North Carolina,McDowell,2/17/2020,0,0,0,0
North Carolina,McDowell,2/18/2020,0,0,0,0
North Carolina,McDowell,2/19/2020,0,0,0,0
North Carolina,McDowell,2/20/2020,0,0,0,0
North Carolina,McDowell,2/21/2020,0,0,0,0
North Carolina,McDowell,2/22/2020,0,0,0,0
North Carolina,McDowell,2/23/2020,0,0,0,0
North Carolina,McDowell,2/24/2020,0,0,0,0
North Carolina,McDowell,2/25/2020,0,0,0,0
North Carolina,McDowell,2/26/2020,0,0,0,0
North Carolina,McDowell,2/27/2020,0,0,0,0
North Carolina,McDowell,2/28/2020,0,0,0,0
North Carolina,McDowell,2/29/2020,0,0,0,0
North Carolina,McDowell,3/1/2020,0,0,0,0
North Carolina,McDowell,3/2/2020,0,0,0,0
North Carolina,McDowell,3/3/2020,0,0,0,0
North Carolina,McDowell,3/4/2020,0,0,0,0
North Carolina,McDowell,3/5/2020,0,0,0,0
North Carolina,McDowell,3/6/2020,0,0,0,0
North Carolina,McDowell,3/7/2020,0,0,0,0
North Carolina,McDowell,3/8/2020,0,0,0,0
North Carolina,McDowell,3/9/2020,0,0,0,0
North Carolina,McDowell,3/10/2020,0,0,0,0
North Carolina,McDowell,3/11/2020,0,0,0,0
North Carolina,McDowell,3/12/2020,0,0,0,0
North Carolina,McDowell,3/13/2020,0,0,0,0
North Carolina,McDowell,3/14/2020,0,0,0,0
North Carolina,McDowell,3/15/2020,0,0,0,0
North Carolina,McDowell,3/16/2020,0,0,0,0
North Carolina,McDowell,3/17/2020,0,0,0,0
North Carolina,McDowell,3/18/2020,0,0,0,0
North Carolina,Mecklenburg,1/22/2020,0,0,0,0
North Carolina,Mecklenburg,1/23/2020,0,0,0,0
North Carolina,Mecklenburg,1/24/2020,0,0,0,0
North Carolina,Mecklenburg,1/25/2020,0,0,0,0
North Carolina,Mecklenburg,1/26/2020,0,0,0,0
North Carolina,Mecklenburg,1/27/2020,0,0,0,0
North Carolina,Mecklenburg,1/28/2020,0,0,0,0
North Carolina,Mecklenburg,1/29/2020,0,0,0,0
North Carolina,Mecklenburg,1/30/2020,0,0,0,0
North Carolina,Mecklenburg,1/31/2020,0,0,0,0
North Carolina,Mecklenburg,2/1/2020,0,0,0,0
North Carolina,Mecklenburg,2/2/2020,0,0,0,0
North Carolina,Mecklenburg,2/3/2020,0,0,0,0
North Carolina,Mecklenburg,2/4/2020,0,0,0,0
North Carolina,Mecklenburg,2/5/2020,0,0,0,0
North Carolina,Mecklenburg,2/6/2020,0,0,0,0
North Carolina,Mecklenburg,2/7/2020,0,0,0,0
North Carolina,Mecklenburg,2/8/2020,0,0,0,0
North Carolina,Mecklenburg,2/9/2020,0,0,0,0
North Carolina,Mecklenburg,2/10/2020,0,0,0,0
North Carolina,Mecklenburg,2/11/2020,0,0,0,0
North Carolina,Mecklenburg,2/12/2020,0,0,0,0
North Carolina,Mecklenburg,2/13/2020,0,0,0,0
North Carolina,Mecklenburg,2/14/2020,0,0,0,0
North Carolina,Mecklenburg,2/15/2020,0,0,0,0
North Carolina,Mecklenburg,2/16/2020,0,0,0,0
North Carolina,Mecklenburg,2/17/2020,0,0,0,0
North Carolina,Mecklenburg,2/18/2020,0,0,0,0
North Carolina,Mecklenburg,2/19/2020,0,0,0,0
North Carolina,Mecklenburg,2/20/2020,0,0,0,0
North Carolina,Mecklenburg,2/21/2020,0,0,0,0
North Carolina,Mecklenburg,2/22/2020,0,0,0,0
North Carolina,Mecklenburg,2/23/2020,0,0,0,0
North Carolina,Mecklenburg,2/24/2020,0,0,0,0
North Carolina,Mecklenburg,2/25/2020,0,0,0,0
North Carolina,Mecklenburg,2/26/2020,0,0,0,0
North Carolina,Mecklenburg,2/27/2020,0,0,0,0
North Carolina,Mecklenburg,2/28/2020,0,0,0,0
North Carolina,Mecklenburg,2/29/2020,0,0,0,0
North Carolina,Mecklenburg,3/1/2020,0,0,0,0
North Carolina,Mecklenburg,3/2/2020,0,0,0,0
North Carolina,Mecklenburg,3/3/2020,0,0,0,0
North Carolina,Mecklenburg,3/4/2020,0,0,0,0
North Carolina,Mecklenburg,3/5/2020,0,0,0,0
North Carolina,Mecklenburg,3/6/2020,0,0,0,0
North Carolina,Mecklenburg,3/7/2020,0,0,0,0
North Carolina,Mecklenburg,3/8/2020,0,0,0,0
North Carolina,Mecklenburg,3/9/2020,0,0,0,0
North Carolina,Mecklenburg,3/10/2020,0,0,0,0
North Carolina,Mecklenburg,3/11/2020,0,0,0,0
North Carolina,Mecklenburg,3/12/2020,2,2,0,0
North Carolina,Mecklenburg,3/13/2020,1,0,0,0
North Carolina,Mecklenburg,3/14/2020,2,1,0,0
North Carolina,Mecklenburg,3/15/2020,4,2,0,0
North Carolina,Mecklenburg,3/16/2020,7,3,0,0
North Carolina,Mecklenburg,3/17/2020,11,4,0,0
North Carolina,Mecklenburg,3/18/2020,14,3,0,0
North Carolina,Mitchell,1/22/2020,0,0,0,0
North Carolina,Mitchell,1/23/2020,0,0,0,0
North Carolina,Mitchell,1/24/2020,0,0,0,0
North Carolina,Mitchell,1/25/2020,0,0,0,0
North Carolina,Mitchell,1/26/2020,0,0,0,0
North Carolina,Mitchell,1/27/2020,0,0,0,0
North Carolina,Mitchell,1/28/2020,0,0,0,0
North Carolina,Mitchell,1/29/2020,0,0,0,0
North Carolina,Mitchell,1/30/2020,0,0,0,0
North Carolina,Mitchell,1/31/2020,0,0,0,0
North Carolina,Mitchell,2/1/2020,0,0,0,0
North Carolina,Mitchell,2/2/2020,0,0,0,0
North Carolina,Mitchell,2/3/2020,0,0,0,0
North Carolina,Mitchell,2/4/2020,0,0,0,0
North Carolina,Mitchell,2/5/2020,0,0,0,0
North Carolina,Mitchell,2/6/2020,0,0,0,0
North Carolina,Mitchell,2/7/2020,0,0,0,0
North Carolina,Mitchell,2/8/2020,0,0,0,0
North Carolina,Mitchell,2/9/2020,0,0,0,0
North Carolina,Mitchell,2/10/2020,0,0,0,0
